fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-11-30|USD|974505000|||556872000|174357000|-259000|41365000|105042000|-422607000|1099874000|-125733000|-169706000|0|527156000|527156000||134655000|134655000|||||-527156000||||1096214000|LEN
2024-08-31|USD|819248000|||204474000|318576000|71000|18405000|55126000|76522000|1187274000|97960000|-527448000|135315000|524602000|524602000||135850000|135850000|||||-524602000||||1162674000|LEN
2024-05-31|USD|241759000|||-54562000|419980000|297000|38808000|348146000|346157000|960586000|-126869000|-1454974000|-154189000|609606000|609606000||138931000|138931000|||||-609606000||||954311000|LEN
2024-02-29|USD|367867000|||-326404000|-166937000|39000|72925000|-379102000|285023000|719921000|-147915000|-1529422000|-599514000|595100000|595100000||139387000|139387000|||||-595100000||||719334000|LEN
2023-11-30|USD|2589197000|||256028000|-999668000|543000|46189000|496764000|-2281654000|1367289000|-62016000|-80275000|0|341100000|341100000||105201000|105201000|||||-341100000||||1361287000|LEN
2023-08-31|USD|951865000|||109429000|419066000|-503000|22342000|268307000|18312000|1116952000|-34393000|-1109284000|-2876000|376314000|376314000||107082000|107082000||0|0||-376314000||||1108996000|LEN
2023-05-31|USD|660471000|||-300339000|16163000|-853000|25845000|166877000|-188446000|877742000|-44217000|-574567000|-14598000|207339000|207339000||110386000|110386000||0|0||-207339000||||871694000|LEN
2023-02-28|USD|978205000|||-690980000|-928720000|-838000|5423000|-602757000|156229000|599308000|-36355000|-1483463000|-963455000|257958000|257958000||107891000|107891000||0|0||-257958000||-541613000||596534000|LEN
2022-11-30|USD|2714216000|44672000||520167000|-827871000|-851000|29680000|258015000|-1510349000|1343934000|3165000|547059000|0|120627000|120627000||108321000|108321000||0|0||-120627000||3264440000||1322444000|LEN
2022-08-31|USD|498842000|5974000||-95749000|1172259000|-353000|16668000|290630000|779812000|1472694000|-66699000|-434222000|165947000|13139000|13139000||108749000|108749000||0|0||-13139000||1472694000||1467344000|LEN
2022-05-31|USD|124841000|10639000||180240000|1504416000|-469000|5086000|254255000|1200724000|1322558000|-44776000|-132230000|124607000|324243000|324243000||110846000|110846000||0|0||-324243000||1322558000||1320756000|LEN
2022-02-28|USD|-72231000|6557000||96455000|1173665000|-490000|5780000|-380502000|1913634000|509315000|-19992000|-1257886000|-528667000|581300000|581300000||110122000|110122000||0|0||-581300000||-1350109000||503581000|LEN
2021-11-30|USD|1220427000|25546000||367302000|465930000|-518000|25213000|421058000|-292206000|1193650000|26082000|-1102816000|0|977704000|977704000||75788000|75788000||0|0||-977704000||143693000||1190491000|LEN
2021-08-31|USD|594227000|4052000||329291000|871270000|-1539000|15597000|-13372000|676400000|1409218000|-81096000|-484086000|178262000|278864000|278864000||77662000|77662000||0|0||-278864000||1409218000||1406888000|LEN
2021-05-31|USD|332612000|8216000||1132000|638636000|-2357000|15117000|-72261000|714300000|836772000|43280000|-188145000|0|104164000|104164000||78483000|78483000||0|0||-104164000||836772000||831363000|LEN
2021-02-28|USD|385508000|9906000||183584000|556375000|-2361000|9245000|-45649000|862120000|1016909000|-93352000|-629688000|0|69480000|69480000||77843000|77843000||0|0||-69480000||-337532000||1001369000|LEN
2020-11-30|USD|1293975000|105736000||100842000|-241428000|-6143000|29896000|238775000|-667933000|890909000|-12738000|-580585000|0|2535000|2535000||77931000|77931000||0|0||-2535000||1164646000||882760000|LEN
2020-08-31|USD|1586041000|11400000||153502000|-644588000|-4793000|17125000|-272401000|-272567000|669323000|-93425000|-917420000|0|22896000|22896000||38967000|38967000||0|0||-22896000||669323000||666418000|LEN
2020-05-31|USD|927827000|11574000||580000|-345181000|-6896000|7822000|253452000|-617874000|516098000|-187221000|-158766000|0|105000|105000||38905000|38905000||0|0||-105000||516098000||517406000|LEN
2020-02-29|USD|382976000|17426000||11564000|178581000|-6943000|17909000|-245694000|777012000|391223000|13179000|-789804000|0|295988000|295988000||39240000|39240000||0|0||-295988000||-393649000||398452000|LEN
2019-11-30|USD|1184050000|||100910000|-236641000|-6369000|16940000|215735000|-986685000|671183000|58953000|-844174000|0|103752000|103752000||12678000|12678000||105000|0||-103647000||888686000||674304000|LEN
2019-08-31|USD|728183000|||76999000|-50186000|-6506000|21791000|14064000|108906000|512643000|52229000|-731619000|0|318093000|318093000||12899000|12899000||-246000|0||-318339000||512643000||513366000|LEN
2019-05-31|USD|94533000|||195129000|626349000|-6287000|20371000|-147372000|428101000|418869000|-13598000|-122453000|0|52086000|52086000||13017000|13017000||27000|0||-52059000||418869000||421472000|LEN
2019-02-28|USD|-524423000|||-387677000|472905000|-7048000|27395000|-394682000|1073322000|239424000|-77988000|69022000|0|49143000|49143000||12860000|12860000||607000|0||-48536000||-533389000||239910000|LEN
2018-11-30|USD|965330000|0||71439000|-203482000|-5794000|48946000|417842000|-589146000|798227000|424920000|-877816000|0|250343000|250343000||13174000|13174000||-128000|0||-250471000||510042000||796148000|LEN
2018-08-31|USD|706903000|0||230308000|288281000|-5766000|22558000|57589000|316103000|467620000|-67560000|-752152000|0|20964000|20964000||13205000|13205000||5000|0||-20959000||-105438000||453211000|LEN
2018-05-31|USD|175043000|0||157374000|351462000|-12024000|18125000|-66654000|-139812000|314849000|52678000|-115584000|0|3171000|3171000||13163000|13163000||3184000|0||13000||124269000||310257000|LEN
2018-02-28|USD|-155529000|0||-46325000|161921000|40000|40810000|22406000|548725000|136817000|-1003992000|-450349000|0|25355000|25355000||9617000|9617000||0|0||-25355000||-1621287000||136215000|LEN
2017-11-30|USD|654661000|89505000|5314000|213815000|47909000|4233000|44666000|72264000|-241091000|297782000|112471000|1056261000|0|-50000|-50000||9427000|9427000||27000|1200000000||77000||1813146000||309590000|LEN
2017-08-31|USD|487472000|0||199176000|-1409000|2020000|20064000|-308558000|247402000|243590000|-84015000|-549699000|0|27021000|27021000||9403000|9403000||0|0||-27021000||-146242000||249165000|LEN
2017-05-31|USD|-239083000|27000||-45261000|523711000|1927000|21258000|247897000|53472000|200708000|-107454000|401445000|0|0|0||9378000|9378000||594000|650000000||594000||54908000||213645000|LEN
2017-02-28|USD|79324000|1953000||-11061000|-26183000|3132000|25785000|-264714000|601711000|29674000|-766082000|286289000|0|83000|83000||9400000|9400000||99000|600000000||16000||-400469000||38080000|LEN
