fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-09-30|USD|223800000|||56900000|207300000|65300000|37300000|227900000||24200000|-41400000|-219300000|15900000|100000000|100000000||123200000|123200000|||0||-100000000||||20100000|IPG
2024-06-30|USD|120700000|||97800000|226200000|65000000|34800000|256100000||219600000|-40400000|-451200000|-1200000|67700000|67700000||123900000|123900000|||0||-67700000||||214500000|IPG
2024-03-31|USD|-157400000|||-1677000000|-1336700000|65200000|35100000|-1423400000||113600000|-50000000|-227100000|-20400000|62400000|62400000||126600000|126600000|||0||-62400000||||110400000|IPG
2023-12-31|USD|894800000|||1876900000|1272500000|65300000|52200000|1235800000|50000000|471600000|118900000|-244300000|9800000|-569200000|-569200000||117900000|117900000|||0||569200000||||463200000|IPG
2023-09-30|USD|242700000|||29200000|151900000|66000000|47800000|172700000|85300000|245700000|-48600000|-225500000|-7000000|92200000|92200000||118600000|118600000|||592600000||-92200000||||243700000|IPG
2023-06-30|USD|-35200000|||88400000|369600000|66500000|46400000|405900000|49400000|268700000|-121000000|109800000|1000000|-50200000|-50200000||119400000|119400000|||0||50200000||-46400000||265500000|IPG
2023-03-31|USD|-547600000|||-2015700000|-1320500000|66500000|32900000|-1429100000||132100000|-34700000|-274300000|-12000000|77800000|-77800000||123200000|123200000|||0||77800000||-856600000||126000000|IPG
2022-12-31|USD|1267600000|||1699900000|1093100000|72100000|59600000|1126700000||305900000|-303900000|-246500000|-1600000|-541700000|-98500000||112200000|112200000|||0||98500000||-500400000||297200000|IPG
2022-09-30|USD|65600000|||-52500000|223600000|67000000|46200000|241800000||257500000|-36400000|-209800000|-15700000|73700000|-73700000||113000000|113000000|||0||73700000||-180600000||251800000|IPG
2022-06-30|USD|-90800000|||-194400000|187700000|67100000|41600000|156900000||231800000|-61000000|-233000000|-26000000|-84800000|-84800000||113800000|113800000|||0||84800000||-384800000||229600000|IPG
2022-03-31|USD|-633600000|||-1946000000|-1080600000|67800000|30700000|-1162700000||160900000|-28800000|-210100000|13900000|-63100000|-63100000||118300000|118300000|||0||63100000||-872500000||159400000|IPG
2021-12-31|USD|1467000000|||2401500000|771400000|75100000|71900000|791800000|194500000|368000000|-70200000|-616400000|-1400000|0|0||106300000|106300000|||0||0||780400000||357900000|IPG
