fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-09-30|USD|2238000000|481000000||556000000|128000000|566000000|402000000|-40000000|-206000000|571000000|-533000000|-1071000000|-187000000||||7000000|1103000000|||2952000000||21000000||||564000000|FI
2024-06-30|USD|1341000000|167000000||21000000|331000000|586000000|348000000|179000000||909000000|-810000000|-925000000|1016000000||||7000000||||446000000||19000000||||894000000|FI
2024-03-31|USD|831000000|335000000||-439000000|369000000|935000000|420000000|-3000000||752000000|-397000000|-189000000|-484000000||||34000000||||2743000000||39000000||||735000000|FI
2023-12-31|USD|1595000000|-538000000||401000000|446000000|281000000|354000000|96000000||889000000|-358000000|-1320000000|576000000||||12000000||||379000000||33000000||||870000000|FI
2023-09-30|USD|1559000000|334000000||208000000|152000000|579000000|355000000|12000000|-76000000|969000000|-97000000|-1286000000|-1265000000|0|0||8000000|763000000|||2028000000||15000000||||952000000|FI
2023-06-30|USD|878000000|147000000||-270000000|380000000|614000000|340000000|124000000|-206000000|695000000|-299000000|-601000000|14000000|0|0||6000000|1103000000|||1089000000||24000000||-3241000||683000000|FI
2023-03-31|USD|1130000000|222000000||-238000000|35000000|947000000|339000000|-255000000|-224000000|576000000|-314000000|-1149000000|-781000000|0|0||8000000|1290000000|||2071000000||29000000||||563000000|FI
2022-12-31|USD|1633000000|-415000000||494000000|359000000|376000000|331000000|249000000|-50000000|798000000|-578000000|-1281000000|-183000000|0|0||12000000|9000000|||174000000||53000000||||782000000|FI
2022-09-30|USD|1180000000|260000000||-49000000|213000000|608000000|430000000|158000000|21000000|493000000|-374000000|-443000000|1151000000|0|0||8000000|1410000000|||259000000||24000000||||481000000|FI
2022-06-30|USD|990000000|125000000||170000000|463000000|622000000|387000000|303000000|-94000000|609000000|-1060000000|323000000|651000000|0|0||9000000|1137000000|||486000000||29000000||||598000000|FI
2022-03-31|USD|815000000|178000000||-46000000|278000000|938000000|331000000|60000000|-130000000|682000000|-100000000|-1077000000|218000000|0|0||13000000|923000000|||705000000||43000000||-362000000||669000000|FI
2021-12-31|USD|1343000000|-357000000||284000000|125000000|450000000|346000000|60000000|-6000000|355000000|-665000000|-435000000|353000000|0|0||21000000|1611000000|||1258000000||35000000||629000000||333000000|FI
2021-09-30|USD|678000000|232000000||-44000000|390000000|642000000|320000000|144000000|-186000000|446000000|-267000000|-95000000|341000000|0|0||20000000|1175000000|||834000000||45000000||446000000||428000000|FI
2021-06-30|USD|1061000000|125000000||27000000|100000000|653000000|260000000|25000000|-400000|284000000|10000000|-818000000|1103000000|0|0||11000000|3264000000|||2161000000||17000000||284000000||269000000|FI
2021-03-31|USD|952000000|176000000||113000000|260000000|918000000|234000000|129000000|-12463000|318000000|-708000000|-393000000|-56000000|0|0||10000000|2126000000|||2182000000||43000000||-67000000||304000000|FI
2020-12-31|USD|1186000000|-504000000||-75000000|217000000|353000000|211000000|140000000|2052000|313000000|-187000000|-646000000|22000000|0|0||43000000|794000000|||772000000||25000000||516000000||300000000|FI
2020-09-30|USD|1042000000|273000000||67000000|101000000|671000000|201000000|-182000000|914000|276000000|-180000000|-826000000|-27000000|0|0||9000000|2286000000|||2313000000||22000000||276000000||264000000|FI
2020-06-30|USD|1031000000|160000000||13000000|-72000000|694000000|242000000|-78000000|-2684000|9000000|-238000000|-825000000|-8000000|0|0||26000000|3972000000|||3980000000||38000000||9000000||2000000|FI
2020-03-31|USD|888000000|247000000||-80000000|-110000000|985000000|246000000|-200000000|-1855000|377000000|264000000|-1134000000|7000000|0|0||26000000|1839000000|||1832000000||48000000||18000000||392000000|FI
2019-12-31|USD|1178000000|-99000000||235000000|270000000|1374000000|290000000|158000000|3497000|241000000|629000000|-978000000|0|0|0||72000000|1405000000|||1175000000||40000000||478000000||247000000|FI
2019-09-30|USD|1038000000|193000000||130000000|-64000000|16000000|221000000|-91000000|-11868000|225000000|-16173000000|7768000000|0|0|0||8961000000|8961000000|||8961000000||60000000||225000000||198000000|FI
2019-06-30|USD|206000000|42000000||-32000000|75000000|1000000|112000000|-54000000|1760000|223000000|-100000000|7883000000|0|0|0||9307000000|9307000000|||9307000000||24000000||230000000||223000000|FI
2019-03-31|USD|373000000|11000000||4000000|20000000|160000000|98000000|-6000000|-4083000|225000000|-36000000|-300000000|0|0|0||587000000|587000000|||587000000||32000000||360000000||225000000|FI
2018-12-31|USD|-216000000|67000000||145000000|22000000|270000000|97000000|79000000|553000|286000000|-856000000|-23000000||0|0||1412000000|1412000000|||1412000000||-1931000000||431000000|1027000|286000000|FI
2018-09-30|USD|227000000|14000000||-1000000|17000000|96000000|94000000|18000000|-2009000|227000000|-93000000|50000000||0|0||2466000000|2466000000|||2466000000||16000000||227000000|279000|227000000|FI
2018-06-30|USD|251000000|72000000||-40000000|98000000|96000000|92000000|78000000|1008000|251000000|-95000000|-173000000||0|0||659047000|659047000|||652000000||16000000||251000000|3333000|251000000|FI
