fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-12-31|USD|373641000|||-326000|-5041000|345468000|1577156000|||58727000|-1536214000|956201000|-952000||0||188957000|188957000||18000000|||18000000||||56835000|VTR
2024-09-30|USD|353664000|||145786000|105881000|311763000|340667000|||20996000|-429488000|624446000|4619000||0||186206000|186206000||14000000|||14000000||||19243000|VTR
2024-06-30|USD|335872000|||42000|-9316000|347402000|441764000|||21168000|-266800000|-140251000|-5062000||1023000||182309000|182309000||6100000|||6100000||||19387000|VTR
2024-03-31|USD|266448000|||-11533000|25839000|307553000|170216000|||-12540000|-144587000|4824000|-5708000||1064000||182854000|182854000||77430000|||76366000||||-14312000|VTR
2023-12-31|USD|279084000|||-15719000|-6894000|465393000|-159795000|||-84716000|-43276000|-165455000|-18579000||0||181323000|181323000||0|||845000||||-90819000|VTR
2023-09-30|USD|286145000|||28782000|37998000|376907000|162576000|||-69559000|-13781000|9791000|-137064000||190000||180533000|180533000||83448000|||83258000||||-71124000|VTR
2023-06-30|USD|311827000|||-1232000|456000|309504000|129401000|||105066000|-71327000|-225978000|-295625000||0||180281000|180281000||0|||25007000||14522000||103453000|VTR
2023-03-31|USD|242817000|||-18236000|16885000|286273000|112656000|||18912000|-56280000|-162107000|36504000||655000||181422000|181422000||0|||1081000||24430000||17517000|VTR
2022-12-31|USD|267253000|||-20044000|9446000|345852000|-541400000|||-43384000|-133897000|-158972000|17611000||0||180114000|180114000||0|||328000||-25616000||-45019000|VTR
2022-09-30|USD|300278000|||26926000|18747000|304552000|159871000|-2064000||3063000|-166061000|-112010000|30262000||328000||180107000|180107000||0|||-328000||-156808000||1256000|VTR
2022-06-30|USD|278079000|||-2310000|9918000|286378000|143066000|-4527000||-41202000|-121934000|-178328000|-299445000||0||180077000|180077000||0|||2897000||-184268000||-42416000|VTR
2022-03-31|USD|274553000|||2625000|14786000|292173000|836222000|-3391000||40592000|-437326000|165382000|346807000||0||180021000|180021000||0|||5794000||2609000||38732000|VTR
2021-12-31|USD|265801000|||-24175000|4736000|341682000|-1052319000|-784000||-39105000|-7797000|-258854000|-71348000||0||179916000|179916000||0|||2597000||-850000||-40854000|VTR
2021-09-30|USD|231459000|||15121000|23322000|318163000|1221944000|-111000||62774000|-595238000|286461000|160025000||34000||169134000|169134000||603188000|||604001000||-1159170000||60680000|VTR
2021-06-30|USD|291263000|||30165000|20134000|255547000|116744000|-384000||88288000|-18493000|-209006000|-154269000||37000||169075000|169075000||3175000|||5853000||-28456000||86391000|VTR
2021-03-31|USD|237593000|||-4390000|5094000|319420000|176964000|-6000||-55398000|-102612000|-377067000|220122000||25000||168763000|168763000||11075000|||13156000||-242086000||-57209000|VTR
2020-12-31|USD|295763000|||-17964000|-169000|290474000|-356702000|-174000||111953000|-32330000|-442322000|-14724000||0||168446000|168446000||18967000|||31127000||111953000||110451000|VTR
