fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-09-30|USD|1221850000|176245000||104761000|205546000|9000000|19387000|307341000||1564637000|-19387000|-1279100000|||||1267548000|1071200000|||0||-216378000||||780835000|BX
2024-06-30|USD|1158561000|336869000||-175164000|188836000|9000000|12380000|179961000||948363000|-12380000|-1216512000|||||1283783000|1088076000|||0||-248494000||||444414000|BX
2024-03-31|USD|939846000|248832000||308133000|226852000|8981000|17756000|91986000||1595983000|-17756000|-1516009000|||||1434935000|1176535000|||0||-136368000||||847386000|BX
2023-12-31|USD|895688000|343841000||-128293000|-701971000|103075000|31327000|-704542000|488633000|109123000|-31327000|-712266000|||||1247481000|1039320000|||494975000||-43623000||||151800000|BX
2023-09-30|USD|1082914000|205589000||149129000|-90317000|9000000|62668000|-113047000|-101629999|920742000|-62668000|-1400572000|0||||1385375000|1039046000|||0||-175169000||||551994000|BX
2023-06-30|USD|1725576000|394867000||-224700000|-36431000|9100000|60679000|-70713000|-1300000|1203707000|-60686000|-1189593000|0||||1286842000|1052741000|||-78000||-91131000||||601274000|BX
2023-03-31|USD|352728000|152600000||163581000|306772000|12996000|69557000|319056000|416557000|210681000|-74970000|-1751464000|0||||1352464000|1137340000|||78000||-108101000||-1473706000||85812000|BX
2022-12-31|USD|715135000|227014000||-246848000|-476531000|84009000|48714000|-360974000||743341000|-48714000|238546000|0||||1490204000|1187903000|||1485280000||-4197000||904967000||557854000|BX
2022-09-30|USD|982926000|202241000||324750000|313913000|14900000|85387000|255095000|160610000|3700000|-85387000|-1624275000|0||||1873088000|1709170000|||30114000||-227060000||-726736000||2296000|BX
2022-06-30|USD|1889691000|506473000||8534000|368717000|18700000|45244000|166180000|75239000|-255746000|-45244000|-1500612000|0||||2184860000|1663668000|||524506000||-202638000||343835000||-29393000|BX
2022-03-31|USD|2748501000|116578000||71583000|-1011368000|18698000|56152000|-892423000||2497614000|-56152000|-908114000|0||||2242540000|1958044000|||1481644000||-32061000||1784235000||1216874000|BX
2021-12-31|USD|-813947000|382489000||170170000|804474000|70871000|19860000|853822000|19532094000|2940369000|-19860000|-2090060000|0||||2019337000|1398934000|||248575000||-578224000||-2923867000||1398478000|BX
