fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-09-30|USD|392000000|6000000||-457000000|457000000|59000000|1137000000|26000000|21000000|588000000|-1267000000|-530000000|-393000000|0|0||275000000|275000000||15000000|125000000||15000000||||588000000|ED
2024-06-30|USD|1339000000|4000000||-24000000|-485000000|66000000|1159000000|-223000000|9000000|202000000|-1278000000|1271000000|153000000|0|0||275000000|275000000||15000000|1400000000||15000000||||202000000|ED
2024-03-31|USD|573000000|144000000||-210000000|614000000|49000000|1237000000|117000000|-27000000|720000000|-1344000000|-249000000|11000000|0|0||274000000|274000000||15000000|0||15000000||||720000000|ED
2023-12-31|USD|975000000|417000000||223000000|662000000|25000000|1256000000|457000000|15000000|334000000|-1355000000|1029000000|408000000|0|0||267000000|267000000||-41000000|1550000000||15000000||||334000000|ED
2023-09-30|USD|17000000|6000000||-228000000|228000000|23000000|1000000000|289000000|21000000|526000000|-1100000000|-327000000|-73000000|0|0||267000000|267000000||14000000|0||14000000||||526000000|ED
2023-06-30|USD|1072000000|4000000||-377000000|-862000000|22000000|1047000000|-305000000|2000000|226000000|-1166000000|1276000000|1542000000|0|0||278000000|278000000||12000000|0||12000000||1182000000||226000000|ED
2023-03-31|USD|92000000|168000000||-257000000|578000000|22000000|1050000000|-307000000|-76000000|1430000000|2618000000|-3466000000|-2629000000|1000000000|1000000000||284000000|284000000||15000000|500000000||-985000000||-756000000||1433000000|ED
2022-12-31|USD|1317000000|377000000||498000000|111000000|16000000|1621000000|-79000000|15000000|173000000|-1219000000|1191000000|699000000|0|0||314000000|277000000||-43000000|800000000||14000000||1289000000||190000000|ED
2022-09-30|USD|661000000|11000000||223000000|907000000|19000000|1016000000|76000000|84000000|619000000|-1228000000|-432000000|-153000000|0|0||268000000|268000000||14000000|0||14000000||-999000000||613000000|ED
2022-06-30|USD|1484000000|8000000||192000000|-534000000|18000000|991000000|-189000000|45000000|254000000|-1166000000|725000000|1331000000|0|0||268000000|268000000||15000000|0||15000000||1043000000||255000000|ED
2022-03-31|USD|473000000|118000000||335000000|1098000000|18000000|837000000|446000000|-33000000|554000000|-952000000|-470000000|-175000000|0|0||276000000|276000000||14000000|0||14000000||-949000000||602000000|ED
2021-12-31|USD|1021000000|418000000||-324000000|-449000000|-2000000|1267000000|213000000|32000000|186000000|-1047000000|957000000|452000000|0|0||285000000|262000000||730000000|825000000||16000000||931000000||224000000|ED
2021-09-30|USD|319000000|10000000||771000000|1220000000|-3000000|916000000|200000000|45000000|469000000|-437000000|-845000000|-920000000|0|0||261000000|261000000||15000000|191000000||179000000||459000000||538000000|ED
2021-06-30|USD|1104000000|8000000||93000000|-348000000|-3000000|913000000|-122000000|22000000|118000000|-904000000|821000000|-97000000|0|0||254000000|254000000||14000000|1538000000||848000000||110000000||165000000|ED
2021-03-31|USD|289000000|124000000||-61000000|747000000|-8000000|868000000|210000000|-17000000|420000000|-1096000000|-472000000|183000000|0|0||253000000|253000000||16000000|250000000||49000000||-1279000000||419000000|ED
2020-12-31|USD|830000000|393000000||210000000|30000000|-10000000|1739000000|323000000|3000000|49000000|-1240000000|1532000000|41000000|0|0||260000000|244000000||597000000|1250000000||567000000||1122000000||43000000|ED
2020-09-30|USD|188000000|10000000||533000000|1072000000|-10000000|818000000|236000000|17000000|502000000|-1052000000|-167000000|16000000|0|0||244000000|244000000||15000000|75000000||15000000||492000000||493000000|ED
2020-06-30|USD|768000000|8000000||-73000000|-302000000|-9000000|761000000|64000000|10000000|202000000|-964000000|-33000000|605000000|0|0||244000000|244000000||14000000|0||14000000||194000000||190000000|ED
2020-03-31|USD|412000000|158000000||-75000000|551000000|-11000000|767000000|60000000|-26000000|392000000|-968000000|913000000|-484000000|0|0||243000000|243000000||14000000|1600000000||102000000||357000000||375000000|ED
2019-12-31|USD|1174000000|352000000||285000000|-155000000|-28000000|3533000000|44000000|-6000000|313000000|-898000000|688000000|392000000|0|0||246000000|234000000||785000000|1028000000||14000000||964000000||295000000|ED
2019-09-30|USD|422000000|10000000||244000000|683000000|-29000000|51000000|159000000|14000000|503000000|-1008000000|-131000000|139000000|0|0||235000000|235000000||13000000|0||13000000||493000000||473000000|ED
2019-06-30|USD|1074000000|9000000||96000000|-605000000|-30000000|44000000|-388000000|17000000|179000000|-988000000|410000000|-274000000|0|0||229000000|229000000||14000000|1164000000||414000000||170000000||152000000|ED
2019-03-31|USD|464000000|134000000||33000000|530000000|-29000000|48000000|79000000|-31000000|445000000|-888000000|-108000000|-1131000000|0|0||226000000|226000000||13000000|825000000||438000000||-532000000||424000000|ED
2018-12-31|USD|1095000000|290000000||29000000|-349000000|-32000000|5056000000|-55000000|16000000|331000000|-2524000000|2190000000|1214000000|0|0||209000000|211000000||666000000|1125000000||719000000||331000000||331000000|ED
2018-09-30|USD|560000000|626000000||388000000|677000000|-29000000|84000000|216000000|20000000|435000000|-1081000000|-155000000|483000000|0|0||211000000|211000000||13000000|265000000||13000000||435000000||435000000|ED
2018-06-30|USD|897000000|60000000||-37000000|-471000000|-28000000|74000000|-89000000|17000000|188000000|-957000000|298000000|-520000000|0|0||211000000|211000000||13000000|1640000000||13000000||188000000||188000000|ED
2018-03-31|USD|143000000|308000000||100000000|738000000|-28000000|35000000|103000000|-33000000|428000000|-909000000|605000000|812000000|0|0||209000000|209000000||13000000|0||13000000||-161000000||428000000|ED
2017-12-31|USD|1140000000|251000000||-2184000000|-2781000000|-31000000|127000000|30000000|-3000000|505000000|-1125000000|719000000|221000000|0|0||204000000|203000000||306000000|700000000||14000000||728000000||505000000|ED
2017-09-30|USD|653000000|286000000||200000000|524000000|-31000000|63000000|174000000|-20000000|457000000|-854000000|-531000000|-680000000|0|0||202000000|202000000||12000000|0||355000000||-747000000||457000000|ED
2017-06-30|USD|1126000000|532000000||157000000|-501000000|-31000000|112000000|-179000000|44000000|175000000|-875000000|489000000|200000000|0|0||199000000|199000000||13000000|500000000||13000000||749000000||175000000|ED
2017-03-31|USD|448000000|123000000||-23000000|431000000|-31000000|113000000|10000000|-26000000|388000000|-856000000|-320000000|-218000000|0|0||199000000|199000000||12000000|497000000||12000000||-709000000||388000000|ED
2016-12-31|USD|1123000000|227000000||-290000000|-448000000|-53000000|409000000|-20000000|2000000|206000000|-1233000000|762000000|453000000|0|0||194000000|193000000||664000000|825000000||51000000||626000000||206000000|ED
