fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-09-30|USD|-1259000000|||||268000000|469000000|||2850000000|2310000000|-894000000||354000000|354000000||2090000000|2090000000||280000000|||-74000000||||2848000000|KO
2024-06-30|USD|3585000000|||||269000000|422000000|||2401000000|667000000|-938000000||172000000|172000000||2085000000|2085000000||147000000|||-25000000||||2411000000|KO
2024-03-31|USD|528000000|||||262000000|370000000|||3185000000|330000000|406000000||702000000|702000000||99000000|99000000||290000000|||-412000000||||3177000000|KO
2023-12-31|USD|2670000000|||||271000000|851000000||-597000000|1986000000|-926000000|-4225000000||1096000000|1096000000||3874000000|3874000000||115000000|||-981000000||||1973000000|KO
2023-09-30|USD|4300000000|||||290000000|386000000|||3083000000|-1657000000|-3087000000||109000000|109000000||1989000000|1989000000||65000000|||-44000000||||3087000000|KO
2023-06-30|USD|4469000000|||||281000000|339000000|||2521000000|-883000000|-3063000000||236000000|236000000||1988000000|1988000000||130000000|||-106000000||523000000||2547000000|KO
2023-03-31|USD|160000000|||||286000000|276000000|||3113000000|117000000|2065000000||848000000|848000000||101000000|101000000||229000000|||-619000000||2342000000||3107000000|KO
2022-12-31|USD|2950000000|||||307000000|708000000||-960000000|2056000000|1426000000|-5172000000||6000000|6000000||3706000000|3706000000||130000000|||124000000||-796000000||2031000000|KO
2022-09-30|USD|3522000000|||||307000000|289000000||-960000000|2822000000|-1044000000|-1128000000||202000000|202000000||100000000|100000000||55000000|||-147000000||1350000000||2825000000|KO
2022-06-30|USD|3923000000|||||322000000|270000000|||1900000000|-1291000000|-975000000||664000000|664000000||1904000000|1904000000||203000000|||-461000000||1657000000||1905000000|KO
