fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-12-31|USD|2353000000||||112000000|120000000||||774000000|-4963000000|-617000000||101000000|101000000||118000000|97000000|21000000||0|0|-101000000||||774000000|SYF
2024-09-30|USD|2763000000||||-115000000|121000000||||789000000|-2231000000|-1231000000||302000000|302000000||120000000|99000000|21000000||1492000000|0|-302000000||||789000000|SYF
2024-06-30|USD|2484000000||||165000000|121000000||||643000000|-2507000000|-1367000000||305000000|305000000||119000000|100000000|19000000||200000000|0|-305000000||||643000000|SYF
2024-03-31|USD|2248000000||||-45000000|119000000||||1293000000|798000000|2604000000||300000000|300000000||113000000|102000000|11000000||747000000|488000000|188000000||||1293000000|SYF
2023-12-31|USD|2317000000||||30000000|118000000||||440000000|-7169000000|3473000000||253000000|253000000||114000000|103000000|11000000||747000000|0|-253000000||||440000000|SYF
2023-09-30|USD|2482000000||||-161000000|116000000||||628000000|-2568000000|3031000000||152000000|152000000||114000000|104000000|10000000||1297000000|0|-152000000||||628000000|SYF
2023-06-30|USD|1908000000||||143000000|113000000||||569000000|-5189000000|216000000||303000000|303000000||109000000|99000000|10000000||0|0|-303000000||||569000000|SYF
2023-03-31|USD|1886000000||||-19000000|111000000||||601000000|692000000|2912000000||404000000|404000000||111000000|100000000|11000000||990000000|0|-404000000||||601000000|SYF
2022-12-31|USD|1847000000||||-47000000|101000000||||577000000|-6858000000|2380000000||701000000|701000000||113000000|103000000|10000000||1050000000||-701000000||||577000000|SYF
2022-09-30|USD|1634000000||||37000000|105000000||||703000000|-4142000000|4779000000||950000000|950000000||120000000|109000000|11000000||2162000000||-950000000||||703000000|SYF
