fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-12-31|USD|89647000|2692000||-21888000|-3184000|51754000|61064000|-23438000||97845000|-61064000|-46142000||17050000|17050000||40089000|40089000||2169000|90000000||-14880000||||97845000|JKHY
2024-09-30|USD|116896000|2505000||6393000|-3498000|50494000|57736000|-26373000||119191000|-58736000|-53232000||0|0||40104000|40104000||3040000|75000000||3041000||||119191000|JKHY
2024-06-30|USD|231799000|109417000||5249000|110238000|50691000|68164000|69616000|90702000|101073000|-75660000|-145109000||8055000|8055000||40085000|40085000||3066000|140000000||-4989000||||101073000|JKHY
2024-03-31|USD|97570000|2433000||7871000|-789000|50082000|53422000|-7133000||87099000|-53546000|-43479000||0|0||40070000|40070000||3373000|115000000||3373000||||87099000|JKHY
2023-12-31|USD|81533000|2251000||19007000|23784000|49896000|59459000|-18183000|-18183000|91965000|-60433000|-25858000||0|0||37859000|37859000||2618000|85000000||2618000||||91965000|JKHY
2023-09-30|USD|157139000|2171000||20525000|-44985000|49235000|51378000|-72519000|-72519000|101679000|-50526000|-87389000||20000000|20000000||37863000|37863000||3418000|135000000||-16582000||||101679000|JKHY
2023-06-30|USD|174528000|148700000||22939000|178013000|48377000|54166000|122753000|122753000|97773000|-54112000|-134725000||0|0||37891000|37891000||3365000|260000000||3366000||-14309000||97773000|JKHY
2023-03-31|USD|16320000|3045000||-31502000|30588000|48637000|53369000|-8014000|-8013999|81549000|-54369000|38838000||25000000|25000000||37892000|37892000||3322000|185000000||-21678000||88464000||81549000|JKHY
2022-12-31|USD|53880000|3112000||-2719000|18405000|48102000|52589000|-1163000|-1163000|80775000|-51598000|-8489000||0|0||35745000|35745000||2451000|85000000||2451000||88320000||80775000|JKHY
2022-09-30|USD|136831000|3132000||-5496000|-54424000|45610000|46860000|-101509000|-101509000|106549000|-249594000|95946000||0|0||35709000|35709000||3233000|280000000||3233000||-16817000||106549000|JKHY
