fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-12-31|USD|741942000|||||96200000|188349000|||1191018000|-175375000|-935230000||697688000|697688000||297634000|297634000||-194000|||-637325000|0|||1191018000|LRCX
2024-09-30|USD|1568471000|||||94295000|110588000||32985000|1116444000|-110551000|-1259321000||997035000|997035000||260985000|260985000||-43000|||-997078000|0|||1116444000|LRCX
2024-06-30|USD|862430000|296797000||||323237000|100748000||-405714000|1020282000|-101613000|-574151000||373550000|373550000||261462000|261462000||2796000|||-303869000|66885000|||1020282000|LRCX
2024-03-31|USD|1384836000|10199000||||15200000|103654000||89200000|965826000|-92360000|-1235793000||980561000|980561000||262707000|262707000||8235000|||-972326000|0|||965826000|LRCX
2023-12-31|USD|1453840000|9487000||||12800000|115276000||298500000|954266000|-101958000|-859894000||645458000|645458000||264414000|264414000||1704000|||-590673000|0|||954266000|LRCX
2023-09-30|USD|951163000|14787000||||14000000|76992000||18014000|887398000|-74683000|-1326012000|0|843238000|843238000||230332000|230332000||2818000|||-840420000|0|||887398000|LRCX
2023-06-30|USD|1122725000|333942000||||309037000|78670000|1452256000|-20798000|802537000|-55180000|-1037986000|0|869014000|869014000||232335000|232336000||3438000|||-800673000|64903000|29559000||802537000|LRCX
2023-03-31|USD|1726438000|||||13800000|119457000||2032000|814008000|-84332000|-819528000||581943000|581943000||233977000|233977000||0|||-581943000|0|822578000||814008000|LRCX
2022-12-31|USD|1140187000|||||12200000|163378000||56932000|1468507000|-267247000|-662212000||456276000|456276000||235980000|235980000||877000|||-410403000|0|210728000||1468507000|LRCX
2022-09-30|USD|1189588000|||||11600000|140063000||20798000|1425879000|-127803000|-310941000||109779000|109779000||205615000|205615000||6796000|||-102983000||750844000||1425879000|LRCX
2022-06-30|USD|443934000|||||275781000|125746000|-1287680000|-1351344000|1208934000|-75937000|-1023534000||876089000|876089000||208056000|208056000||997000|||-813294000|61798000|-655537000||1208934000|LRCX
2022-03-31|USD|757710000|||||21432000|145368000||62116000|1021778000|-94564000|-1549708000||1338006000|1338006000||210587000|210587000||492000|||-1337514000|0|1090321000||1021778000|LRCX
2021-12-31|USD|1440506000|||||20526000|138493000||55322000|1194830000|186083000|-578103000||414815000|414815000||211216000|211216000||3451000|||-364984000|0|1257664000||1194830000|LRCX
2021-09-30|USD|457524000|||||20118000|136427000||15518000|1179744000|596693000|-1427592000||1236753000|1236753000||185431000|185431000||742000|||-1236011000||-373375000||1179744000|LRCX
2021-06-30|USD|1435935000|||||256553000|104622000|-928928000|-792591000|1144657000|689061000|-1381774000|0|431255000|431255000||185385000|185385000||851000|||-374074000|56330000|750437000|7215000|1144657000|LRCX
2021-03-31|USD|1165080000|||||19312000|89596000||10134000|1071121000|115936000|-1288406000||1094571000|1094571000||186551000|186551000||9626000|||-1084945000|0|1126867000||1071121000|LRCX
2020-12-31|USD|344637000|||||19014000|92072000||49748000|869229000|69940000|-865317000||723297000|723297000||187927000|187927000||8108000|||-673755000|0|921338000||869229000|LRCX
2020-09-30|USD|642511000|||||18222000|62806000||29019000|823451000|-801666000|-631485000||448581000|448581000||167129000|167129000||5538000|||-443043000||-790640000||823451000|LRCX
2020-06-30|USD|813048000|||||217929000|50554000|-641827000|-411608000|696673000|-430209000|563400000|0|41017000|41017000||167739000|167739000||1869000|||7844000||943489000|-2750000|696673000|LRCX
2020-03-31|USD|541428000|||||18856000|51375000||6683000|574781000|169772000|225462000|0|245433000|245433000||163510000|163510000||1714000|||-243719000||622195000||574781000|LRCX
2019-12-31|USD|307928000|||||18965000|62054000||13475000|514510000|-734329000|-1150696000|0|1005067000|1005067000||166721000|166721000||632000|||-965988000||560235000||514510000|LRCX
2019-09-30|USD|464047000|||||18803000|39256000||13997000|465789000|750682000|-262096000|0|78132000|78132000||158868000|158868000||3869000|||-74263000||952633000||465789000|LRCX
2019-06-30|USD|880487000|||||202206000|65948000|732138000|281355000|541825000|-623483000|-1527856000|-300000000|1108560000|1108560000||164873000|164874000||1694000|||-1061825000|45041000|-1274893000|991000|541825000|LRCX
2019-03-31|USD|932821000|||||37911000|75522000||281355000|547390000|-1008171000|1643522000|297850000|934637000|934637000||171196000|171196000||5010000|||-929627000|0|600630000||547390000|LRCX
2018-12-23|USD|642419000|||||37516000|105923000||8110000|568855000|666931000|-515553000|-359518000|1519000|1519000||167907000|167907000||109000|||31510000||791076000|-2721000|568855000|LRCX
2018-09-23|USD|720286000|||||37645000|56098000||25613000|533374000|-672331000|-1990193000|-86000|1735895000|1735895000||174372000|174372000||0|||-1735895000||-1944549000|-2311000|533360000|LRCX
2018-06-30|USD|718358000|||||206459000|79655000|-501628000|-701008000|1021141000|1260994000|-2160769000|359604000|1306309000|1306309000||82005000|82005000||2626000|||-1262116000||-186738000|-5607000|1021146000|LRCX
2018-03-31|USD|1050379000|||||44221000|49057000||8901000|778800000|2086467000|-186462000|0|80105000|80105000||79739000|79739000||2517000|||-77588000||2954043000|4041000|778800000|LRCX
2017-12-31|USD|28704000|||||44754000|84693000||18125000|-9955000|-294874000|-396022000|0|1111450000|1111450000||73127000|73127000||3073000|||-1074320000||-661350000|842000|-9955000|LRCX
2017-09-30|USD|858306000|||||43888000|60064000||11852000|590720000|-304051000|-528804000|0|155385000|155385000||72738000|72738000||1042000|||-154343000||28768000|3317000|590690000|LRCX
2017-06-30|USD|-236716000|||||197114000|34811000|-411287000|-307875000|526385000|64886000|-539809000||525778000|525778000||73709000|73709000||369000|||-502289000||248964000|399000|526424000|LRCX
2017-03-31|USD|610003000|||||44736000|44116000||12144000|574680000|-467250000|-333819000||216372000|216372000||73337000|73337000||7964000|||-191185000||-375390000|2991000|574713000|LRCX
2016-12-31|USD|365046000|||||44804000|36513000||10409000|332791000|-2027217000|-1729258000||67668000|67668000||48397000|48397000||3121000|||-64547000||-3357741000|-5364000|332791000|LRCX
2016-09-30|USD|864253000|||||45530000|41979000||13419000|263835000|376752000|-29508000||1854000|1854000||48052000|48052000||1459000|||18925000||822379000|1911000|263835000|LRCX
2016-06-30|USD|807235000|||||188184000|51726000|-169034000|-66370999|258924000|521514000|1861887000||27114000|27114000||47308000|47308000||1547000|||-5207000||2807301000|76000|258939000|LRCX
2016-03-31|USD|143451000|||||51300000|46007000|||143451000|135731000|-57160000||20092000|20092000||47539000|47539000||308000|||-3397000||264148000|2666000|143451000|LRCX
2015-12-31|USD|222980000|||||52900000|28143000|||222980000|14395000|-85736000||12798000|12798000||47896000|47896000||1173000|||-11625000||223548000|344000|222980000|LRCX
2015-09-30|USD|832994000|||||48831000|49454000|||288679000|-79157000|-123246000||98385000|98385000||47659000|47659000||377000|||-78763000||242786000|-3808000|288679000|LRCX
2015-06-30|USD|-158888000|||||170883000|63133000|-294155000|-207462000|-158888000|-340456000|-87557000||74339000|74339000||28714000|28714000||1285000|||-56104000||-134097000|1850000|131271000|LRCX
2015-03-31|USD|239233000|||||39600000|31898000|||206285000|-394636000|862635000||124943000|124943000||28724000|28724000||7403000|||-102606000||654361000|-4675000|206285000|LRCX
2014-12-31|USD|176940000|||||40000000|61363000|||176940000|-378875000|-90769000||65536000|65536000||29381000|29381000||4223000|||-61313000||-312403000|-3998000|176940000|LRCX
