fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-10-27|USD|300659000|||251118000|444804000|113599000|178483000||351606000|351870000|-308589000|-411967000||412593000|412593000||||||||-411079000||||351870000|LULU
2024-07-28|USD|443140000|||9430000|132336000|103573000|145086000||89651000|392922000|-135088000|-587915000||589456000|589456000||||||||-587086000||||392922000|LULU
2024-04-28|USD|127524000|||-38652000|87030000|95759000|130681000||36425000|321421000|-131537000|-328628000||299479000|299479000||||||||-296086000||||321421000|LULU
2024-01-28|USD|1384098000|||173153000|-439724000|103290000|206512000||-368385000|669468000|-208807000|-38245000||54009000|54009000||||||||-36516000||||669468000|LULU
2023-10-29|USD|389853000|||3133000|153444000|97969000|162900000||67751000|248714000|-161665000|-204932000||212626000|212626000||||||||-203790000||||248714000|LULU
2023-07-30|USD|476710000|||44095000|120648000|94009000|145511000||78876000|341603000|-145441000|-190252000||193538000|193538000||5255000|5255000|||||-189310000||||341603000|LULU
2023-04-30|USD|45503000|||-102518000|131636000|84116000|136942000||155174000|290405000|-138219000|-115399000||98479000|98479000||5255000|5255000|||||-86606000||-208115000||290405000|LULU
2023-01-29|USD|1046264000|||-12445000|-301199000|80162000|206980000||-321514000|-888426000|-183075000|-68059000||69025000|69025000||23905000|23905000|||||-67564000||||119811000|LULU
2022-10-30|USD|65817000|||133205000|454214000|79188000|175607000||321457000|255470000|-161918000|-14852000||16992000|16992000||||||||-12935000||||255470000|LULU
2022-07-31|USD|97638000|||-55093000|253317000|67971000|144718000||189960000|289521000|-123616000|-125016000||125340000|125340000||||||||-124297000||||289521000|LULU
