fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-12-31|USD|2064000000|154000000||-803000000|1568000000|163000000||||2082000000|-1693000000|-422000000||256000000|256000000||240000000|240000000|||||-180000000||||2082000000|TRV
2024-09-30|USD|3875000000|18000000||1414000000|1548000000|174000000||||1260000000|-3391000000|-454000000||248000000|248000000||238000000|238000000|||||-215000000||||1260000000|TRV
2024-06-30|USD|1677000000|20000000||2172000000|2505000000|182000000||||534000000|-1143000000|-472000000||249000000|249000000||244000000|244000000|||||-227000000||||534000000|TRV
2024-03-31|USD|1458000000|82000000||1385000000|2300000000|196000000||||1123000000|-1037000000|-399000000||250000000|250000000||229000000|229000000|||||-60000000||||1123000000|TRV
2023-12-31|USD|2104000000|158000000||-437000000|1388000000|170000000||||1626000000|-1784000000|-273000000||64000000|64000000||232000000|232000000|||||-40000000||||1626000000|TRV
2023-09-30|USD|3046000000|22000000||2141000000|1924000000|169000000||||404000000|-2725000000|-323000000||100000000|100000000||229000000|229000000|||||-93000000||||404000000|TRV
2023-06-30|USD|1549000000|22000000||2455000000|2571000000|179000000||-849000000||-14000000|-1857000000|138000000||396000000|396000000||232000000|232000000|||||-368000000||-170000000||-14000000|TRV
2023-03-31|USD|1012000000|81000000||1274000000|2210000000|204000000||-581000000||975000000|-455000000|-593000000||398000000|398000000||215000000|215000000|||||-316000000||-36000000||975000000|TRV
2022-12-31|USD|1340000000|137000000||185000000|1262000000|187000000||143000000||819000000|-674000000|-658000000||500000000|500000000||219000000|219000000|||||-438000000||8000000||819000000|TRV
2022-09-30|USD|2484000000|23000000||1057000000|1023000000|195000000||479000000||454000000|-1687000000|-710000000||500000000|500000000||220000000|220000000|||||-489000000||87000000||454000000|TRV
