fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-12-31|USD|1664000000|150000000||85000000|134000000|971000000|926000000|196000000||653000000|-1043000000|-450000000||301000000|301000000||143000000|143000000|||0||-301000000||||639000000|DVN
2024-09-30|USD|1663000000|90000000||61000000|-19000000|794000000|877000000|-41000000||825000000|-4349000000|2192000000||295000000|295000000||272000000|272000000|||3219000000||-295000000||||812000000|DVN
2024-06-30|USD|1535000000|112000000||-224000000|19000000|768000000|948000000|-81000000||855000000|-1019000000|-495000000||256000000|256000000||223000000|223000000|||0||-256000000||||844000000|DVN
2024-03-31|USD|1738000000|63000000||97000000|70000000|722000000|894000000|96000000||609000000|-921000000|-541000000||205000000|205000000||299000000|299000000|||0||-205000000||||596000000|DVN
2023-12-31|USD|1737000000|140000000||53000000|-318000000|650000000|910000000|-277000000|62000000|1161000000|-910000000|-716000000||234000000|234000000||488000000|488000000|||0||-234000000||||1152000000|DVN
2023-09-30|USD|1725000000|77000000||83000000|338000000|651000000|882000000|334000000|-194000000|920000000|-897000000|-553000000|0|0|0||312000000|312000000||0|0||0||||910000000|DVN
2023-06-30|USD|1405000000|88000000||-148000000|-73000000|638000000|1079000000|-98000000|-33000000|698000000|-1102000000|-704000000|0|228000000|228000000||462000000|462000000||0|||-228000000||||690000000|DVN
2023-03-31|USD|1677000000|101000000||-20000000|-197000000|615000000|1012000000|-150000000|165000000|1003000000|-1033000000|-1211000000|0|517000000|517000000||596000000|596000000||0|||-517000000||-567000000||995000000|DVN
2022-12-31|USD|1911000000|107000000|2000000|-13000000|-289000000|625000000|804000000|-297000000|322000000|1204000000|-829000000|-940000000|0|57000000|57000000||875000000|875000000||0|||-57000000||142000000||1201000000|DVN
2022-09-30|USD|2104000000|100000000|0|-211000000|-289000000|581000000|628000000|-364000000|313000000|1900000000|-3098000000|-1143000000|0|126000000|126000000||1007000000|1007000000||0|||-126000000||-2137000000||1893000000|DVN
2022-06-30|USD|2678000000|85000000|0|106000000|440000000|528000000|573000000|346000000||1938000000|-670000000|-1171000000|0|324000000|324000000||830000000|830000000||0|||-324000000||835000000||1932000000|DVN
2022-03-31|USD|1837000000|100000000|3000000|-63000000|327000000|489000000|537000000|457000000||995000000|-526000000|-959000000|0|211000000|211000000||667000000|667000000||0|||-211000000||352000000|2000000|989000000|DVN
2021-12-31|USD|6863000000|107000000|0|-18000000|38000000|577000000|512000000|34000000|424000000|1512000000|-518000000|-554000000|0|589000000|589000000||554000000|554000000||0|||0||-554000000|-4000000|1506000000|DVN
2021-09-30|USD|1598000000|100000000|0|-64000000|337000000|578000000|474000000|372000000||844000000|-474000000|-337000000|0|0|0||329000000|329000000||0|||0||3107000000||838000000|DVN
2021-06-30|USD|1093000000|105000000|3000000|-29000000|26000000|536000000|504000000|-21000000||261000000|-452000000|-982000000|0|0|0||229000000|229000000||0|||0||179000000|2000000|256000000|DVN
2021-03-31|USD|592000000|114000000|36000000|-44000000|83000000|467000000|499000000|48000000|-657000000|216000000|-130000000|-824000000|0|0|0||203000000|203000000||0|||0||65000000|3000000|213000000|DVN
2020-12-31|USD|649000000|74000000||81000000|79000000|301000000|217000000|-4000000|155000000|-98000000|95000000|-41000000|0|0|0||138000000|138000000||0|||0||-41000000||-102000000|DVN
2020-09-30|USD|771000000|64000000||28000000|-30000000|299000000|204000000|-21000000|122000000|-90000000|-202000000|-46000000|0|0|0||43000000|43000000||0|||0||701000000||-92000000|DVN
2020-06-30|USD|-338000000|66000000||-210000000|-111000000|299000000|307000000|-81000000||-668000000|-134000000|-39000000|0|0|0||42000000|42000000||0|||0||-705000000||-670000000|DVN
2020-03-31|USD|-1052000000|64000000||-119000000|-63000000|401000000|425000000|-125000000|-345000000|-1815000000|-405000000|-87000000|0|38000000|38000000||34000000|34000000||0|||-38000000||-1506000000||-1816000000|DVN
2019-12-31|USD|-673000000|69000000||134000000|86000000|382000000|378000000|88000000|124000000|-640000000|-369000000|-34000000|0|103000000|103000000||34000000|34000000||0|||-103000000||-707000000||-642000000|DVN
2019-09-30|USD|1050000000|83000000||-57000000|-70000000|381000000|536000000|-54000000|-57000000|109000000|-527000000|-2168000000|0|561000000|561000000||35000000|35000000||0|||-561000000||-2179000000||109000000|DVN
2019-06-30|USD|1478000000|108000000||-108000000|-49000000|374000000|486000000|-60000000|-75000000|495000000|2065000000|-227000000|0|187000000|187000000||37000000|37000000||0|||-187000000||3098000000||495000000|DVN
2019-03-31|USD|255000000|53000000||-124000000|178000000|360000000|490000000|152000000|189000000|-317000000|-248000000|-1221000000|0|999000000|999000000||34000000|34000000||0|||-999000000||-1214000000||-317000000|DVN
2018-12-31|USD|1484000000|110000000||-310000000|-326000000|239000000|463000000|-304000000|-208000000|1149000000|-303000000|-37000000|0|759000000|759000000||37000000|37000000||0|||-759000000||1447000000||1149000000|DVN
2018-09-30|USD|3854000000|61000000||-174000000|67000000|342000000|548000000|65000000|51000000|2563000000|2422000000|-1689000000|0|1698000000|1698000000||38000000|38000000||0|||-1698000000||7654000000||2537000000|DVN
2018-06-30|USD|495000000|138000000||90000000|223000000|342000000|543000000|188000000|110000000|-335000000|-274000000|-403000000|0|428000000|428000000||42000000|42000000||0|||-428000000||-95000000||-425000000|DVN
2018-03-31|USD|804000000|76000000||164000000|158000000|399000000|651000000|27000000|81000000|-153000000|-790000000|-1213000000|0|71000000|71000000||32000000|32000000||0|||-70000000||-1199000000||-197000000|DVN
2017-12-31|USD|-2032000000|196000000||89000000|226000000|-131000000|316000000|199000000|192000000|304000000|-476000000|-115000000|0|0|0||32000000|32000000||0|||15000000||-108000000|-6000000|183000000|DVN
