fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-12-31|USD|768620000|58846000||-20173000|11527000|280891000|300886000|||618361000|-411644000|-508564000|-32000||||579390000|575689000||29404000|||76682000||||614607000|PSA
2024-09-30|USD|713473000|79181000||162786000|39664000|280330000|-78406000|||433143000|85807000|-431370000|0||||576923000|574852000||54216000||0|0||||430329000|PSA
2024-03-31|USD|665586000|75745000||-84132000|16231000|285203000|84527000|||511697000|-186584000|-577195000|-36000||0|0|580958000|576792000||7800000|0|0|7800000||||508948000|PSA
2023-12-31|USD|791684000|55726000||-43298000|-9954000|287525000|287320000|||441897000|-490217000|-561447000|-30000||0|0|580101000|576470000||22032000|0|0|22032000||||439292000|PSA
2023-09-30|USD|875671000|||83281000|239500000|238748000|359523000|||616643000|-2501012000|1603605000|-29000||0|0|579945000|576297000||1042000|0|0|1042000||||613298000|PSA
2023-06-30|USD|882400000|||37733000|-14192000|222133000|143983000|||581165000|-334962000|-591121000|-8071000||0|0|579879000|576304000||4941000|0|0|4941000||-43683000||578029000|PSA
2023-03-31|USD|696893000|20803000||-42450000|38511000|221650000|46795000|||520415000|-212311000|-563965000|-129000||0|0|580024000|576251000||25116000|0|0|25116000||-79383000||517708000|PSA
2022-12-31|USD|736351000|||-70298000|9700000|226538000|228587000|||414934000|-432492000|-410381000|-11225000||0|0|402686000|399916000||7358000|0|0|7358000||-106522000||412360000|PSA
2022-09-30|USD|927017000|||97590000|10100000|220772000|297940000|||2778152000|2148304000|-3205030000|-501798000||0|0|2718835000|2709079000||16421000|0|0|16421000||-129709000||2768994000|PSA
2022-06-30|USD|797532000|||19262000|2800000|218708000|119140000|||656893000|-307285000|-416606000|-236000||0|0|419060000|399918000||3419000|0|0|3419000||875601000||653850000|PSA
