fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-12-31|USD|391000000|116000000||39000000|-284000000|84000000|100000000|-225000000|3000000|123000000|-110000000|540000000|-396000000|0|0||52000000|52000000|||||0||||123000000|HII
2024-09-30|USD|213000000|27000000||-190000000|-245000000|82000000|88000000|-270000000|7000000|101000000|-76000000|-138000000|-44000000|35000000|35000000||52000000|52000000|||||-35000000||||101000000|HII
2024-06-30|USD|-9000000|55000000||-130000000|92000000|78000000|90000000|-14000000|-1000000|173000000|-91000000|101000000|323000000|65000000|65000000||51000000|51000000|||||-65000000||||173000000|HII
2024-03-31|USD|-202000000|20000000||-34000000|382000000|82000000|75000000|253000000|13000000|153000000|-71000000|-147000000|159000000|62000000|62000000||51000000|51000000|||||-62000000||||153000000|HII
2023-12-31|USD|562000000|446000000||516000000|-107000000|82000000|114000000|-230000000|-9000000|274000000|-125000000|-116000000||38000000|38000000||51000000|51000000|||||-38000000||||274000000|HII
2023-09-30|USD|335000000|23000000||102000000|-6000000|87000000|53000000|-87000000|5000000|148000000|-41000000|-498000000|0|21000000|21000000||50000000|50000000|||0||-21000000||||148000000|HII
2023-06-30|USD|82000000|50000000||-26000000|103000000|89000000|68000000|30000000|0|130000000|-10000000|-77000000|0|7000000|7000000||50000000|50000000|||0||-7000000||-5000000||130000000|HII
2023-03-31|USD|-9000000|22000000||-31000000|184000000|89000000|43000000|119000000|7000000|129000000|-60000000|-80000000|0|9000000|9000000||49000000|49000000|||0||-9000000||-149000000||129000000|HII
2022-12-31|USD|601000000|240000000||-42000000|-438000000|89000000|93000000|-85000000|9000000|123000000|-90000000|-161000000|0|11000000|11000000||50000000|50000000|||0||-11000000||-1182000000||123000000|HII
2022-09-30|USD|-19000000|72000000||40000000|280000000|91000000|77000000|40000000|-22000000|138000000|-77000000|-162000000|0|14000000|14000000||48000000|48000000|||0||-14000000||-258000000||138000000|HII
2022-06-30|USD|267000000|11000000||42000000|-2000000|89000000|59000000|10000000|8000000|178000000|-58000000|-164000000|0|17000000|17000000||47000000|47000000|||0||-17000000||45000000||178000000|HII
2022-03-31|USD|-83000000|10000000||-34000000|288000000|89000000|43000000|231000000|27000000|140000000|-43000000|-171000000|0|10000000|10000000||47000000|47000000|||0||-10000000||-297000000||140000000|HII
2021-12-31|USD|271000000|97000000||-48000000|5000000|85000000|95000000|-6000000|18000000|120000000|-112000000|-87000000|0|14000000|14000000||48000000|48000000|||0||-14000000||72000000||120000000|HII
2021-09-30|USD|350000000|10000000||125000000|3000000|22000000|82000000|-97000000|4000000|147000000|-1708000000|1565000000|0|17000000|17000000||46000000|46000000|||0||-17000000||207000000||147000000|HII
2021-06-30|USD|96000000|12000000||-148000000|-56000000|13000000|74000000|35000000|-2000000|129000000|-88000000|-67000000|0|21000000|21000000||46000000|46000000|||0||-21000000||-59000000||129000000|HII
2021-03-31|USD|43000000|72000000||116000000|229000000|67000000|60000000|10000000|5000000|148000000|-46000000|-102000000|0|49000000|49000000||46000000|46000000|||0||-49000000||-105000000||148000000|HII
2020-12-31|USD|602000000|71000000||29000000|-200000000|65000000|116000000|-94000000|-16000000|303000000|-173000000|-661000000|0|0|0||46000000|46000000|||0||0||-232000000||249000000|HII
2020-09-30|USD|222000000|14000000||143000000|73000000|15000000|70000000|-3000000|-8000000|222000000|-67000000|-42000000|0|0|0||42000000|42000000|||0||0||113000000||222000000|HII
2020-06-30|USD|201000000|-12000000||126000000|4000000|15000000|79000000|74000000|7000000|53000000|-75000000|477000000|-88000000|0|0||42000000|42000000|||0||0||603000000||53000000|HII
2020-03-31|USD|68000000|16000000||46000000|222000000|59000000|71000000|93000000|6000000|172000000|-444000000|329000000|473000000|84000000|84000000||42000000|42000000|||0||-84000000||-47000000||172000000|HII
2019-12-31|USD|566000000|11000000||-143000000|-331000000|64000000|87000000|-172000000|-3000000|172000000|-157000000|-366000000|71000000|60000000|60000000||42000000|42000000|||0||-60000000||43000000||149000000|HII
2019-09-30|USD|363000000|-12000000||40000000|-99000000|12000000|115000000|-78000000|13000000|154000000|-109000000|-251000000|1762000000|66000000|66000000||35000000|35000000|||0||-66000000||3000000||154000000|HII
2019-06-30|USD|-44000000|-11000000||-40000000|216000000|12000000|124000000|189000000|-1000000|128000000|-92000000|114000000|2107000000|52000000|52000000||36000000|36000000|||0||-52000000||-22000000||128000000|HII
2019-03-31|USD|11000000|10000000||147000000|337000000|53000000|110000000|112000000|2000000|118000000|-269000000|69000000|1179000000|84000000|84000000||36000000|36000000|||0||-84000000||-189000000||118000000|HII
2018-12-31|USD|648000000|74000000||226000000|-148000000|43000000|109000000|-387000000|-37000000|219000000|-209000000|-267000000||230000000|230000000||37000000|37000000|||0||-230000000||172000000||212000000|HII
2018-09-30|USD|-93000000|459000000||31000000|4000000|10000000|116000000|8000000|6000000|229000000|-102000000|-135000000||104000000|104000000||31000000|31000000|||0||-104000000||-330000000||229000000|HII
2018-06-30|USD|239000000|110000000||22000000|50000000|9000000|102000000|15000000|-14000000|239000000|-95000000|-274000000||242000000|242000000||32000000|32000000|||0||-242000000||-130000000||239000000|HII
2018-03-31|USD|120000000|45000000||56000000|131000000|51000000|75000000|169000000|5000000|156000000|-70000000|-223000000||166000000|166000000||32000000|32000000|||0||-166000000||-173000000||156000000|HII
2017-12-31|USD|434000000|94000000||143000000|-106000000|48000000|133000000|-12000000|0|187000000|-133000000|-99000000||39000000|39000000||33000000|33000000|||0||-39000000||202000000||64000000|HII
2017-09-30|USD|96000000|383000000||33000000|-37000000|10000000|91000000|-13000000|-13000000|149000000|-83000000|-67000000||40000000|40000000||27000000|27000000|||0||-40000000||-54000000||149000000|HII
2017-06-30|USD|186000000|139000000||-18000000|-12000000|9000000|79000000|17000000|-25000000|147000000|-75000000|-166000000||139000000|139000000||27000000|27000000|||0||-139000000||-55000000||147000000|HII
2017-03-31|USD|98000000|14000000||-56000000|40000000|54000000|58000000|43000000|20000000|119000000|-58000000|-152000000||68000000|68000000||28000000|28000000|||0||-68000000||-112000000||119000000|HII
2016-12-31|USD|345000000|72000000||1000000|-68000000|43000000|140000000|50000000|-58000000|251000000|-512000000|-70000000||42000000|42000000||28000000|28000000|||0||-42000000||-237000000||197000000|HII
2016-09-30|USD|254000000|84000000||88000000|30000000|5000000|60000000|24000000|-12000000|107000000|-60000000|-89000000||66000000|66000000||22000000|22000000|||0||-66000000||105000000||107000000|HII
2016-06-30|USD|169000000|128000000||-18000000|-87000000|6000000|48000000|-64000000|-3000000|133000000|-44000000|-66000000||42000000|42000000||24000000|24000000|||0||-42000000||59000000||133000000|HII
2016-03-31|USD|54000000|48000000||-112000000|4000000|48000000|37000000|12000000|-2000000|136000000|-37000000|-118000000||44000000|44000000||24000000|24000000|||0||-44000000||-101000000||136000000|HII
2015-12-31|USD|433000000|90000000|150000000|-11000000|-215000000|39000000|102000000|-204000000|-23000000|80000000|-102000000|-108000000||40000000|40000000||23000000|23000000|||0||-40000000||223000000||50000000|HII
2015-09-30|USD|252000000|109000000||83000000|36000000|6000000|37000000|34000000|-11000000|111000000|-37000000|-504000000||102000000|102000000||19000000|19000000|||0||-102000000||-289000000||111000000|HII
2015-06-30|USD|166000000|135000000||-14000000|14000000|6000000|29000000|22000000|-17000000|156000000|-8000000|-102000000||61000000|61000000||20000000|20000000|||0||-61000000||56000000||156000000|HII
2015-03-31|USD|10000000|70000000||39000000|198000000|49000000|20000000|189000000|-3000000|87000000|6000000|-102000000||29000000|29000000||19000000|19000000|||0||-29000000||-86000000||87000000|HII
2014-12-31|USD|441000000|79000000||100000000|7000000|30000000|74000000|-106000000|94000000|79000000|-74000000|-146000000||26000000|26000000||19000000|19000000|||0||-26000000||221000000||52000000|HII
2014-09-30|USD|256000000|90000000||-55000000|-113000000|8000000|40000000|-72000000|-23000000|96000000|-39000000|-40000000||8000000|8000000||10000000|10000000|||0||-8000000||177000000||96000000|HII
2014-06-30|USD|272000000|92000000||66000000|-134000000|6000000|27000000|-124000000|-20000000|100000000|-254000000|-168000000||94000000|94000000||10000000|10000000|||0||-93000000||-150000000||100000000|HII
2014-03-31|USD|-214000000|85000000||-197000000|168000000|63000000|24000000|162000000|2000000|90000000|-70000000|-17000000||10000000|10000000||10000000|10000000|||0||-9000000||-301000000||90000000|HII
2013-12-31|USD|292000000|139000000||57000000|16000000|69000000|54000000|68000000|-51000000|143000000|-54000000|-90000000||66000000|66000000||10000000|10000000|||0||-65000000||148000000||91000000|HII
2013-09-30|USD|281000000|72000000||158000000|19000000|5000000|30000000|-46000000|77000000|69000000|28000000|-37000000||28000000|28000000||5000000|5000000|||0||-25000000||272000000||69000000|HII
2013-06-30|USD|25000000|45000000||48000000|-48000000|5000000|25000000|-98000000|8000000|57000000|-25000000|-29000000|||||5000000|5000000|||0||-24000000||-29000000||57000000|HII
2013-03-31|USD|-362000000|69000000||-194000000|297000000|51000000|30000000|294000000|17000000|44000000|-30000000|-13000000|||||5000000|5000000|||0||2000000||-405000000||44000000|HII
2012-12-31|USD|373000000|15000000||120000000|181000000|41000000|70000000|22000000|173000000|77000000|-70000000|-12000000|||||5000000|5000000|||0||0||291000000||50000000|HII
2012-09-30|USD|137000000|75000000||24000000|-30000000|5000000|35000000|5000000|-32000000|13000000|-35000000|-5000000|||||||||0||2000000||97000000||13000000|HII
2012-06-30|USD|151000000|29000000||-33000000|-88000000|5000000|30000000|-76000000|-20000000|50000000|-30000000|-3000000|||||||||0||0||118000000||50000000|HII
2012-03-31|USD|-329000000|51000000||-125000000|241000000|44000000|27000000|243000000|-5000000|33000000|-27000000|-8000000|||||0||||0||0||-364000000||33000000|HII
2011-12-31|USD|474000000|21000000||124000000|-76000000|57000000|78000000|-70000000|-260000000|92000000|-78000000|-17000000|||||0|1429000000|||||1000000||379000000||67000000|HII
2011-09-30|USD|232000000|81000000||3000000|-236000000|5000000|36000000|-118000000|59000000|-248000000|-36000000|-41000000|||||0|1429000000|||||||155000000||-250000000|HII
2011-06-30|USD|186000000|||||46000000|20000000||-4000000|40000000|-20000000|-10000000|||||0|1429000000|||||||156000000||39000000|HII
