fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-09-30|USD|-978000000|32526000000||-839000000|1196000000|313000000|153000000|||710000000|-839000000|-1245000000||1227000000|1227000000|||||12000000|0||-1215000000||||713000000|CNC
2024-06-30|USD|2175000000|30920000000||513000000|-222000000|306000000|186000000|||1146000000|-1167000000|-1171000000||803000000|803000000|||||11000000|0||-792000000||||1146000000|CNC
2024-03-31|USD|-456000000|30965000000||-324000000|1685000000|308000000|151000000|||1158000000|852000000|23000000||151000000|151000000|||||14000000|350000000||-137000000||||1163000000|CNC
2023-12-31|USD|217000000|30349000000||-236000000|-57000000|315000000|223000000|||39000000|-949000000|-201000000||31000000|31000000||1000000|1000000||12000000|165000000||-19000000||||45000000|CNC
2023-09-30|USD|1021000000|29395000000||1256000000|1788000000|328000000|136000000|||475000000|435000000|-524000000||774000000|774000000||889000000|889000000||11000000|889000000||-763000000||||469000000|CNC
2023-06-30|USD|2546000000|30164000000||-463000000|-1609000000|325000000|215000000|1619000000||1055000000|-424000000|-750000000||405000000|405000000||994000000|994000000||21000000|994000000||-384000000||1372000000||1058000000|CNC
2023-03-31|USD|4269000000|28820000000||5196000000|2253000000|325000000|225000000|-1938000000||1130000000|-253000000|-183000000||423000000|423000000|||||12000000|287000000||-423000000||3833000000||1130000000|CNC
2022-12-31|USD|-1576000000|28497000000||-1798000000|377000000|352000000|233000000|-353000000||-219000000|221000000|-1732000000||1433000000|1433000000|||||8000000|3000000||-1363000000||-3087000000||-213000000|CNC
2022-09-30|USD|3332000000|28361000000||2226000000|-411000000|361000000|247000000|14000000||740000000|3000000|-1481000000||1243000000|1243000000||24000000|24000000||24000000|26000000||-1243000000||1854000000||738000000|CNC
2022-06-30|USD|3354000000|27175000000||57000000|-1865000000|363000000|282000000|1811000000||-171000000|-744000000|-486000000||349000000|349000000||11000000|11000000||11000000|231000000||-349000000||2124000000||-172000000|CNC
2022-03-31|USD|1151000000|26199000000||3206000000|3398000000|355000000|242000000|-3099000000|-957000000|852000000|-2401000000|-498000000||71000000|71000000||27000000|27000000||27000000|100000000||-71000000||-1748000000||849000000|CNC
2021-12-31|USD|675000000|25538000000||-2026000000|705000000|754000000|248000000|-730000000|-698000000|593000000|-857000000|-235000000||248000000|248000000|||||0|20000000||-248000000||-17000000||599000000|CNC
2021-09-30|USD|1802000000|136000000||2396000000|-125000000|198000000|225000000|-209000000||581000000|-1022000000|1643000000||16000000|16000000|||||0|6849000000||-16000000||2841000000||584000000|CNC
2021-06-30|USD|1685000000|71000000||1780000000|-206000000|188000000|250000000|377000000||-535000000|-813000000|27000000||4000000|4000000|||||0|81000000||-4000000||-606000000||-535000000|CNC
2021-03-31|USD|43000000|23186000000||908000000|2178000000|195000000|187000000|-1891000000|541000000|697000000|-607000000|-73000000||29000000|29000000|||||0|2317000000||-29000000||-637000000||699000000|CNC
2020-12-31|USD|2981000000|23376000000||1099000000|-1373000000|679000000|206000000||200000000|-19000000|-4255000000|-123000000||56000000|56000000|||||0|2420000000||-56000000||-17000000||-12000000|CNC
2020-09-30|USD|-952000000|67000000||-1203000000|498000000|164000000|251000000|-481000000||565000000|332000000|4000000||9000000|9000000|||||0|57000000||-9000000||498000000||568000000|CNC
2020-06-30|USD|3714000000|68000000||1127000000|-1128000000|197000000|235000000|1023000000||1202000000|240000000|-460000000||3000000|3000000|||||0|88000000||-3000000||1134000000||1206000000|CNC
2020-03-31|USD|-240000000|20345000000||1229000000|2085000000|166000000|177000000|-2182000000|710000000|46000000|-3272000000|839000000||558000000|558000000|||||0|2542000000||-558000000||-2673000000||46000000|CNC
2019-12-31|USD|-651000000|15940000000||-264000000|977000000|406000000|200000000|-757000000|-181000000|202000000|-144000000|6704000000||34000000|34000000|||||0|12265000000||-34000000||18863000000||209000000|CNC
2019-09-30|USD|-99000000|54000000||-76000000|520000000|65000000|194000000|-553000000||96000000|-459000000|-108000000||4000000|4000000|||||0|6839000000||-4000000||42000000||95000000|CNC
2019-06-30|USD|917000000|53000000||-557000000|-829000000|64000000|160000000|896000000||492000000|-556000000|178000000||2000000|2000000|||||0|4599000000||-2000000||439000000||495000000|CNC
2019-03-31|USD|1316000000|13418000000||1230000000|642000000|65000000|176000000|-662000000|915000000|519000000|-373000000|58000000||35000000|35000000|||||0|1018000000||-35000000||1001000000||522000000|CNC
2018-12-31|USD|-634000000|13148000000||-616000000|580000000|299000000|186000000|-477000000|-134000000|241000000|-1022000000|152000000||54000000|54000000||2780000000|2780000000||0|597000000||-54000000||16559000000||241000000|CNC
2018-09-30|USD|548000000|12061000000||897000000|80000000|65000000|127000000|-143000000||16000000|-2310000000|82000000||4000000|4000000||334000000|334000000||-1000000|334000000||-5000000||16000000||19000000|CNC
2018-06-30|USD|-526000000|10209000000||-719000000|426000000|45000000|144000000|-377000000||299000000|-489000000|3865000000||4000000|4000000||63000000|63000000|||3131000000||2776000000||299000000||300000000|CNC
2018-03-31|USD|1846000000|9622000000||1436000000|125000000|39000000|218000000|-176000000|1013000000|338000000|-764000000|513000000||9000000|9000000||||||2015000000||-9000000||1595000000||340000000|CNC
2017-12-31|USD|450000000|9648000000||-412000000|-592000000|200000000|121000000|699000000|-336000000|223000000|-568000000|-79000000||47000000|47000000||33000000|33000000|||230000000||-47000000||-209000000|-1000000|230000000|CNC
2017-09-30|USD|97000000|9498000000||-97000000|157000000|38000000|120000000|-53000000||201000000|-202000000|-42000000||3000000|3000000||33000000|33000000|||360000000||-3000000||-144000000|1000000|205000000|CNC
2017-06-30|USD|-306000000|9562000000||108000000|779000000|39000000|98000000|-755000000||252000000|-161000000|49000000||2000000|2000000||||||250000000||-2000000||-414000000||254000000|CNC
2017-03-31|USD|1248000000|9036000000||900000000|-148000000|40000000|83000000|59000000|906000000|132000000|-323000000|-10000000||13000000|13000000||||||560000000||-13000000||909000000||139000000|CNC
2016-12-31|USD|1592000000|30544000000||-42000000|-1228000000|153000000|95000000|980000000|62000000|259000000|-837000000|123000000||34000000|34000000||||||1990000000||-34000000||948000000|-2000000|261000000|CNC
2016-09-30|USD|482000000|21000000||-22000000|-160000000|43000000|117000000|215000000||148000000|-313000000|102000000||2000000|2000000||||||1245000000||-2000000||272000000|1000000|147000000|CNC
2016-06-30|USD|-419000000|89000000||234000000|938000000|43000000|49000000|-947000000||169000000|-483000000|176000000||5000000|5000000||||||1921000000||-5000000||-726000000||170000000|CNC
2016-03-31|USD|196000000|3000000||359000000|209000000|9000000|45000000|-174000000|353000000|-15000000|-836000000|2316000000||22000000|22000000||14000000|14000000|||3790000000||-22000000||1676000000||-16000000|CNC
2015-12-31|USD|201000000|16773000000||-1000000|-7000000|84000000|49000000||-439000000|111000000|-44000000|-62000000||44000000|44000000||615000000|615000000|||620000000||-49000000||95000000|0|111000000|CNC
2015-09-30|USD|62000000|1000000||26000000|94000000|6000000|43000000|-19000000||94000000|-470000000|106000000||2000000|2000000||||||555000000||0||-302000000||93000000|CNC
2015-06-30|USD|350000000|25000000||272000000|32000000|5000000|31000000|-7000000||88000000|-74000000|25000000||3000000|3000000||||||250000000||-2000000||301000000||88000000|CNC
2015-03-31|USD|45000000|2000000||302000000|337000000|7000000|27000000|-334000000|279000000|64000000|-225000000|236000000||4000000|4000000||||||500000000||-2000000||56000000||63000000|CNC
2014-12-31|USD|370000000|12089098000||286458000|200290000|23992000|34472000|-219968000|-231239000|105000000|-267000000|-75000000||23000000|23368000||484528000|484528000|||490000000||-23368000||27000000|-511000|107000000|CNC
2014-09-30|USD|441000000|1463000||531346000|135822000|22907000|26960000|-82318000||79000000|-191000000|74000000||1000000|763000||||||240000000||-763000||324000000|-489000|82000000|CNC
2014-06-30|USD|160000000|14791000||104832000|16092000|21783000|23452000|-41507000||48000000|-240000000|68000000||3000000|2857000||||||500000000||-4321000||-12000000||49000000|CNC
2014-03-31|USD|252000000|1648000||321364000|115796000|20318000|18116000|-119207000|185207000|32000000|-150000000|131000000||2000000|2012000||||||645000000||-548000||233000000||33000000|CNC
2013-12-31|USD|170330000|10434000||165294000|144845000|17200000|21452000|-84390000|23040000|55164000|-17862000|144203000||13323000|14102000||142312000|142312000|||150000000||-14102000||296671000||53000000|CNC
2013-09-30|USD|130731000|1568000||62642000|-29389000|17292000|16326000|12643000||48914000|-48630000|-29532000||4572000|4572000||3807000|3807000|||0||-4586000||52569000||49000000|CNC
2013-06-30|USD|37946000|13760000||-149000|-162000|17237000|19403000|-14496000||39011000|-119231000|39206000||540000|540000||||||30000000||13291000||-42079000||40000000|CNC
2013-03-31|USD|42993000|1410000||98218000|107271000|15691000|10654000|-56734000|66853000|22911000|-156277000|123000||565000|565000||||||0||843000||-113161000||23000000|CNC
2012-12-31|USD|-28282000|9478000||-73226000|-9525000|15974000|11543000|22856000|-86965000|4934000|-49450000|124809000||10846000|10587000||173814000|173814000|||185500000||-22273000||47077000||9061000|CNC
2012-09-30|USD|317182000|1815000||242326000|-103949000|16626000|13159000|93331000||295000|72074000|-14529000||363000|363000||||||140000000||1003000||374727000||3819000|CNC
2012-06-30|USD|22196000|8723000||145406000|135343000|16653000|42462000|-111961000||-38832000|-89773000|56473000||282000|282000||||||0||959000||-11104000||-34999000|CNC
2012-03-31|USD|-32096000|1589000||48519000|131507000|16613000|14980000|-120784000||22603000|-120851000|12247000||1509000|1509000||||||0||7570000||-140700000||23978000|CNC
2011-12-31|USD|172023000|11286000||115684000|3145000|15272000|16770000|24612000||29264000|-47925000|-2057000||6529000|6529000||13582000|13582000|||0||-4296000||122041000||30112000|CNC
2011-09-30|USD|36519000|4275000||-13601000|-174000|14488000|25194000|2840000||28213000|-60040000|728000||251000|251000||||||0||1067000||-22793000||28987000|CNC
2011-06-30|USD|-40837000|10108000||-72324000|17567000|14242000|16019000|-20362000||28063000|-9133000|32375000||627000|627000||||||291883000||11637000||-17595000||28374000|CNC
2011-03-31|USD|93991000|1714000|0|49804000|2580000|14325000|15725000|4216000||22823000|-11978000|-24134000||402000|402000||||||127300000||-402000||57879000||23745000|CNC
2010-12-31|USD|194625000|7795000||103863000|44458000|13380000|-28656000|||26319000|-174618000|16493000||2510000|2510000||274253000|274253000|||164726000||-2510000||36500000||25399000|CNC
2010-09-30|USD|72563000|2181000||47168000|-14287000|13702000|28358000|||23200000|50055000|9448000||146000|146000||2547000||||11651000||-146000||132066000||22662000|CNC
2010-06-30|USD|-59756000|||||12391000|40503000|||24502000|-44880000|20147000||88000|||21371000|21371000|||||-88000||-84489000||22773000|CNC
