fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-09-30|USD|19098000000|1959000000||20251000000|522000000|130000000|128000000|||1408000000|8516000000|-7726000000|597000000|0|0|0|563000000|563000000|||7800000000|0|10000000||||1408000000|SCHW
2024-06-30|USD|-4252000000|2701000000||-5415000000|-786000000|129000000|89000000|||1332000000|9706000000|-16012000000|1591000000|0|0|0|575000000|575000000|||7201000000|0|21000000||||1332000000|SCHW
2024-03-31|USD|-1349000000|2059000000||-1578000000|95000000|335000000|149000000|||1362000000|9475000000|-24926000000|1852000000|0|0|0|562000000|562000000|||5000000000|0|22000000||||1362000000|SCHW
2023-12-31|USD|20037000000|2214000000||14155000000|2222000000|346000000|167000000|||1045000000|9682000000|-153000000|-998000000|0|0|0|573000000|573000000|||8688000000|0|16000000||||1045000000|SCHW
2023-09-30|USD|-5011000000|2140000000||-9896000000|-229000000|135000000|239000000|||1125000000|18533000000|-27722000000|-281000000|0|0|0|561000000|561000000||0|4931000000|0|9000000||||1125000000|SCHW
2023-06-30|USD|-5216000000|2116000000||-2166000000|239000000|134000000|239000000|||1294000000|18167000000|-23274000000|759000000|0|0|0|574000000|574000000||0|5478000000|0|5000000||-10323000000||1294000000|SCHW
2023-03-31|USD|9777000000|1028000000||-9889000000|-212000000|320000000|159000000|||1603000000|11029000000|-10096000000|2416000000|2842000000|3309000000|467000000|568000000|568000000||0|36200000000|0|-3290000000||10710000000||1603000000|SCHW
2022-12-31|USD|-2107000000|1393000000||-12482000000|556000000|348000000|183000000|||1968000000|11540000000|-15959000000|21160000000|1940000000|2940000000|1000000000|551000000|551000000||0|0|0|-2918000000||-6526000000||1968000000|SCHW
2022-09-30|USD|9054000000|1092000000||-5610000000|-729000000|152000000|232000000|||2020000000|21760000000|-49394000000|-850000000|1455000000|1455000000|0|539000000|539000000||0|0|0|-1446000000||-18580000000||2020000000|SCHW
2022-06-30|USD|-7943000000|981000000||-12505000000|15000000|154000000|241000000|||1793000000|2390000000|-27979000000|-2885000000|0|0|0|511000000|511000000||0|0|0|3000000||-33532000000||1793000000|SCHW
2022-03-31|USD|3053000000|261000000||-1162000000|59000000|640000000|296000000|||1402000000|-3642000000|24609000000|-623000000|0|0|0|509000000|509000000||0|2971000000|740000000|770000000||24020000000||1402000000|SCHW
2021-12-31|USD|5639000000|625000000||12171000000|-1828000000|716000000|438000000||1380000000|1580000000|-21693000000|49291000000|1852000000|0|0||453000000|453000000||0|0|0|59000000||33237000000||1580000000|SCHW
2021-09-30|USD|1815000000|18000000||6973000000|2349000000|153000000|178000000||-3416000000|1526000000|-22951000000|26507000000|-500000000|0|0||469000000|469000000||0|839000000|0|18000000||3205000000||1526000000|SCHW
2021-06-30|USD|-594000000|44000000||5798000000|740000000|154000000|239000000||1385000000|1265000000|-17861000000|-254000000|1000000000|0|0||455000000|455000000||0|2227000000|0|-553000000||4258000000||1265000000|SCHW
2021-03-31|USD|-4742000000|297000000||-2150000000|-109000000|778000000|186000000||821000000|1484000000|-13158000000|20779000000|2500000000|0|0||445000000|445000000||0|3970000000|2806000000|2903000000||2879000000||1484000000|SCHW
2020-12-31|USD|13257000000|406000000||17447000000|-560000000|721000000|276000000||3412000000|-1224000000|-22406000000|41347000000|0|0|0||406000000|406000000||0|1981000000|2470000000|2514000000||-1224000000||1135000000|SCHW
2020-09-30|USD|-80000000|740000000||1189000000|447000000|25000000|130000000||-1129000000|698000000|-26000000000|18129000000|0|0|0||327000000|327000000||0|0|0|6000000||3523000000||698000000|SCHW
2020-06-30|USD|-16443000000|117000000||-2633000000|296000000|12000000|179000000||659000000|671000000|-58249000000|26298000000|0|0|0||266000000|266000000||0|0|2470000000|2476000000||672000000||671000000|SCHW
2020-03-31|USD|10118000000|226000000||9758000000|-187000000|190000000|156000000||-86000000|795000000|-19196000000|58208000000|0|0|0||281000000|281000000||0|1089000000|0|23000000||49130000000||795000000|SCHW
2019-12-31|USD|4304000000|479000000||3855000000|-33000000|513000000|238000000||332000000|-382000000|-1295000000|10284000000|0|256000000|256000000||252000000|252000000||0|0|0|-203000000||-382000000||852000000|SCHW
2019-09-30|USD|5402000000|597000000||4511000000|757000000|6000000|205000000|852000000|-865000000|951000000|-7189000000|-111000000|0|809000000|809000000||271000000|271000000||0|0|0|-792000000||6387000000||951000000|SCHW
2019-06-30|USD|2214000000|972000000||1229000000|-73000000|91000000|171000000|-157000000|638000000|937000000|2163000000|-11883000000|0|0|0||261000000|261000000||0|593000000|0|-1133000000||6559000000||937000000|SCHW
2019-03-31|USD|-2595000000|359000000||-3342000000|58000000|68000000|139000000|61000000|-1913000000|964000000|18285000000|-12229000000|0|0|0||276000000|276000000||0|0|0|26000000||3461000000||964000000|SCHW
2018-12-31|USD|7801000000|526000000||5600000000|-243000000|380000000|176000000|-243000000|1007000000|-249000000|-14535000000|17867000000|0|1000000000|1000000000||208000000|208000000||0|1088000000|0|-983000000||-249000000||935000000|SCHW
2018-09-30|USD|1275000000|412000000||-2169000000|-234000000|89000000|147000000|-228000000|2657000000|923000000|-6366000000|13267000000|0||||225000000|225000000||0|0|0|9000000||923000000||923000000|SCHW
2018-06-30|USD|3132000000|615000000||-509000000|263000000|91000000|131000000|130000000|3993000000|866000000|-13115000000|11276000000|0||||170000000|170000000||0|1936000000|0|50000000||981000000||866000000|SCHW
2018-03-31|USD|248000000|172000000||-826000000|222000000|96000000|122000000|245000000|-79000000|783000000|-6539000000|4756000000|-15000000000||||184000000|184000000||0|0|0|49000000||-1618000000||783000000|SCHW
2017-12-31|USD|-3290000000|416000000||75000000|-594000000|371000000|145000000|-13000000|1018000000|-336000000|-13242000000|15771000000|10000000000||||136000000|136000000||0|1486000000|492000000|80000000||1964000000||597000000|SCHW
2017-09-30|USD|723000000|409000000||-1832000000|-2798000000|92000000|103000000|-241000000|2492000000|618000000|-5914000000|7273000000|4700000000||||163000000|163000000||0|0|0|27000000||2678000000||618000000|SCHW
