fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-12-31|USD|4002000000|1864000000||737000000|464000000|1144000000|278000000|-249000000|713000000|-486000000|441000000|-4103000000|-3177000000||||2106000000|2106000000|||2948000000||||||-579000000|PM
2024-09-30|USD|3342000000|2000000||-28000000|-209000000|18000000|379000000|9000000|-218000000|3215000000|-1003000000|-2981000000|11000000|0|0||2027000000|2027000000|||0||0||||3082000000|PM
2024-06-30|USD|4632000000|12000000||-214000000|-432000000|12000000|370000000|88000000|-520000000|2528000000|-337000000|-3532000000|-137000000|0|0||2027000000|2027000000|||535000000||0||||2406000000|PM
2024-03-31|USD|241000000|20000000||-260000000|363000000|145000000|417000000|890000000|-527000000|2246000000|-193000000|1135000000|-1659000000|0|0||2037000000|2037000000|||4659000000||0||||2148000000|PM
2023-12-31|USD|3302000000|1516000000||304000000|100000000|993000000|2086000000|-581000000|681000000|2313000000|-568000000|-2897000000|-187000000|0|0||2023000000|2023000000|||0||0||||2196000000|PM
2023-09-30|USD|3415000000|74000000||99000000|82000000|9000000|371000000|-25000000|107000000|2171000000|-1956000000|-1765000000|-1977000000|0|0||1977000000|1977000000||0|2307000000||0||||2054000000|PM
2023-06-30|USD|3442000000|44000000||-690000000|-172000000|14000000|360000000|537000000|-709000000|1682000000|-483000000|-1784000000|-693000000|0|0||1977000000|1977000000||0|2449000000||0||1175000000||1568000000|PM
2023-03-31|USD|-955000000|52000000||-233000000|538000000|95000000|279000000|-245000000|783000000|2102000000|-591000000|864000000|-849000000|0|0||1987000000|1987000000||0|5203000000||0||-682000000||1995000000|PM
2022-12-31|USD|3093000000|974000000||373000000|1988000000|-78000000|347000000|-92000000|2080000000|2494000000|-15528000000|9877000000|8316000000|0|0||1973000000|1973000000||0|5965000000||0||-2558000000||2397000000|PM
2022-09-30|USD|3068000000|32000000||335000000|410000000|13000000|252000000|336000000|74000000|2222000000|-96000000|-2271000000|1274000000|0|0||1942000000|1942000000||0|0||0||701000000||2087000000|PM
