fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-12-31|USD|646700000|5150000000|5740000000|71000000|366500000|24100000|13300000||1061800000|851900000|-57100000|-2064600000|-842300000|1100000000|1055700000||128500000|128500000|||||-1055700000||||844900000|DHI
2024-09-30|USD|1961600000|6300000000|6300000000|54000000|-252000000|23600000|32000000||-439900000|1299800000|-29500000|44700000|243300000|400000000|387500000||97700000|97700000|||||-347200000||||1283400000|DHI
2024-06-30|USD|698300000|6400000000|6600000000|129600000|766900000|22400000|62000000||794900000|1366800000|-95100000|-676600000|-148000000|399500000|435800000||98400000|98400000||0|||-435800000||||1353600000|DHI
2024-03-31|USD|-316700000|6200000000|5400000000|-291500000|1309800000|21100000|23700000||676000000|1183700000|-26700000|92200000|639300000|402200000|417600000||99200000|99200000||0|||-387300000||||1172100000|DHI
2023-12-31|USD|-153400000|5100000000|5700000000|127500000|922900000|20000000|47600000||1404200000|955700000|-39300000|-362800000|160100000|398300000|376900000||99900000|99900000||0|||-375300000||||947400000|DHI
2023-09-30|USD|2043000000|5900000000|5700000000|236700000|509300000|21400000|40300000||25800000|1525500000|-1700000|-1549200000|-1028500000|435800000|418900000||84300000|84300000||0|||-412100000||||1509700000|DHI
2023-06-30|USD|787500000|5700000000|5400000000|64900000|614500000|23700000|29100000||207400000|1351700000|-127900000|-326200000|105300000|342900000|339800000||85200000|85200000||0|||-342900000||333400000||1335100000|DHI
2023-03-31|USD|644500000|5000000000|4700000000|68900000|79500000|26700000|31700000||-185400000|949600000|-37700000|-144700000|266000000|303200000|301700000||85600000|85600000||0|||-294300000||462100000||942200000|DHI
2022-12-31|USD|829100000|4600000000|5200000000|-472300000|-616600000|19800000|47500000||316800000|968300000|-142900000|-646600000|-404400000|118100000|118100000||86100000|86100000||0|||-112600000||39600000||958700000|DHI
2022-09-30|USD|1124600000|6000000000|5500000000|-900000|212200000|21200000|40200000||-607200000|1648200000|-42000000|-194000000|87600000|245800000|271800000||78100000|78100000||0|||-265500000||888600000||1631800000|DHI
2022-06-30|USD|271800000|5100000000|5300000000|442700000|1373100000|20900000|35500000||1403200000|1659300000|-304200000|27600000|401400000|310000000|289900000||79200000|79200000||0|||-310000000||-4800000||1647800000|DHI
2022-03-31|USD|-660500000|4500000000|4000000000|287500000|2210400000|19900000|41600000||1321400000|1442300000|-42200000|-72800000|318700000|266000000|266000000||79100000|79100000||1600000|||-259400000||1413600000||1436300000|DHI
2021-12-31|USD|-174100000|3900000000|4100000000|306200000|1348500000|19400000|30900000||1344400000|1145800000|-26500000|-572000000|-235200000|278200000|303800000||80100000|80100000||100000|||-286500000||-772600000||1141600000|DHI
2021-09-30|USD|568900000|4500000000|4100000000|109400000|846400000|18500000|47500000||366000000|1345500000|-45300000|744500000|995000000|212600000|187000000||71600000|71600000||900000|||-178900000||1268100000||1339000000|DHI
2021-06-30|USD|120400000|4200000000|4400000000|-82400000|695200000|19500000|15500000||818500000|1116500000|-10800000|-372400000|-82600000|241200000|241200000||72100000|72100000||9300000|||-241200000||894400000||1115500000|DHI
2021-03-31|USD|97200000|3800000000|3400000000|563500000|1533600000|21200000|14200000||963000000|933900000|-104700000|-235500000|234400000|350400000|366400000||72700000|72700000||23300000|||-338400000||894300000||929500000|DHI
2020-12-31|USD|-252100000|3500000000|3600000000|254600000|1330000000|22900000|16300000||1308000000|795200000|-91400000|-221700000|-69500000|69800000|53800000||72900000|72900000||0|||-52900000||-565200000||791800000|DHI
2020-09-30|USD|832700000|3800000000|3800000000|152600000|174700000|33200000|29700000||99300000|831200000|-65700000|-99600000|-43900000|0|0||63700000|63700000|||||8400000||831200000||829000000|DHI
2020-06-30|USD|984000000|3500000000|3400000000|260900000|-66300000|18600000|-46200000||-84400000|632900000|-65800000|-82800000|-19200000|0|0||63600000|63600000|||||2100000||649900000||630700000|DHI
2020-03-31|USD|-281300000|2600000000|2300000000|58100000|793000000|19800000|53400000||340700000|484000000|-16800000|239500000|512900000|197300000|197300000||64100000|64100000|||||-188500000||480500000||482700000|DHI
2019-12-31|USD|-113800000|2300000000|2300000000|94600000|698700000|19000000|59600000||707900000|432500000|-17800000|213500000|457100000|163100000|163100000||64600000|64600000|||||-159000000||81900000||431300000|DHI
2019-09-30|USD|811400000|2700000000|2600000000|-22400000|-292300000|19600000|40600000||-407400000|503900000|-67700000|-115000000|-57600000|118300000|118300000||55500000|55500000|||||-1700000||503900000||505300000|DHI
2019-06-30|USD|542400000|2400000000|2200000000|88900000|97500000|18300000|28000000||-201600000|473600000|-5200000|-383100000|-186100000|145300000|145300000||56000000|56000000|||||-140800000||473600000||474800000|DHI
2019-03-31|USD|-88600000|2000000000|1800000000|-29100000|461800000|17200000|16900000||264600000|354400000|-10700000|62200000|198600000|75600000|75600000||55900000|55900000|||||-61900000||339000000||351300000|DHI
2018-12-31|USD|-373100000|1600000000|1800000000|88800000|766300000|16900000|11400000||936200000|286700000|-310400000|-54200000|138400000|140600000|140600000||56000000|56000000|||||-132000000||-737700000||287200000|DHI
2018-09-30|USD|238700000|2124500000|2000000000|23500000|271600000|15800000|14100000||106200000|468900000|11500000|18900000|108400000|24500000|24500000||47100000|47100000|||||-24500000||294900000||466100000|DHI
2018-06-30|USD|405300000|2100000000|2100000000|120100000|188100000|13500000|16600000||164400000|453700000|-23900000|-210700000|-139800000|27000000|27000000||47200000|47200000|||||-23500000||167400000||453800000|DHI
2018-03-31|USD|-23800000|24500000|1700000000|-39300000|379700000|16900000|20400000||298500000|350800000|192400000|-76400000|-24600000|22500000|22500000||47100000|47100000|||||-4400000||90500000||351000000|DHI
