fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-12-31|USD|439492000|137413000||-293643000|-410533000|244597000|531624000|-318171000|-26598000|-2521000|-464307000|-20518000||0|0||100074000|100074000||0|200000000||345233000||||-6827000|PNW
2024-09-30|USD|633193000|171285000||41842000|241062000|246041000|665846000|273065000|-21005000|399272000|-582209000|-5820000||-423000|-423000||98293000|98293000||0|0||423000||||394966000|PNW
2024-06-30|USD|189785000|108083000||-10277000|387204000|239133000|533969000|142690000|59872000|208111000|-463022000|267610000||0|0||98214000|98214000||0|1663229000||273000||||203805000|PNW
2024-03-31|USD|347353000|87518000||1931000|-48641000|226413000|517756000|-85220000|-4374000|21168000|-424092000|81418000||0|0||98082000|98082000||-4500000|0||-4500000||||16862000|PNW
2023-12-31|USD|373798000|122449000||-116619000|-133566000|217912000|531841000|-151975000|-282000|4283000|-458345000|74394000||0|0||98030000|98030000||-2449000|0||-2449000||||-23000|PNW
2023-09-30|USD|396286000|143744000||-376092000|140336000|219572000|396334000|185303000|1037000|402520000|-352133000|-36703000|0|-387000|-387000||96221000|96221000||387000|102000||387000||||398214000|PNW
2023-06-30|USD|226008000|102183000||-59792000|195374000|207880000|473024000|20119000|27764000|110969000|-430532000|205231000|0||||96157000|96157000||104000|504111000||104000||707000||106663000|PNW
2023-03-31|USD|211605000|66092000||-4298000|53821000|208772000|445171000|-5218000|14392000|1009000|-453239000|243753000|0||||96078000|96078000||-2135000|185136000||-2135000||2119000||-3297000|PNW
2022-12-31|USD|209527000|185967000||-180210000|-261846000|204856000|430629000|-135226000|10846000|-19686000|-396151000|184424000|0||||96043000|96043000||-2715000|419909000||-2715000||||-23992000|PNW
2022-09-30|USD|443628000|57408000||-95620000|154778000|207831000|433642000|182035000|38308000|330632000|-427645000|-38140000|0||||94296000|94296000||510000|129826000||510000||-22157000||326326000|PNW
