fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-11-24|USD|485600000|3000000||-21900000|-119900000|97500000|82400000|-78600000|-38700000|284500000|-79700000|-495300000|4500000|0|0||167800000|167800000|||0||0||||284500000|CAG
2024-08-25|USD|268600000|2900000||68400000|215600000|99100000|133000000|60100000|112500000|466900000|-286300000|70100000|-200000|64000000|64000000||167300000|167300000|||0||-64000000||||466800000|CAG
2024-05-26|USD|484300000|60900000||-57300000|-132300000|109200000|78500000|-44600000|-58600000|-567200000|-79400000|-406400000|292800000|0|0||167300000|167300000|||0||0||||-567300000|CAG
2024-02-25|USD|676700000|3200000||48100000|-189700000|95800000|95600000|-55300000|-135100000|308800000|-91700000|-566900000|-6700000|0|0||167300000|167300000|||0||0||||308600000|CAG
2023-11-26|USD|411100000|2900000||-132800000|-86300000|99300000|70400000|18700000|-100000000|286200000|-65500000|-376300000|5900000|0|0||167300000|167300000|||0||0||||286200000|CAG
2023-08-27|USD|443500000|3100000||129000000|208500000|96600000|143600000|11100000|161800000|319900000|-138400000|-307100000|-11300000|0|0||157400000|157400000||0|500000000||0||||319700000|CAG
2023-05-28|USD|292000000|65900000||-161000000|-90800000|92900000|94800000|5400000|-75100000|36300000|-94700000|-177100000|-22900000|0|0||157400000|157400000||0|0||10700000||20200000||37500000|CAG
2023-02-26|USD|405600000|3700000||14900000|-6100000|91500000|79000000|50600000|-40500000|342200000|-78300000|-297100000|-23700000|0|0||157800000|157800000|||0||0||30200000||341700000|CAG
2022-11-27|USD|34100000|2900000||-185700000|212400000|92500000|63000000|124800000|91200000|382200000|-58500000|-3000000|0|100000000|100000000||158600000|158600000|||0||-100000000||-27400000||381900000|CAG
2022-08-28|USD|263700000|3000000||73700000|228400000|93000000|125400000|-78700000|289700000|-77500000|-123400000|-154400000||50000000|50000000||150000000|150000000|||||-50000000||-14100000||-77500000|CAG
2022-05-29|USD|424700000|65100000||153300000|100000000|89800000|100200000|-51200000|175800000|157700000|-92000000|-331000000||0|0||149900000|149900000|||0||7800000||1700000||158900000|CAG
2022-02-27|USD|490500000|3700000||48700000|-129700000|92100000|106700000|-62600000|-91400000|218900000|-98700000|-383300000||0|0||149900000|149900000|||0||0||296200000||218400000|CAG
2021-11-28|USD|122300000|2000000||-122800000|61100000|97000000|102600000|142800000|-72300000|275900000|-89300000|-29200000|-107000000|0|0||149900000|149900000|||0||0||358100000||275500000|CAG
2021-08-29|USD|139800000|2900000||49000000|281000000|96500000|154900000|40500000|220700000|235700000|-154900000|5500000|249800000|50000000|50000000||132100000|132100000|||499100000||-50000000||-9600000||235400000|CAG
2021-05-30|USD|398100000|68200000||110600000|90600000|98100000|109700000|-47600000|157600000|309900000|-58400000|-346000000||0|0||132900000|132900000||0|0||20500000||-6300000||309500000|CAG
2021-02-28|USD|528600000|3000000||-29000000|-159200000|96600000|114700000|-106800000|-40500000|281700000|-11400000|-503600000|-49900000|298100000|298100000||134400000|134400000||0|0||0||363400000||281400000|CAG
2020-11-29|USD|256900000|14800000||7000000|208200000|97800000|136500000|140700000|44400000|379500000|-127600000|-500400000|299100000|0|0||103800000|103800000|||0||900000||462300000||378900000|CAG
2020-08-30|USD|284500000|5900000||-21700000|167100000|95200000|145500000|-52400000|202800000|329800000|-142900000|-259600000|-500000|0|0||103500000|103500000|||||-9300000||-118000000||329000000|CAG
2020-05-31|USD|936100000|26500000||124500000|-262500000|96400000|104200000|6600000|-268100000|201300000|-93900000|-385800000|200000|0|0||103500000|103500000||0|0||0||226100000||201400000|CAG
2020-02-23|USD|479000000|19700000||-23000000|-208900000|99100000|81600000|-91100000|-125400000|204700000|-19700000|-553100000|400000|0|0||103400000|103400000||0|||5000000||309000000||204400000|CAG
2019-11-24|USD|220500000|36600000||17100000|192900000|96700000|77100000|170000000|32000000|261500000|67300000|-160700000|-55500000||||103400000|103400000||0|||2400000||343200000||260500000|CAG
2019-08-25|USD|207000000|3400000||64900000|172400000|96700000|106600000|-41700000|198000000|174300000|-107500000|-270800000|55000000||||103300000|103300000|||||-3100000||-171300000||173800000|CAG
2019-05-26|USD|369200000|3200000||-2600000|-111100000|100400000|117000000|-39300000|-65000000|125200000|138300000|-555600000|1000000|0|0||103200000|103200000||0|0||-543300000||125200000||126500000|CAG
2019-02-24|USD|494400000|3600000||-1400000|-167500000|92300000|102800000|-78100000|-88200000|242600000|-101800000|-551300000|-900000|0|0||86700000|86700000||-200000|0||-200000||320000000||242000000|CAG
2018-11-25|USD|167200000|3700000||63300000|124800000|76600000|47200000|167600000|-39900000|132400000|-5164000000|5366300000|-304200000|0|0||83300000|83300000||0|0||0||198200000||131600000|CAG
2018-08-26|USD|94700000|4200000||-30400000|158100000|63700000|86100000|18900000|115100000|178200000|-38500000|-109600000|26800000|0|0||83000000|83000000|||||-2400000||-53400000||178200000|CAG
2018-05-27|USD|111900000|467400000||37400000|-56800000|63600000|75700000|-21100000|-27000000|70300000|-75000000|-38900000|-75000000|107300000|107300000||84600000|84600000||0|||-107300000||-4900000|-2900000|69600000|CAG
