fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-11-30|USD|1049000000|22000000||-323000000|94000000|190000000|129000000|631000000|-132000000|1163000000|-74000000|-1448000000||1096000000|1096000000||557000000|557000000|||||-882000000||||1163000000|NKE
2024-08-31|USD|394000000|217000000||292000000|1256000000|188000000|120000000|312000000|679000000|1051000000|-166000000|-1622000000||1184000000|1184000000||558000000|558000000|||||-1053000000||||1051000000|NKE
2024-05-31|USD|2619000000|||610000000|-392000000|207000000|213000000|-100000000|-210000000|1500000000|-290000000|-1420000000||1036000000|1036000000||560000000|560000000|||||-846000000||||1500000000|NKE
2024-02-29|USD|2059000000|0||99000000|-477000000|207000000|141000000|-220000000|-205000000|1172000000|309000000|-1317000000||883000000|883000000||562000000|562000000|||||-733000000||||1172000000|NKE
2023-11-30|USD|2817000000|||402000000|-559000000|191000000|205000000|28000000|-756000000|1578000000|457000000|-1552000000||1198000000|1198000000||523000000|523000000|||||-970000000||||1578000000|NKE
2023-08-31|USD|-66000000|||-714000000|1109000000|191000000|253000000|621000000|263000000|1450000000|418000000|-1599000000||1133000000|1133000000||524000000|524000000|||||-1034000000||||1450000000|NKE
2023-05-31|USD|2253000000|||301000000|-403000000|187000000|269000000|-380000000|-394000000|1031000000|427000000|-2181000000||1379000000|1379000000||524000000|524000000|||||-1141000000||499000000||1031000000|NKE
2023-02-28|USD|2230000000|||-582000000|-1374000000|174000000|200000000|-987000000|-421000000|1240000000|160000000|-1945000000||1551000000|1551000000||528000000|528000000|||||-1398000000||445000000||1240000000|NKE
2022-11-30|USD|1001000000|||-436000000|159000000|173000000|236000000|463000000|-415000000|1331000000|191000000|-1917000000||1567000000|1567000000||480000000|480000000|||||-1389000000||1331000000||1331000000|NKE
2022-08-31|USD|357000000|||492000000|1906000000|169000000|264000000|415000000|1363000000|1468000000|-214000000|-1404000000||983000000|983000000||480000000|480000000|||||-901000000||-1261000000||1468000000|NKE
2022-05-31|USD|1151000000|||1670000000|1980000000|179000000|242000000|970000000|804000000|-96000000|187000000|-1380000000||1091000000|1091000000||481000000|481000000|||||-899000000||-96000000||1439000000|NKE
2022-02-28|USD|169000000|||-102000000|1412000000|180000000|154000000|77000000|1140000000|1396000000|-606000000|-1610000000||1200000000|1200000000||483000000|483000000|||||-1087000000||1396000000||1396000000|NKE
2021-11-30|USD|2757000000|||657000000|-472000000|181000000|178000000|-507000000|-167000000|1337000000|-1606000000|-1103000000||971000000|971000000||438000000|438000000|||||-598000000||1337000000||1337000000|NKE
2021-08-31|USD|1111000000|||-860000000|105000000|177000000|184000000|-36000000|-101000000|1874000000|501000000|-743000000||752000000|752000000||435000000|435000000|||||-279000000||869000000||1874000000|NKE
2021-05-31|USD|2012000000|||952000000|712000000|201000000|174000000|769000000|167000000|1509000000|187000000|-847000000||608000000|608000000||435000000|435000000|||||-405000000||1352000000||1509000000|NKE
2021-02-28|USD|1290000000|||539000000|806000000|182000000|177000000|-84000000|647000000|1449000000|-1110000000|-320000000||0|0||434000000|434000000|||||188000000||1449000000||1449000000|NKE
2020-11-30|USD|2473000000|||-80000000|-876000000|185000000|168000000|-69000000|-632000000|1251000000|-1988000000|-44000000||0|0||385000000|385000000|||||479000000||1251000000||1251000000|NKE
2020-08-31|USD|882000000|||-85000000|639000000|176000000|176000000|990000000|-689000000|1518000000|-889000000|-248000000||0|0||384000000|384000000|||||302000000||-200000000|55000000|1518000000|NKE
2020-05-31|USD|-1000000|1293000000||221000000|-155000000|208000000|289000000|-1714000000|1399000000|-790000000|-270000000|5801000000||202000000|202000000||381000000|381000000|||||5000000||5485000000|-45000000|-790000000|NKE
2020-02-29|USD|1180000000|||160000000|181000000|170000000|275000000|-93000000|-153000000|847000000|30000000|-1442000000||944000000|944000000||382000000|382000000|||||-749000000||-207000000|25000000|847000000|NKE
2019-11-30|USD|912000000|||190000000|555000000|174000000|238000000|112000000|338000000|1115000000|-440000000|-858000000||922000000|922000000||344000000|344000000|||||-550000000||-376000000|10000000|1115000000|NKE
2019-08-31|USD|394000000|||-547000000|688000000|169000000|284000000|456000000|270000000|1367000000|-348000000|-1010000000||999000000|999000000||345000000|345000000|||||-888000000||-1020000000|-56000000|1367000000|NKE
2019-05-31|USD|2010000000|||866000000|110000000|178000000|273000000|-190000000|264000000|989000000|-143000000|-1026000000||881000000|881000000||346000000|346000000|||||-668000000||771000000|-70000000|989000000|NKE
2019-02-28|USD|1068000000|||-225000000|142000000|178000000|216000000|136000000|-37000000|1101000000|124000000|-977000000||768000000|768000000||348000000|348000000|||||-621000000||272000000|57000000|1101000000|NKE
2018-11-30|USD|1524000000|||679000000|309000000|171000000|287000000|30000000|238000000|847000000|88000000|-1458000000||1277000000|1277000000||318000000|318000000|||||-1124000000||141000000|-13000000|847000000|NKE
2018-08-31|USD|1301000000|||205000000|402000000|178000000|343000000|294000000|25000000|1092000000|-333000000|-1832000000||1360000000|1360000000||320000000|320000000|||||-1173000000||-967000000|-103000000|1092000000|NKE
2018-05-31|USD|2270000000|||76000000|-683000000|196000000|300000000|-184000000|10000000|1137000000|-250000000|-1387000000||1560000000|1560000000||323000000|323000000|||||-1381000000||587000000|-46000000|1137000000|NKE
2018-02-28|USD|787000000|||1279000000|408000000|185000000|230000000|140000000|2000000|-921000000|752000000|-2234000000||918000000|918000000||325000000|325000000|||||-684000000||-642000000|53000000|-921000000|NKE
2017-11-30|USD|1323000000|||-48000000|-432000000|187000000|228000000|-244000000|147000000|767000000|-214000000|-216000000||972000000|972000000||295000000|295000000|||||-810000000||891000000|-2000000|767000000|NKE
2017-08-31|USD|575000000|||208000000|740000000|179000000|270000000|101000000|96000000|950000000|-12000000|-998000000||804000000|804000000||300000000|300000000|||||-646000000||-395000000|40000000|950000000|NKE
2017-05-31|USD|962000000|||-337000000|-78000000|185000000|329000000|-120000000|74000000|1008000000|-520000000|-665000000||794000000|794000000||299000000|299000000|||||-644000000||-213000000|10000000|1008000000|NKE
2017-02-28|USD|1114000000|||42000000|152000000|175000000|264000000|228000000|-143000000|1141000000|-724000000|-717000000||475000000|475000000||298000000|298000000|||||-374000000||-318000000|9000000|1141000000|NKE
2016-11-30|USD|982000000|||176000000|294000000|173000000|235000000|34000000|238000000|842000000|312000000|436000000||900000000|900000000||267000000|267000000|||||-774000000||1680000000|-50000000|842000000|NKE
2016-08-31|USD|788000000|||-245000000|409000000|173000000|277000000|284000000|62000000|1249000000|-76000000|-1202000000||1054000000|1054000000||269000000|269000000|||||-942000000||-479000000|11000000|1249000000|NKE
2016-05-31|USD|1487000000|||342000000|59000000|168000000|242000000|-184000000|231000000|846000000|-490000000|-929000000||540000000|540000000||270000000|270000000|||||-403000000||94000000|26000000|846000000|NKE
2016-02-29|USD|876000000|||-437000000|25000000|167000000|286000000|-15000000|5000000|950000000|153000000|-1763000000||1458000000|1458000000||273000000|273000000|||||-1416000000||-807000000|-73000000|950000000|NKE
2015-11-30|USD|545000000|||-7000000|486000000|160000000|288000000|191000000|254000000|785000000|-312000000|392000000||652000000|652000000||239000000|239000000|||||-452000000||605000000|-20000000|785000000|NKE
2015-08-31|USD|491000000|||-787000000|121000000|154000000|327000000|-52000000|100000000|1179000000|-385000000|-674000000||588000000|588000000||240000000|240000000|||||-460000000||-606000000|-38000000|1179000000|NKE
2015-05-31|USD|1342000000|||732000000|331000000|153000000|240000000|107000000|111000000|865000000|207000000|-695000000||679000000|679000000||241000000|241000000|||||-537000000||837000000|-17000000|865000000|NKE
2015-02-28|USD|1791000000|||722000000|97000000|152000000|236000000|-68000000|192000000|791000000|-216000000|-791000000||612000000|612000000||242000000|242000000|||||-553000000||742000000|-42000000|791000000|NKE
2014-11-30|USD|864000000|||34000000|239000000|154000000|225000000|-26000000|207000000|655000000|-446000000|-422000000||424000000|424000000||207000000|207000000|||||-238000000||-30000000|-26000000|655000000|NKE
2014-08-31|USD|683000000|||-251000000|314000000|147000000|262000000|203000000|111000000|962000000|280000000|-882000000||819000000|819000000||209000000|209000000|||||-692000000||83000000|2000000|962000000|NKE
2014-05-31|USD|1328000000||||193000000|38000000|210000000|43000000|156000000|691000000|24000000|-997000000||912000000|912000000||212000000|212000000|||||-837000000||356000000|1000000|698000000|NKE
2014-02-28|USD|737000000||||326000000|3000000|242000000|166000000|72000000|685000000|-42000000|-920000000||788000000|788000000||212000000|212000000|||||-713000000||-222000000|3000000|682000000|NKE
2013-11-30|USD|330000000||||227000000|4000000|213000000|-13000000|216000000|537000000|-495000000|-405000000||402000000|402000000||187000000|187000000|||||-263000000||-575000000|-5000000|534000000|NKE
