fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-10-27|USD|5092000000|||-25000000|-3421000000|520000000|1594000000|-2867000000|-554000000|1242000000|-2793000000|-1928000000|-864000000|780000000|780000000||403000000|403000000|||0||-780000000||||1245000000|DE
2024-07-28|USD|3195000000|||285000000|-666000000|553000000|1120000000|-23000000|-643000000|1731000000|-2001000000|373000000|-1050000000|805000000|805000000||406000000|406000000|||0||-805000000||||1734000000|DE
2024-04-28|USD|1852000000|||1027000000|1878000000|525000000|1272000000|2192000000|-314000000|2368000000|-2887000000|1483000000|3009000000|1094000000|1094000000||410000000|410000000|||0||-1094000000||||2370000000|DE
2024-01-28|USD|-908000000|||-2327000000|1000000000|520000000|816000000|277000000|723000000|1748000000|1217000000|-2645000000|-2951000000|1328000000|1328000000||386000000|386000000|||0||-1328000000||||1751000000|DE
2023-10-29|USD|5693000000|||783000000|-1748000000|477000000|1613000000|-806000000|-942000000|2368000000|-4186000000|-571000000|-1032000000|2553000000|2553000000||362000000|362000000||0|0||-2553000000||||2369000000|DE
2023-07-30|USD|3043000000|||360000000|333000000|532000000|1042000000|652000000|-319000000|2972000000|-3069000000|1362000000|1048000000|2117000000|2117000000||368000000|368000000||0|5104000000||-2147000000||||2978000000|DE
2023-04-30|USD|1099000000|||1264000000|3095000000|501000000|1001000000|3392000000|-297000000|2859000000|-2254000000|2356000000|3295000000|1289000000|1289000000||356000000|356000000||0|2363000000||-1280000000||1201000000||2860000000|DE
2023-01-29|USD|-1246000000|||-1577000000|2294000000|494000000|812000000|1015000000|1279000000|1957000000|760000000|-339000000|697000000|1257000000|1257000000||341000000|341000000|||2505000000||-1236000000||-825000000||1959000000|DE
2022-10-30|USD|4281000000|||1148000000|-309000000|452000000|1475000000|126000000|-435000000|2244000000|-4055000000|311000000|-415000000|1120000000|1120000000||342000000|342000000|||4077000000||-1112000000||537000000||2246000000|DE
2022-07-31|USD|2180000000|||428000000|1083000000|510000000|963000000|822000000|261000000|1885000000|-2542000000|901000000|3455000000|1251000000|1251000000||322000000|322000000||0|1983000000||-1246000000||539000000||1884000000|DE
2022-05-01|USD|791000000|||1111000000|2397000000|447000000|766000000|1429000000|968000000|2097000000|-2536000000|1191000000|1830000000|603000000|603000000||322000000|322000000|||1945000000||-564000000||-554000000||2098000000|DE
2022-01-30|USD|-2553000000|||-1554000000|1403000000|486000000|584000000|106000000|1297000000|904000000|648000000|-1577000000|-1018000000|623000000|623000000||327000000|327000000|||2353000000||-612000000||-3482000000||903000000|DE
2021-10-31|USD|3412000000|||1142000000|-733000000|481000000|878000000|-1413000000|680000000|1283000000|-2648000000|-227000000|-111000000|758000000|758000000||279000000|279000000||0|2845000000||-746000000||537000000||1283000000|DE
2021-08-01|USD|2528000000|||424000000|-56000000|515000000|618000000|-680000000|624000000|1667000000|-1715000000|-410000000|717000000|736000000|736000000||281000000|281000000|||1910000000||-716000000||403000000||1667000000|DE
2021-05-02|USD|1643000000|||1023000000|1294000000|516000000|636000000|1027000000|267000000|1790000000|-1966000000|492000000|907000000|692000000|692000000||238000000|238000000|||2210000000||-647000000||1790000000||1790000000|DE
2021-01-31|USD|143000000|||-705000000|1023000000|538000000|448000000|97000000|926000000|1224000000|579000000|-933000000|-695000000|352000000|352000000||242000000|242000000||0|1757000000||-281000000||-211000000||1224000000|DE
2020-11-01|USD|3426000000|||565000000|-1781000000|504000000|750000000|-1383000000|-398000000|758000000|-1802000000|-2704000000|-1530000000|487000000|487000000||238000000|238000000|||940000000||-267000000||-1080000000||757000000|DE
2020-08-02|USD|3281000000|||135000000|-1612000000|547000000|505000000|-1117000000|-495000000|811000000|-1547000000|-2619000000|-968000000|0|0||237000000|237000000|||1056000000||41000000||1270000000||811000000|DE
2020-05-03|USD|1284000000|||427000000|415000000|529000000|613000000|561000000|-146000000|666000000|-996000000|5106000000|1611000000|149000000|149000000||239000000|239000000|||5573000000||-132000000||929000000||666000000|DE
2020-02-02|USD|-508000000|||-1134000000|572000000|538000000|788000000|-70000000|642000000|518000000|1026000000|-763000000|-473000000|114000000|114000000||242000000|242000000|||1702000000||-61000000||569000000||517000000|DE
2019-11-03|USD|3008000000|||352000000|-1725000000|497000000|1231000000|-1337000000|-388000000|722000000|-1795000000|-707000000|-581000000|373000000|373000000||240000000|240000000|||2546000000||-328000000||825000000||721000000|DE
2019-07-28|USD|1899000000|||-239600000|-751600000|506000000|803000000|-525000000|-226000000|899000000|-1757000000|-257000000|-1906000000|399000000|399600000||240700000|241000000|||3207800000||-361300000||899000000||899000000|DE
2019-04-28|USD|156000000|||631100000|2222400000|513000000|756200000|2224000000|-2000000|1136000000|-1341000000|1070000000|1094000000|337000000|336500000||242000000|242000000|||2021100000||-292900000||1136300000||1135000000|DE
2019-01-27|USD|-1651000000|||-697500000|1903200000|503000000|658800000|507000000|1396000000|500000000|969000000|403000000|476000000|144000000|143900000||220300000|220000000|||2211100000||-92800000||-279300000||498000000|DE
2018-10-28|USD|2494000000|||509300000|-600400000|482000000|951800000|-834000000|233000000|785000000|-1683000000|-780000000|-710000000|504000000|503900000||223200000|223000000|||2548700000||-495700000||-19300000|-45300000|785000000|DE
2018-07-29|USD|548100000|||-93900000|12900000|494200000|719600000|270900000|-257800000|911000000|-1334300000|560700000|983900000|393400000|393400000||195700000|196100000|||1661400000||-383300000||-278100000|-73800000|910000000|DE
2018-04-29|USD|75900000|||1222000000|2617200000|487600000|736700000|2059200000|558000000|1209700000|-1062400000|1326300000|734600000|50900000|50900000||193900000|193900000|||1815600000||4700000||286300000|-52400000|1208000000|DE
2018-01-28|USD|-1296000000|||-915100000|1273700000|463200000|542000000|34900000|1238800000|-534700000|-4096300000|-231000000|-535500000|9700000|9700000||193000000|193000000|||2262100000||133300000||-5419800000|198300000|-535000000|DE
2017-10-29|USD|1466700000|||651800000|-294900000|437000000|823300000|-252100000|-43000000|510500000|-1360800000|2630000000|-338900000|-200000|0||192700000|192700000|||4337700000||40100000||2797500000|39600000|510000000|DE
2017-07-30|USD|893000000|||212600000|359200000|435900000|590900000|101600000|257600000|642300000|-601700000|1595300000|1465800000|0|0||191800000|191800000|||1702900000||105000000||2011600000|125000000|642000000|DE
2017-04-30|USD|573000000|||821300000|1398700000|427400000|640300000|1051400000|347300000|808300000|-803900000|834900000|1248000000|0|0||190600000|190600000||0|1365800000||120300000||635800000|31800000|808000000|DE
2017-01-29|USD|-736700000|||-717700000|681200000|415700000|537800000|-61900000|743100000|198400000|1104400000|-774200000|-1064900000|6200000|6200000||188900000|188900000|||1295800000||257100000||-445800000|-39300000|199000000|DE
2016-10-31|USD|2446000000|||306700000|-1197300000|401400000|837500000|923300000|274000000|284500000|-814800000|-1596000000|||0||188700000|188700000||0|955500000||18500000||14800000|-20400000|284500000|DE
2016-07-31|USD|2217700000|||-94100000|-749100000|396600000|680900000|-723400000|-25700000|488600000|-572400000|-830800000|-172000000|0|0||189400000|189400000||0|838600000||6400000||187800000|-45100000|489000000|DE
2016-05-01|USD|465200000|||||387600000|726300000|1356400000|-159500000|494700000|-641600000|763800000|1113200000|97600000|||190100000|190100000|||||-97600000||673300000|85900000|496000000|DE
2016-01-31|USD|-1840400000|||-869500000|520400000|374200000|710400000|-44900000|565300000|253800000|851600000|-742900000|-1074900000|107800000|107800000||193100000|193100000||0|1832000000||-105100000||-702300000|-33400000|254000000|DE
2015-11-01|USD|2110400000|||||353200000|1009000000|-1409600000|-250100000|351500000|-1228300000|-1282700000|-1303600000|936800000|||198400000|198400000|||||-936800000||31400000|-24600000|351200000|DE
2015-07-31|USD|511700000|||103700000|-254200000|346300000|662600000|-262800000|8600000|511700000|-982400000|-529800000|658200000|660000000|660000000||202100000|202100000||0|1127600000||-575700000||-224600000|-58900000|512000000|DE
2015-04-30|USD|690800000|||744200000|1538900000|340000000|670800000|1209900000|329000000|690800000|-233100000|257400000|937200000|569200000|569200000||205900000|205900000||0|1284400000||-527800000||380600000|900000|690000000|DE
2015-01-31|USD|-1538200000|||-1442500000|254800000|342900000|483700000|-349100000|603900000|386900000|1385100000|-582500000|209800000|604700000|604700000||209900000|209900000||0|1227800000||-560000000||187800000|-104700000|387000000|DE
