fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-12-31|USD|271500000|||13000000|-170300000|186800000|42100000|-187100000|16800000|-53600000|-42100000|70500000|-247400000|6500000|6500000||244600000|244600000||11800000|1992200000||5300000||||-53600000|MCHP
2024-09-30|USD|43600000|||-229700000|-24000000|187600000|66600000|-51500000|27500000|78400000|-64200000|-8400000|1247700000|17300000|17300000||243700000|243700000||20500000|0||3200000||||78400000|MCHP
2024-06-30|USD|377100000|||-13400000|-57100000|188700000|125600000|-47900000|-9200000|129300000|-125500000|-256200000|-1064100000|72700000|72700000||242600000|242600000||13100000|1250000000||-59600000||||129300000|MCHP
2024-03-31|USD|430000000|||-64200000|-251000000|218200000|76100000|-254400000|3400000|154700000|-71200000|-320100000|706800000|387400000|387400000||242500000|242500000||24400000|994700000||-363000000||||154700000|MCHP
2023-12-31|USD|853300000|||-160400000|-329400000|219400000|87300000|-308100000|-21300000|419200000|-86200000|-742700000|-451400000|114600000|114600000||237400000|237400000||17100000|0||-97500000||||419200000|MCHP
2023-09-30|USD|616200000|||-104200000|235700000|219000000|93900000|241200000|-5500000|666600000|-93800000|-537000000|0|339800000|339800000||222700000|222700000||25300000|0||-314500000||||666600000|MCHP
2023-06-30|USD|993200000|||141900000|170300000|222900000|141200000|159700000|10600000|666400000|-140900000|-815100000|0|140300000|140300000||208900000|208900000||15300000|0||-125000000||37200000||666400000|MCHP
2023-03-31|USD|709500000|||85900000|288700000|243200000|151300000|130300000|158400000|604000000|-150800000|-613600000|0|273900000|273900000||195900000|195900000||28000000|0||-245900000||-54900000||604000000|MCHP
2022-12-31|USD|1277900000|||107200000|176400000|244000000|164100000|41800000|134600000|580300000|-164100000|-1129700000|0|229500000|229500000||180300000|180300000||16500000|0||-213000000||-15900000||580300000|MCHP
2022-09-30|USD|793200000|||-25700000|113400000|251800000|130800000|-11800000|125200000|546200000|-130800000|-734700000|0|247200000|247200000||166100000|166100000||24400000|0||-222800000||-72300000||546200000|MCHP
2022-06-30|USD|840400000|||128000000|137400000|259400000|154200000|72400000|65000000|507200000|-153800000|-626900000|0|195200000|195200000||153000000|153000000||13400000|0||-181800000||59700000||507200000|MCHP
