fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-12-31|USD|637050000|1721071000|1812259000|-59481000|-257659000|4953000|5591000|-15671000|-198690000|2726210000|-6756000|-534294000||564315000|564315000||||||||-533468000||||457432000|NVR
2024-09-30|USD|358262000|8503000|1704393000|-65010000|-4349000|4685000|8210000|2480000|12978000|2621346000|-8652000|-309889000||357450000|357450000||||||||-309136000||||429323000|NVR
2024-06-30|USD|232692000|8041000|1521228000|55786000|181937000|4356000|6432000|8164000|127385000|2478259000|-4412000|-624127000||638976000|638976000||||||||-623534000||||400904000|NVR
2024-03-31|USD|146458000|1386276000|1313298000|-26025000|199570000|4381000|8979000|-57637000|166884000|2255916000|-6733000|-430376000||496936000|496936000||||||||-429914000||||394269000|NVR
2023-12-31|USD|495706000|1518360000|1601697000|33904000|-66446000|4331000|6346000|42025000|-53623000|2284922000|-6746000|-243510000||286428000|286428000||||||||-243082000||||410075000|NVR
2023-09-30|USD|658083000|7235000|1805601000|70694000|-160330000|4180000|19000000|21811000|-16316000|2461802000|-6901000|-439245000||484262000|484262000||45439000|45439000|||0||-438823000||||433157000|NVR
2023-06-30|USD|28682000|7525000|1304022000|-106889000|247176000|4217000|8734000|5618000|154547000|2251209000|-7538000|-121680000||201077000|201077000||79808000|79808000|||0||-121269000||-100536000||404027000|NVR
2023-03-31|USD|315522000|1245869000|1238337000|72033000|69233000|4188000|2714000|-9801000|77267000|2069535000|-2915000|-28532000||110048000|110048000||1209405000|1209405000|||0||-28132000||284075000||344352000|NVR
2022-12-31|USD|817195000|1544439000|1545839000|-118220000|-447497000|4159000|6456000|-41748000|-382174000|-2000000|-6790000|-57242000||116165000|116165000||||||0||-56854000||753163000||454768000|NVR
2022-09-30|USD|605700000|7303000|1729647000|-46588000|-220511000|4246000|3221000|52738000|-208296000|2629956000|-3014000|-345290000||368490000|368490000||23584000|23584000|||0||-344906000||257396000||411393000|NVR
2022-06-30|USD|137880000|7038000|1683934000|-115426000|163997000|4531000|4695000|2612000|185106000|2500241000|-13309000|-787701000||266915000|266915000||||||0||-187334000||2512923000||433314000|NVR
2022-03-31|USD|309326000|1504565000|1511850000|162798000|241955000|4460000|4056000|13782000|246273000|2221434000|-4318000|-714903000||748788000|748788000||||||0||-714547000||-409895000||426100000|NVR
2021-12-31|USD|260101000|1501460000|1505740000|60885000|93147000|4743000|5929000|-4305000|83841000|-2600000|-6193000|-364984000||385164000|385164000||142370000|142370000|||0||-364629000||-2600000||334581000|NVR
2021-09-30|USD|461272000|7250000|1724185000|-36762000|-194482000|4682000|5326000|-1978000|-109848000|332081000|-5364000|-372674000||398489000|398489000||||||0||-372327000||324484000||332081000|NVR
2021-06-30|USD|192762000|6986000|1610578000|25315000|121955000|4835000|7200000|84000|143581000|2170716000|-3228000|-339225000||376941000|376941000||||||0||-338893000||2156199000||321295000|NVR
2021-03-31|USD|328258000|1433522000|1583701000|107313000|-41668000|5203000|3104000|4243000|120710000|1962162000|-3394000|-320129000||377425000|377425000||||||0||-319800000||4735000||248762000|NVR
2020-12-31|USD|345929000|1679891000|1622568000|88382000|-13279000|5191000|3790000|-1385000|-54104000|5000000|8166000|-136788000||154496000|154496000||162522000|162522000|||0||-136152000||5000000||305004000|NVR
2020-09-30|USD|208671000|7409000|1422881000|136515000|132446000|5547000|4112000|235000|160636000|1908989000|-4293000|360100000||0|0||||||325045000||36476000||1901327000||256466000|NVR
2020-06-30|USD|302228000|6727000|1263094000|76805000|-66804000|5632000|4707000|-30365000|87500000|1558166000|-4548000|612050000||0|0||||||||16984000||1551227000||164075000|NVR
2020-03-31|USD|68441000|1152224000|1228025000|-24163000|98541000|5622000|3510000|33190000|168352000|1580501000|-3258000|-107720000||216582000|216582000||||||||-107520000||-42537000||175703000|NVR
2019-12-31|USD|357099000|1400723000|1374912000|5931000|-106676000|5449000|5959000|-11235000|-149161000|1996674000|-5963000|-306392000||332875000|332875000||274028000|274028000|||||-306202000||44744000||256137000|NVR
2019-09-30|USD|206817000|5803000|1457278000|-4776000|10809000|5223000|6041000|-1116000|98721000|1849969000|-4523000|7357000||61063000|61063000||||||||7461000||209651000||223787000|NVR
2019-06-30|USD|74764000|6319000|1223512000|11619000|142524000|5084000|5414000|-2408000|116559000|1765691000|-919000|-8135000||87980000|87980000||||||||-8123000||65710000||210209000|NVR
2019-03-31|USD|227855000|1153630000|1204898000|21152000|-29417000|5062000|5285000|12005000|28059000|1656810000|-1879000|-117525000||216499000|216499000||||||||-117525000||108451000||188406000|NVR
2018-12-31|USD|231311000|1356382000|1257917000|-31914000|-51351000|5115000|4847000|-6020000|-167960000|1943648000|-1690000|-129923000||188765000|188765000||4671889000|4671889000|||||-129923000||99698000||232158000|NVR
2018-09-30|USD|-2733859000|1260958000|1358188000|-9467000|-109159000|5029000|5567000|-3389000|-12545000|1751341000|-3404000|-144891000||173831000|173831000||234000|234000|||||-144657000||174070000||195816000|NVR
2018-06-30|USD|1711703000|1213801000|1184356000|18250000|123746000|4988000|6138000|5832000|89223000|1711703000|-2647000|-81006000||126296000|126296000||||||||-81006000||7769000||203174000|NVR
2018-03-31|USD|1526007000|1021652000|1045538000|-7582000|58162000|5036000|3113000|4585000|98193000|1504465000|-436000|-316438000||357242000|357242000||||||||-316438000||-238846000||166049000|NVR
2017-12-31|USD|-4085085000|1216608000|1148981000|-16572000|-59079000|5580000|4599000|384000|-130360000|1577937000|-5813000|-181687000||191967000|191967000||4041695000|4041695000|||||-181687000||45624000||124619000|NVR
2017-09-30|USD|1585558000|1100290000|1097121000|14723000|6474000|5593000|5886000|-1710000|11608000|1585558000|-3883000|-58414000||70693000|70693000||||||||-58414000||95757000||162102000|NVR
2017-06-30|USD|1483401000|987261000|980471000|51868000|132254000|5795000|4623000|2341000|132517000|1483401000|-2538000|-31258000||73959000|73959000||||||||-31258000||37436000||147877000|NVR
2017-03-31|USD|1387211000|796464000|955647000|-11433000|-38073000|5699000|5161000|-667000|140334000|1247854000|-2959000|-10282000||85547000|85547000||||||||-10282000||94703000||102923000|NVR
2016-12-31|USD|2060173000|1120345000|1076711000|-23665000|-178055000|5678000|5856000|5866000|-224630000|1583383000|-2125000|-156661000||163608000|163608000||3676312000|3676312000|||||-159440000||128131000||150891000|NVR
2016-09-30|USD|1469266000|997488000|989154000|27330000|61787000|5657000|4740000|-4493000|69116000|1469266000|-2658000|-187002000||195235000|195235000||67000|67000|||||-189206000||-102066000||117392000|NVR
2016-06-30|USD|93867000|871537000|805088000|51933000|82766000|5487000|6342000|3384000|-13931000|83038000|-3292000|-1367000||9407000|9407000||||||||-3761000||45512000||91676000|NVR
2016-03-31|USD|-72761000|705482000|839297000|14205000|110078000|5447000|5431000|4022000|254639000|60487000|-1353000|-58704000||87101000|87101000||150000|150000|||||-64838000||-106334000||65303000|NVR
2015-12-31|USD|289496000|957020000|906168000|-44638000|-88065000|5352000|4809000|1539000|-154951000|289496000|-409000|-149546000||167921000|167921000||2983406000|2983406000|||||-158392000||37854000||134004000|NVR
2015-09-30|USD|119819000|869114000|880308000|6103000|53667000|5441000|4883000|-6960000|75917000|106248000|-1682000|-164432000||194161000|194161000||||||||-168998000||-110123000||116470000|NVR
2015-06-30|USD|100680000|767774000|666481000|110921000|236953000|5460000|3692000|7171000|129625000|87776000|533000|3345000||6186000|6186000||||||||1444000||-34928000||93395000|NVR
2015-03-31|USD|16000000|565362000|606932000|-12772000|22860000|5281000|4893000|-223000|84212000|39061000|536000|-11839000||63099000|63099000||300000|300000|||||-19473000||-12906000||39058000|NVR
2014-12-31|USD|236031000|758057000|764296000|-34832000|-140072000|5031000|4348000|-1222000|-144728000|236031000|-1094000|-146190000||158108000|158108000||65639000|65639000|||||-147594000||79126000||99451000|NVR
2014-09-30|USD|1167068000|717255000|688513000|-20645000|101399000|4657000|6519000|-3794000|59955000|1148835000|-5828000|-56803000||61988000|61988000||||||||-56942000||-87412000||90152000|NVR
2014-06-30|USD|-1294000|593941000|558739000|80416000|155682000|4216000|15372000|5268000|109773000|1060716000|-12165000|-312159000||314870000|314870000||281000|281000|||||-311337000||-325618000||68178000|NVR
2014-03-31|USD|-15786000|434524000|514158000|-19146000|12989000|3710000|5433000|281000|102729000|796721000|5000|28851000||32578000|32578000||||||||24482000||13070000||23849000|NVR
2013-12-31|USD|182057000|631567000|585677000|-22479000|-115967000|4016000|4947000|-3649000|-178815000|222393000|-15924000|-114077000||118682000|118682000||4459000|4459000|||||-112289000||52056000||97811000|NVR
2013-09-30|USD|178679000|653378000|690006000||-65134000|3527000|5981000|-1686000|-24865000|1140312000|-1846000|-141060000||140830000|140830000||||||||-139937000||35773000||82935000|NVR
2013-06-30|USD|-12421000|598124000|553102000||152786000|3076000|4633000|380000|96689000|980401000|-2701000|-294185000||0|0||||||||-293720000||-309307000||50690000|NVR
2013-03-31|USD|-78093000|470239000|509916000||90565000|2772000|3455000|5215000|159852000|751416000|-14006000|26323000||0|0||||||||5412000||-65776000||35041000|NVR
2012-12-31|USD|85934000|601753000|543682000||-3686000|2278000|1998000|-1447000|-64757000|911354000|-17343000|6368000||7153000|7153000||44224000|44224000|||||17205000||74959000||60627000|NVR
2012-09-30|USD|106059000|544080000|578454000||-18569000|2092000|4368000|260000|-1820000|839944000|-2953000|382179000||0|0||||||||-213457000||485285000||53000000|NVR
2012-06-30|USD|-18447000|500961000|471319000||108558000|1925000|3104000|3793000|64692000|752666000|-2024000|38575000||0|0||||||||36179000||18104000||46838000|NVR
2012-03-31|USD|90838000|384650000|531984000||-41444000|1805000|2895000|-788000|99635000|589657000|-291000|3818000||0|0||||||||6003000||94365000||20123000|NVR
