fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-12-31|USD|849000000|321000000||256000000|-44000000|185000000|175000000|61000000|-128000000|-144000000|-1076000000|281000000|-277000000|5000000|5000000||311000000|311000000|||0||-5000000||||-144000000|KDP
2024-09-30|USD|628000000|187000000||28000000|206000000|66000000|125000000|81000000|101000000|616000000|-209000000|-282000000|52000000|0|0||292000000|292000000|||0||0||||616000000|KDP
2024-06-30|USD|657000000|414000000||66000000|207000000|64000000|133000000|109000000|54000000|515000000|-136000000|-380000000|-60000000|0|0||292000000|292000000|||0||0||||515000000|KDP
2024-03-31|USD|85000000|96000000||-413000000|159000000|200000000|189000000|-42000000|65000000|454000000|-193000000|158000000|-195000000|1105000000|1105000000||299000000|299000000|||3000000000||-1105000000||||454000000|KDP
2023-12-31|USD|297000000|328000000||-663000000|-80000000|203000000|155000000|100000000|-213000000|693000000|-161000000|-135000000|961000000|249000000|249000000||300000000|300000000|||||-249000000||||693000000|KDP
2023-09-30|USD|580000000|123000000||-323000000|-26000000|55000000|122000000|-8000000|-30000000|518000000|-420000000|-174000000|158000000|0|0||279000000|279000000||0|0||0||||518000000|KDP
2023-06-30|USD|381000000|514000000||-512000000|-151000000|52000000|91000000|-134000000|-13000000|503000000|-98000000|-220000000|311000000|226000000|226000000||282000000|282000000||0|0||-226000000||63000000||503000000|KDP
2023-03-31|USD|71000000|159000000||-309000000|197000000|208000000|113000000|-28000000|74000000|467000000|-105000000|-303000000|267000000|231000000|231000000||281000000|281000000||0|0||-231000000||-337000000||467000000|KDP
2022-12-31|USD|739000000|266000000||-70000000|-24000000|198000000|100000000|26000000|-126000000|453000000|-922000000|-213000000|396000000|291000000|291000000||284000000|284000000||0|0||-291000000||-396000000||453000000|KDP
2022-09-30|USD|759000000|175000000||477000000|412000000|52000000|83000000|166000000|206000000|179000000|-82000000|-294000000|-1000000|0|0||265000000|265000000||0|0||0||383000000||180000000|KDP
