fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-12-31|USD|626000000|243000000||44000000|173000000|486000000|442000000|187000000|0|297000000|-435000000|1238000000||54000000|54000000||156000000|155000000|||1491000000||-54000000||||297000000|CTRA
2024-09-30|USD|755000000|8000000||-12000000|-83000000|475000000|393000000|-93000000|1000000|252000000|-139000000|-847000000||111000000|111000000||156000000|156000000|||0||-112000000||||252000000|CTRA
2024-06-30|USD|558000000|8000000||-13000000|-18000000|447000000|479000000|-21000000|-7000000|220000000|-480000000|-297000000||140000000|140000000||158000000|156000000|||0||-139000000||||220000000|CTRA
2024-03-31|USD|856000000|11000000||-4000000|26000000|432000000|457000000|35000000|-7000000|352000000|-708000000|185000000||150000000|150000000||160000000|158000000|||499000000||-150000000||||352000000|CTRA
2023-12-31|USD|760000000|230000000||112000000|109000000|456000000|478000000|116000000|-5000000|416000000|-470000000|-181000000||20000000|20000000||151000000|151000000|||0||-19000000||||416000000|CTRA
2023-09-30|USD|758000000|10000000||44000000|121000000|421000000|546000000|123000000|-1000000|323000000|-541000000|-211000000||60000000|60000000||153000000|151000000||0|0||-59000000||||323000000|CTRA
2023-06-30|USD|646000000|11000000||-138000000|-155000000|395000000|592000000|-171000000|9000000|209000000|-569000000|-210000000||57000000|57000000||152000000|152000000||0|0||-57000000||-133000000||209000000|CTRA
2023-03-31|USD|1494000000|7000000||-198000000|-454000000|369000000|483000000|-446000000|-7000000|677000000|-479000000|-715000000||268000000|268000000||436000000|436000000||0|0||-268000000||300000000||677000000|CTRA
2022-12-31|USD|1484000000|228000000||-98000000|-200000000|439000000|505000000|-198000000|-2000000|1032000000|-491000000|-1098000000||510000000|510000000||533000000|533000000||0|0||-509000000||||1032000000|CTRA
2022-09-30|USD|1771000000|6000000||47000000|-92000000|422000000|460000000|-107000000|17000000|1196000000|-442000000|-1610000000||253000000|253000000||519000000|519000000||0|0||-252000000||-281000000||1196000000|CTRA
2022-06-30|USD|879000000|4000000||126000000|447000000|414000000|474000000|432000000|7000000|1229000000|-472000000|-795000000||303000000|303000000||484000000|484000000||0|0||-299000000||-388000000||1229000000|CTRA
2022-03-31|USD|1322000000|3000000||21000000|57000000|360000000|271000000|57000000|2000000|608000000|-269000000|-642000000||184000000|184000000||456000000|456000000||0|0||-178000000||411000000||608000000|CTRA
2021-12-31|USD|951000000|||-17390000|158899000|410000000|268960000|159000000|-3000000|938468000|772000000|-764000000|||0||652187000|652000000||0|0||2000000||959440000||938000000|CTRA
2021-09-30|USD|247000000|||76262000|96017000|97000000|184101000|102000000|-4000000|62714000|-185000000|-144000000|||0||43963000|44000000||0|0||0||296934000||64000000|CTRA
2021-06-30|USD|179000000|||-15297000|-9817000|92000000|151322000|-15000000|1000000|30464000|-151000000|-44000000|||0||43963000|44000000||0|0||0||208787000||30000000|CTRA
2021-03-31|USD|290000000|||3425000|-17099000|94000000|123617000|-17000000|1000000|126354000|-123000000|-134000000|||0||39887000|40000000||0|0||0||33546000||126000000|CTRA
2020-12-31|USD|307607000|||-4922000|77862000|96594000|97425000|78285000|567000|162892000|-96454000|-71118000|||0||39858000|39468000||0|73000000||0||162892000||131677000|CTRA
2020-09-30|USD|129060000|||11335000|14776000|99649000|147239000|18821000|-3019000|-14961000|-147179000|-98875000|||0||39857000|39857000||0|123000000||0||141047000||-14961000|CTRA
2020-06-30|USD|136436000|||-12742000|-15065000|94622000|182481000|-17779000|135000|30374000|-182254000|-39877000|||0||39858000|39858000||0|0||0||100445000||30374000|CTRA
2020-03-31|USD|204897000|1262000||-23711000|-69926000|100135000|148702000|-73327000|4317000|53910000|-158113000|-46130000|||0||39817000|39817000||0|0||0||654000||53910000|CTRA
