fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-11-03|USD|5604000000|961000000||111000000|-383000000|274000000|122000000|-249000000|-134000000|4324000000|-132000000|-6076000000||0|0||2484000000|2484000000||126000000|4969000000||126000000||||4324000000|AVGO
2024-08-04|USD|4963000000|816000000||664000000|-783000000|264000000|172000000|-835000000|52000000|-1875000000|3245000000|-8065000000||0|0||2452000000|2452000000||0|4975000000||0||||-1875000000|AVGO
2024-05-05|USD|4580000000|946000000||158000000|431000000|268000000|132000000|513000000|-82000000|2121000000|-706000000|-5929000000||0|0||2443000000|2443000000||0|0||64000000||||2121000000|AVGO
2024-02-04|USD|4815000000|750000000||-734000000|-1742000000|241000000|122000000|-1756000000|14000000|1325000000|-25477000000|18337000000||7176000000|7176000000||2435000000|2435000000||0|30010000000||-7176000000||||1325000000|AVGO
2023-10-29|USD|4828000000|487000000||318000000|287000000|174000000|105000000|231000000|56000000|3524000000|-124000000|-2570000000||123000000|123000000||1904000000|1904000000|0|59000000|0||-64000000||||3524000000|AVGO
2023-07-30|USD|4719000000|348000000||372000000|-179000000|155000000|122000000|-135000000|-44000000|3303000000|-144000000|-4073000000||1707000000|1707000000||1901000000|1901000000|0|0|0||-1707000000||502000000||3303000000|AVGO
2023-04-30|USD|4502000000|397000000||-23000000|-198000000|162000000|122000000|-185000000|-13000000|3481000000|-318000000|-5278000000||2806000000|2806000000||1914000000|1914000000|0|0|0||-2806000000||-1094000000||3481000000|AVGO
2023-01-29|USD|4036000000|361000000||-737000000|250000000|159000000|103000000|276000000|-26000000|3774000000|-103000000|-3702000000||1188000000|1188000000||1926000000|1926000000|0||0||-1188000000||231000000||3774000000|AVGO
2022-10-30|USD|4583000000|500000000||432000000|328000000|179000000|122000000|241000000|87000000|3359000000|-128000000|-2016000000||0|0||1782000000|1707000000|75000000|54000000|0||54000000||2439000000||3359000000|AVGO
2022-07-31|USD|4424000000|290000000||-31000000|-205000000|161000000|116000000|-375000000|170000000|3074000000|80000000|-3532000000||1500000000|1500000000||1736000000|1661000000|75000000|0|0||-1500000000||972000000||3074000000|AVGO
2022-05-01|USD|4243000000|459000000||184000000|683000000|168000000|85000000|536000000|147000000|2590000000|-310000000|-5147000000||2776000000|2776000000||1750000000|1676000000|74000000|59000000|1935000000||-2776000000||-1214000000||2590000000|AVGO
2022-01-30|USD|3486000000|240000000||-528000000|691000000|168000000|101000000|468000000|223000000|2472000000|-309000000|-5121000000||2724000000|2724000000||1764000000|1689000000|75000000|1000000|0||-2723000000||-1944000000||2472000000|AVGO
2021-10-31|USD|3541000000|711000000||273000000|-23000000|179000000|88000000|-160000000|137000000|1989000000|50000000|-2533000000||0|0||1561000000|1486000000|75000000|57000000|0||57000000||1058000000||1989000000|AVGO
2021-08-01|USD|3541000000|253000000||410000000|-35000000|158000000|115000000|-191000000|156000000|1876000000|-47000000|-1907000000||0|0||1556000000|1482000000|74000000|7000000|0||7000000||1587000000||1876000000|AVGO
2021-05-02|USD|3569000000|369000000||77000000|-54000000|154000000|126000000|-106000000|52000000|1493000000|-126000000|-3477000000||0|0||1552000000|1477000000|75000000|71000000|0||71000000||1470000000||1493000000|AVGO
2021-01-31|USD|3113000000|372000000||-331000000|196000000|160000000|114000000|247000000|-51000000|1378000000|-122000000|-1057000000||0|0||1543000000|1468000000|75000000|35000000|9904000000||35000000||1934000000||1378000000|AVGO
2020-11-01|USD|3348000000|508000000||-88000000|-458000000|178000000|102000000|-391000000|-67000000|1324000000|-100000000|-4487000000||0|0||1395000000|1320000000|75000000|102000000|0||102000000||-1239000000||1324000000|AVGO
2020-08-02|USD|3178000000|269000000||108000000|-414000000|160000000|105000000|-542000000|128000000|688000000|-46000000|-3482000000||0|||1386000000|1312000000|74000000|46000000|7953000000||46000000||688000000||688000000|AVGO
2020-05-03|USD|3213000000|375000000||294000000|-430000000|178000000|148000000|-440000000|10000000|563000000|24000000|-474000000||0|||1381000000|1306000000|75000000|91000000|4468000000||91000000||485000000||563000000|AVGO
2020-02-02|USD|2322000000|381000000||-100000000|352000000|176000000|108000000|392000000|-40000000|385000000|-10987000000|10054000000||0|||1372000000|1297000000|75000000|37000000|15381000000||37000000||385000000||385000000|AVGO
2019-11-03|USD|2479000000|307000000||-81000000|-502000000|162000000|96000000|-285000000|-217000000|847000000|-88000000|-2798000000||433000000|433000000||1054000000|1054000000|0|59000000|0||3679000000||3679000000||847000000|AVGO
