fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-12-31|USD|526770000|121446000||-158000|63000000|83876000|172885000|51343000|-743000|2818114000|-136032000|-338735000||338954000|338954000||||||||-338954000||||331764000|CMG
2024-09-30|USD|446494000|117424000||-35858000|28728000|84349000|147525000|-3738000|14303000|387388000|-64240000|-489556000||490237000|490237000||||||||-490237000||||387388000|CMG
2024-06-30|USD|562578000|113805000||-64892000|1118000|83562000|140490000|7815000|-2432000|455671000|-336215000|-145334000||145363000|145363000||||||||-145363000||||455671000|CMG
2024-03-31|USD|569234000|113496000||-31838000|-45329000|83243000|132703000|-26146000|-1331000|359287000|-301039000|-100074000||27005000|27005000||||||||-27005000||||359287000|CMG
2023-12-31|USD|265459000|109377000||3832000|48597000|85492000|171930000|44882000|-859000|2294361000|-152015000|-155280000||155044000|155044000||||||||-155044000||||282086000|CMG
2023-09-30|USD|480472000|105416000||-139470000|27079000|78546000|131200000|10361000|4195000|313217000|-166302000|-216259000||215551000|215551000||||||||-215551000||||313217000|CMG
2023-06-30|USD|582510000|104311000||-17613000|3649000|78771000|137232000|-4368000|1399000|341790000|-392143000|-95230000||95045000|95045000||||||||-95045000||95137000||341790000|CMG
2023-03-31|USD|455036000|102487000||-7609000|-29453000|76585000|120369000|-39659000|-1086000|291644000|-235549000|-193883000||126709000|126709000||||||||-126709000||25604000||291644000|CMG
2022-12-31|USD|401573000|147534000||48432000|49172000|74012000|143646000|36917000|1955000|1687688000|-183698000|-206669000||200365000|200365000||||||||-200365000||11206000||223727000|CMG
2022-09-30|USD|351918000|97627000||23408000|-3522000|71416000|139023000|-10538000|4376000|257138000|-397137000|-108332000||107865000|107865000||||||||-107865000||-153551000||257138000|CMG
2022-06-30|USD|286786000|94871000||-7911000|4545000|69733000|100333000|-1959000|-350000|259942000|-116131000|-264925000||258602000|258602000||||||||-258602000||-94270000||259942000|CMG
2022-03-31|USD|282902000|96841000||-36458000|-18152000|71665000|96162000|-10394000|-2970000|158294000|-133066000|-349478000||263308000|263308000||||||||-263308000||-199642000||158294000|CMG
2021-12-31|USD|438420000|-71716000||44039000|33356000|66262000|121906000|23569000|4396000|1106017000|-158900000|-182039000||165729000|165729000||||||||-165729000||97481000||133475000|CMG
2021-09-30|USD|280803000|90096000||36910000|18082000|63191000|108446000|15404000|3305000|204434000|-125029000|-102348000||97582000|97582000||||||||-97582000||177529000||204434000|CMG
2021-06-30|USD|256885000|89134000||-4533000|4855000|62082000|125504000|-5111000|839000|187974000|-121610000|-161959000||145922000|145922000||||||||-145922000||160922000||187974000|CMG
2021-03-31|USD|305973000|95717000||-13576000|-25381000|63122000|86619000|-32175000|-2148000|127101000|-116503000|-102260000||57229000|57229000||||||||-57229000||87210000||127101000|CMG
