fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-12-31|USD|950000000|254000000||-43000000|1000000|345000000|279000000|23000000||24000000|275000000|-494000000||50000000|50000000||||||1435000000||-50000000||||11000000|CZR
2024-09-30|USD|335000000|339000000||-397000000|-91000000|326000000|399000000|-127000000||9000000|-340000000|95000000|||||||||0||-126000000||||-9000000|CZR
2024-06-30|USD|-102000000|||||326000000|329000000|||-102000000||-32000000|||||||||||-1000000||||-102000000|CZR
2024-03-31|USD|80000000|327000000||-250000000|-20000000|327000000|264000000|-47000000||-142000000|-264000000|-94000000|||||||||4825000000||-14000000||||-158000000|CZR
2023-12-31|USD|819000000|213000000||142000000|37000000|318000000|369000000|65000000||-56000000|-375000000|-5000000|||||||||160000000||-2000000||||-72000000|CZR
2023-09-30|USD|412000000|||-199000000|17000000|320000000|337000000|40000000||92000000|-337000000|-323000000|0|0|0|||||0|460000000||0||||74000000|CZR
2023-06-30|USD|1251000000|||304000000|8000000|323000000|316000000|17000000||928000000|-313000000|-362000000|0|0|0|||||0|140000000||0||||920000000|CZR
2023-03-31|USD|174000000|615000000||-264000000|-19000000|300000000|272000000|-40000000||-136000000|-231000000|-23000000|0|0|0|||||0|4700000000||0||||-136000000|CZR
2022-12-31|USD|356000000|549000000||152000000|52000000|295000000|246000000|80000000||-162000000|-218000000|-244000000|0|0|0||1000000|1000000||0|750000000||0||||-148000000|CZR
2022-09-30|USD|357000000|585000000||-116000000|48000000|304000000|246000000|35000000||53000000|231000000|-887000000|0|0|0|||||0|0||0||||52000000|CZR
2022-06-30|USD|185000000|414000000||||306000000|261000000|||-121000000|-197000000|-114000000|0|0|0|||||0|275000000||0||||-123000000|CZR
2022-03-31|USD|-639000000|572000000||||300000000|210000000|||-680000000|-198000000|-37000000|-492000000|0|0|||||0|475000000||0||-926000000||-680000000|CZR
2021-12-31|USD|394000000|491000000|0|||284000000|207000000|||-433000000|-239000000|-882000000|0|0|0|||||3000000|0||0||-721000000||-434000000|CZR
2021-09-30|USD|45000000|605000000|4000000|||276000000|136000000|||-231000000|212000000|170000000|-1090000000|0|0|||||0|0||0||45000000||-233000000|CZR
2021-06-30|USD|373000000|433000000|14000000|||301000000|112000000|||72000000|-2871000000|192000000|-19000000|0|0|||||0|0||0||373000000||71000000|CZR
2021-03-31|USD|-87000000|490000000|26000000|||265000000|65000000|||-424000000|-25000000|-30000000|-16000000|0|0|||||0|0||0||-115000000||-423000000|CZR
2020-12-31|USD|-752000000|565000000||||259000000|69000000|||-557000000|77000000|698000000|0|0|0|||||1946000000|0||1947000000||9000000||-555000000|CZR
2020-09-30|USD|-702000000|236104000||||225000000|52986000|||-925000000|-6220601000|9080289000|-2469000000|0|0||||||9300000000||-454000||-702000000||-926000000|CZR
2020-06-30|USD|-110987000|68123000||-30715000|13434000|49000000|17813000|2212000||-100000000|-28399000|414711000|-347000000|0|0||||||0||0||-98396000||-100000000|CZR
