fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-09-30|USD|527000000|||||334000000|844000000||-33000000|193000000||870000000|0||||130000000|130000000|||0||0||||193000000|CNP
2024-03-31|USD|538000000|231000000||-69000000|201000000|363000000|845000000|110000000|-93000000|350000000|-844000000|376000000|157000000||||126000000|126000000|0|3000000|398000000||3000000||||350000000|CNP
2023-12-31|USD|808000000|146000000||138000000|-59000000|359000000|1078000000|27000000|-104000000|1279000000|-1043000000|206000000|441000000||||127000000|126000000|1000000|0|470000000||800000000||||192000000|CNP
2023-09-30|USD|587000000|1000000||-41000000|38000000|374000000|1064000000|49000000|79000000|282000000|-1036000000|355000000|-576000000||||144000000|119000000|25000000|0|1899000000|0|0||||282000000|CNP
2023-06-30|USD|769000000|1000000||-130000000|-48000000|349000000|1136000000|11000000|-47000000|118000000|-999000000|332000000|395000000||||120000000|120000000|0|0|649000000|0|0||102000000||118000000|CNP
2023-03-31|USD|1713000000|195000000||-312000000|-28000000|319000000|1123000000|-13000000|-95000000|325000000|-1155000000|-519000000|-1315000000||||144000000|120000000|24000000|0|3026000000|0|0||39000000||325000000|CNP
2022-12-31|USD|485000000|135000000||316000000|-108000000|314000000|1340000000|20000000|35000000|-1117000000|-1399000000|875000000|1998000000||||113000000|112000000|1000000|0|0|0|0||-39000000||134000000|CNP
2022-09-30|USD|347000000|1000000||25000000|253000000|329000000|1199000000|-3000000|239000000|479000000|-1171000000|377000000|-394000000||||138000000|114000000|24000000|0|797000000|0|0||-447000000||202000000|CNP
2022-06-30|USD|398000000|1000000||-35000000|311000000|327000000|1034000000|3000000|117000000|434000000|-992000000|1024000000|715000000||||107000000|107000000|0|0|500000000|0|0||430000000||190000000|CNP
2022-03-31|USD|580000000|138000000||-74000000|-189000000|318000000|846000000|-1000000|-132000000|1261000000|1934000000|-2621000000|-1941000000||||131000000|107000000|24000000|0|792000000|0|0||-107000000||531000000|CNP
2021-12-31|USD|539000000|70000000||292000000|27000000|329000000|1016000000|-13000000|36000000|-800000000|253000000|-694000000|509000000||||108000000|107000000|1000000|0|0|0|0||98000000||654000000|CNP
2021-09-30|USD|559000000|2000000||66000000|104000000|353000000|765000000|-64000000|157000000|318000000|-728000000|168000000|371000000||||136000000|95000000|41000000|0|0|0|0||671000000||218000000|CNP
2021-06-30|USD|605000000|2000000||-93000000|22000000|327000000|789000000|-1000000|46000000|499000000|-772000000|157000000|187000000||||112000000|95000000|17000000|0|1698000000|0|0||826000000||251000000|CNP
2021-03-31|USD|-1681000000|167000000||-92000000|-106000000|307000000|594000000|-3000000|-99000000|800000000|-604000000|2285000000|38000000||||136000000|88000000|48000000|0|2795000000|0|0||-836000000||363000000|CNP
2020-12-31|USD|556000000|157000000||216000000|-62000000|304000000|707000000|-20000000|-59000000|1319000000|-582000000|-15000000|259000000||||106000000|83000000|23000000|0|500000000|0|0||-41000000||200000000|CNP
2020-09-30|USD|258000000|207000000||38000000|185000000|306000000|611000000|102000000|72000000|244000000|-540000000|296000000|459000000||||130000000|82000000|48000000|-1000000|0|-1000000|-2000000||550000000||121000000|CNP
2020-06-30|USD|519000000|51000000||12000000|-48000000|297000000|614000000|-93000000|88000000|63000000|511000000|-1083000000|-1701000000||||106000000|82000000|24000000|0|299000000|0|0||360000000||105000000|CNP
2020-03-31|USD|662000000|150000000||-235000000|-151000000|282000000|664000000|-13000000|-110000000|-965000000|-654000000|-32000000|222000000||||187000000|145000000|42000000|0|0|0|0||-24000000||-1199000000|CNP
2019-12-31|USD|552000000|87000000||206000000|81000000|287000000|684000000|37000000|-33000000|302000000|-646000000|68000000|0||||161000000|144000000|17000000|0|0|0|0||302000000||157000000|CNP
