fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-12-31|USD|4834000000|||775000000|527000000|733000000|250000000|78000000||3342000000|-2678000000|-4041000000||3470000000|3470000000||606000000|606000000|||||-3409000000||||3337000000|MA
2024-09-30|USD|5136000000|||1232000000|463000000|225000000|270000000|-333000000||3263000000|-256000000|-857000000||2934000000|2934000000||611000000|611000000|||||-2886000000||||3259000000|MA
2024-06-30|USD|3138000000|||-28000000|505000000|225000000|296000000|15000000||3258000000|-294000000|-3257000000||2639000000|2639000000||615000000|615000000|||||-2621000000||||3254000000|MA
2024-03-31|USD|1672000000|||-451000000|1709000000|216000000|378000000|219000000||3011000000|-174000000|-2681000000||1992000000|1992000000||616000000|616000000|||||-1895000000||||3008000000|MA
2023-12-31|USD|4130000000|||656000000|834000000|205000000|269000000|233000000|-618000000|2791000000|-214000000|-2350000000||1832000000|1832000000||534000000|534000000|||||-1808000000||||2788000000|MA
2023-09-30|USD|3233000000|600000000||803000000|767000000|211000000|234000000|216000000|-293000000|3198000000|-522000000|-2404000000||1906000000|1906000000||538000000|538000000|||0||-1865000000||||3194000000|MA
2023-06-30|USD|2698000000|||-189000000|755000000|192000000|233000000|230000000|-626000000|2845000000|-218000000|-2779000000||2416000000|2416000000||541000000|541000000|||0||-2297000000||-299000000||2842000000|MA
2023-03-31|USD|1919000000|||-650000000|799000000|191000000|352000000|38000000|-298000000|2361000000|-397000000|-1955000000||2878000000|2878000000||545000000|545000000|||0||-2825000000||-433000000||2359000000|MA
2022-12-31|USD|3100000000|||747000000|846000000|184000000|339000000|143000000||2525000000|-350000000|-3614000000||2414000000|2414000000||473000000|473000000|||0||-2401000000||-864000000||2521000000|MA
2022-09-30|USD|3856000000|||849000000|508000000|185000000|277000000|69000000||2499000000|-308000000|-1739000000||1551000000|1551000000||474000000|474000000|||0||-1542000000||2499000000||2496000000|MA
2022-06-30|USD|2457000000|||302000000|983000000|189000000|187000000|391000000||2275000000|-525000000|-2821000000||2380000000|2380000000||477000000|477000000|||0||-2340000000||2275000000||2272000000|MA
2022-03-31|USD|1782000000|||-946000000|307000000|192000000|294000000|-134000000||2631000000|-287000000|-2154000000||2408000000|2408000000||479000000|479000000|||0||-2380000000||-659000000||2628000000|MA
2021-12-31|USD|3189000000|||826000000|595000000|189000000|228000000|250000000|644000000|2379000000|-438000000|-1617000000||1276000000|1276000000||434000000|434000000|||0||-1270000000||1134000000||2380000000|MA
2021-09-30|USD|2543000000|||709000000|823000000|188000000|249000000|76000000||2414000000|-132000000|-2137000000||1561000000|1561000000||434000000|434000000|||0||-1550000000||2414000000||2403000000|MA
2021-06-30|USD|2268000000|||160000000|521000000|186000000|193000000|88000000|-906000000|2066000000|-1142000000|-2195000000||1711000000|1711000000||434000000|434000000|||0||-1690000000||2066000000||2066000000|MA
2021-03-31|USD|1463000000|||-115000000|632000000|163000000|144000000|70000000|-905000000|1828000000|-3560000000|-606000000||1356000000|1356000000||439000000|439000000|||0||-1333000000||-2703000000||1829000000|MA
2020-12-31|USD|2253000000|||547000000|461000000|150000000|151000000|200000000|373000000|1785000000|-1054000000|-1375000000||1030000000|1030000000||399000000|399000000|||0||-1021000000||-176000000||1822000000|MA
2020-09-30|USD|1654000000|||413000000|799000000|141000000|165000000|187000000|-611000000|1513000000|-199000000|-2468000000||2060000000|2060000000||402000000|402000000|||0||-2037000000||1513000000||1545000000|MA
2020-06-30|USD|1458000000|||-183000000|46000000|145000000|183000000|-302000000|-203000000|1420000000|-119000000|-409000000||0|0||401000000|401000000|||0||34000000||1420000000||1423000000|MA
2020-03-31|USD|1859000000|||-576000000|334000000|144000000|209000000|3000000|-2579000000|1693000000|-507000000|2100000000||1383000000|1383000000||403000000|403000000|||0||-1352000000||3452000000||1694000000|MA
2019-12-31|USD|2980000000|||387000000|391000000|146000000|185000000|170000000|-55000000|2100000000|-460000000|-582000000||994000000|994000000||333000000|333000000|||0||-975000000||2100000000||2100000000|MA
2019-09-30|USD|2355000000|||348000000|376000000|137000000|219000000|-49000000|639000000|2108000000|-626000000|-2125000000||1762000000|1762000000||335000000|335000000|||0||-1746000000||2108000000||2107000000|MA
2019-06-30|USD|1536000000|||387000000|525000000|122000000|182000000|7000000|-548000000|2048000000|-767000000|-937000000||1917000000|1917000000||337000000|337000000|||0||-1880000000||2048000000||2053000000|MA
2019-03-31|USD|1312000000|||-505000000|817000000|117000000|142000000|320000000|-1979000000|1862000000|213000000|-2223000000||1824000000|1824000000||340000000|340000000|||0||-1770000000||-698000000||1861000000|MA
2018-12-31|USD|1332000000|||103000000|715000000|113000000|123000000|120000000|945000000|899000000|-269000000|-1133000000||888000000|888000000||259000000|259000000|||0||-876000000||899000000||899000000|MA
2018-09-30|USD|2367000000|||515000000|453000000|111000000|130000000|122000000|-57000000|1899000000|-231000000|-1417000000||1164000000|1164000000||260000000|260000000|||0||-1139000000||1899000000||1899000000|MA
2018-06-30|USD|1489000000|||245000000|583000000|115000000|125000000|115000000|-173000000|1569000000|-373000000|-1751000000||1529000000|1529000000||262000000|262000000|||0||-1502000000||1569000000||1569000000|MA
2018-03-31|USD|1035000000|||-343000000|455000000|120000000|126000000|80000000|-467000000|1492000000|367000000|-665000000||1352000000|1352000000||263000000|263000000|||0||-1312000000||737000000||1491000000|MA
2017-12-31|USD|1823000000|2075000000||991000000|240000000|116000000|122000000|124000000|1009000000|227000000|-158000000|-1270000000||1031000000|1031000000||233000000|233000000|||0||-1022000000||374000000|6000000|227000000|MA
