fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-12-31|USD|361000000|354000000||-53000000|-511000000|58000000|20000000|||211000000|-779000000|277000000|250000000|0|||43000000|43000000|||||0||||210000000|BRO
2024-09-30|USD|440000000|16000000||83000000|1994000000|56000000|23000000||-86000000|239000000|-42000000|-716000000|0|0|0||36000000|36000000|||0||0||||234000000|BRO
2024-06-30|USD|360000000|15000000||126000000|168000000|55000000|26000000|||258000000|11000000|442000000|-200000000|0|0||37000000|37000000|||0||0||||257000000|BRO
2024-03-31|USD|13000000|89000000||-55000000|-93000000|54000000|13000000||86000000|294000000|-88000000|-67000000|100000000|0|0||38000000|38000000|||0||0||||293000000|BRO
2023-12-31|USD|305400000|254200000||30100000|-105600000|51800000|30500000||1|268700000|-393700000|88400000|100000000|0|0||37100000|37100000|||0||-800000||||268700000|BRO
2023-09-30|USD|315600000|15000000||48600000|116000000|51500000|13800000||-47200000|176000000|-58600000|-221600000|-100000000|0|0||32700000|32700000|||0||39000000||||176000000|BRO
2023-06-30|USD|328700000|15100000||102200000|165500000|51400000|13300000||-22000000|190000000|-91500000|67100000|0|0|0||32600000|32600000|||0||1600000||||190000000|BRO
2023-03-31|USD|60000000|87600000||46400000|-695800000|51300000|11800000|||236000000|-43000000|-121000000|0|100000|100000||33000000|32600000|||0||-100000||||236000000|BRO
2022-12-31|USD|281600000|156000000||-16000000|-206600000|49300000|20200000|||145200000|0|-151100000|-150000000|0|0||32600000|32600000|||0||200000||||145200000|BRO
2022-09-30|USD|253600000|16100000||-5500000|975500000|54800000|14100000|-1011400000||161100000|-1445100000|-189400000|-100000000|0|0||29000000|29000000|||0||36500000||-1380900000||161100000|BRO
