fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-12-31|USD|326000000|184000000||5000000|38000000|104000000|8000000|36000000||159000000|-7000000|-136000000||0|0||77000000|77000000|||||0||||159000000|GEN
2024-09-30|USD|158000000|78000000||-171000000|-13000000|105000000|2000000|7000000||161000000|-8000000|-72000000||0|0||77000000|77000000|||||6000000||||161000000|GEN
2024-06-30|USD|264000000|196000000||-71000000|-16000000|106000000|2000000|-9000000||181000000|-2000000|-466000000||272000000|272000000||82000000|82000000|||||-272000000||||181000000|GEN
2024-03-31|USD|1398000000|124000000||199000000|-183000000|111000000|3000000|0|-723000000|134000000|-2000000|-1031000000||300000000|300000000||78000000|78000000|||||-294000000||||134000000|GEN
2023-12-31|USD|315000000|211000000||30000000|-678000000|124000000|8000000|9000000|-59000000|144000000|1000000|-445000000||100000000|100000000||81000000|81000000|||||-100000000||||142000000|GEN
2023-09-30|USD|125000000|133000000||727000000|915000000|125000000|5000000|4000000|766000000|149000000|9000000|-135000000|0|0|0||81000000|81000000|||0||6000000||||147000000|GEN
2023-06-30|USD|226000000|163000000||-79000000|66000000|125000000|4000000|-20000000|16000000|189000000|-6000000|-350000000|0|41000000|41000000||83000000|83000000|||0||-41000000||-130000000||187000000|GEN
2023-03-31|USD|324000000|186000000||17000000|826000000|126000000|1000000|-3000000||915000000|-1000000|-383000000|0|0|0||80000000|80000000|||0||6000000||||915000000|GEN
2022-12-31|USD|306000000|156000000||-83000000|-21000000|125000000|1000000|9000000||165000000|0|-585000000||500000000|500000000||81000000|81000000|||||-500000000||||165000000|GEN
2022-09-30|USD|-88000000|22000000||-221000000|6000000|49000000|2000000|-4000000||69000000|-6550000000|6456000000|0|104000000|104000000||72000000|72000000|||0||-98000000||||69000000|GEN
