fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-12-31|USD|299000000|226000000||-87000000|-34000000|79000000|86000000|-40000000||282000000|-86000000|-440000000||400000000|406000000||53000000|53000000|||||-379000000||||284000000|LDOS
2024-09-30|USD|362000000|-112000000||270000000|-115000000|37000000|-32000000|23000000||362000000|32000000|-200000000||200000000|200000000||51000000|51000000|||||-200000000||||364000000|LDOS
2024-06-30|USD|324000000|||||71000000|23000000|||324000000||-159000000|||||51000000|51000000|||||-114000000||||324000000|LDOS
2024-03-31|USD|63000000|61000000||48000000|316000000|69000000|17000000|281000000||283000000|-12000000|-228000000||150000000|183000000||53000000|53000000|||||-170000000||||284000000|LDOS
2023-12-31|USD|304000000|218000000||-110000000|-43000000|83000000|78000000|-44000000|-44000000|230000000|-76000000|-245000000||200000000|202000000||51000000|51000000||0|||-189000000||||229000000|LDOS
2023-09-30|USD|795000000|64000000||137000000|-106000000|82000000|50000000|-14000000|-14000000|-396000000|-52000000|-249000000||0|1000000||50000000|50000000||0|||11000000||||-399000000|LDOS
2023-06-30|USD|164000000|51000000||-45000000|-101000000|84000000|40000000|-43000000|13000000|210000000|-44000000|-164000000||0|0||50000000|50000000||0|||13000000||||207000000|LDOS
2023-03-31|USD|-98000000|45000000||13000000|175000000|82000000|39000000|166000000||164000000|-39000000|-57000000||25000000|43000000||50000000|50000000||0|||-31000000||||162000000|LDOS
2022-12-31|USD|119000000|228000000||11000000|138000000|84000000|53000000|35000000||180000000|-258000000|-135000000||0|10000000||50000000|50000000|||||3000000||||177000000|LDOS
2022-09-30|USD|729000000|29000000||116000000|-159000000|81000000|27000000|-99000000||164000000|-26000000|-217000000||0|4000000||49000000|49000000||13000000|||9000000||||162000000|LDOS
2022-06-30|USD|45000000|69000000||-23000000|-95000000|83000000|21000000|6000000||172000000|-8000000|6000000|||2000000||49000000|49000000||10000000|||8000000||||171000000|LDOS
2022-03-31|USD|93000000|38000000||124000000|260000000|85000000|28000000|232000000|232000000|177000000|-21000000|-519000000|||526000000||51000000|51000000||12000000|||-514000000||||175000000|LDOS
2021-12-31|USD|210000000|229000000||-115000000|-80000000|81000000|33000000|-98000000|-133000000|176000000|-37000000|-69000000||0|4000000||50000000|50000000||0|||7000000||||174000000|LDOS
2021-09-30|USD|565000000|26000000||37000000|-56000000|87000000|24000000|14000000||208000000|-53000000|-209000000||137000000|140000000||51000000|51000000||10000000|||-130000000||||205000000|LDOS
2021-06-30|USD|17000000|67000000||-4000000|-7000000|80000000|21000000|79000000||170000000|-396000000|313000000||0|3000000||48000000|48000000||10000000|||7000000||170000000||169000000|LDOS
2021-03-31|USD|239000000|35000000||50000000|5000000|77000000|26000000|10000000|55000000|205000000|-244000000|-148000000||100000000|123000000||50000000|50000000||13000000|||-110000000||205000000||205000000|LDOS
2020-12-31|USD|-52000000|221000000||-86000000|212000000|68000000|63000000|267000000|-171000000|197000000|-101000000|98000000||0|70000000||48000000|48000000|||||-61000000||-55000000||197000000|LDOS
2020-09-30|USD|592000000|22000000||177000000|52000000|82000000|30000000|86000000||163000000|-15000000|-517000000|||1000000||49000000|49000000||10000000|||9000000||167000000||163000000|LDOS
2020-06-30|USD|422000000|55000000||2000000|-195000000|71000000|46000000|-137000000||154000000|-1014000000|709000000|||2000000||48000000|48000000||8000000|||6000000||154000000||153000000|LDOS
2020-03-31|USD|372000000|27000000||68000000|-46000000|61000000|44000000|-89000000|25000000|115000000|-1685000000|1161000000|||32000000||51000000|51000000||8000000|||-24000000||115000000||115000000|LDOS
