fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-12-31|USD|810033000|1696340000||230781000|-178185000|-13645000|13953000|||575343000|-87064000|-290546000||67412000|67412000||220439000|220439000|||||-67412000||||576101000|WRB
2024-09-30|USD|1240770000|12222000||888090000|17510000|-11931000|13202000|||365314000|-1105120000|-153820000||12480000|12480000||125793000|125793000|||||-12480000||||365634000|WRB
2024-06-30|USD|881330000|12364000||867281000|340472000|-64278000|24133000|||371885000|-87196000|-378416000||223763000|223763000||157501000|157501000|||||0||||371909000|WRB
2024-03-31|USD|746235000|1307107000||277909000|-90527000|-80784000|54335000|||442035000|-905109000|-29705000||0|0||28220000|28220000|||||0||||442471000|WRB
2023-12-31|USD|698076000|1525542000||477588000|200873000|-24155000|10953000|||398963000|-565428000|-423639000||106627000|106627000||314535000|314535000|||||-106627000||||397339000|WRB
2023-09-30|USD|1077093000|11403000||696524000|-60000|-3606000|16407000|||333430000|-1235345000|-22846000||2917000|2917000||0|0|||0||-2917000||||333586000|WRB
2023-06-30|USD|708746000|11281000||939828000|539794000|-2837000|14188000|-397019000||355724000|198239000|-320284000||292467000|292467000||28329000|28329000|||0||-292467000||586701000||356308000|WRB
2023-03-31|USD|445323000|1268468000||233133000|79879000|9737000|11532000|-118206000||295729000|-359430000|-295726000||135152000|135152000||158592000|158592000|||0||-135152000||-209833000||294126000|WRB
2022-12-31|USD|795301000|1268699000||554876000|62746000|9835000|17414000|-99243000||381984000|-340940000|-137145000||87570000|87570000||53045000|53045000|||0||-87570000||317216000||382223000|WRB
2022-09-30|USD|767650000|11082000||606702000|121780000|8799000|13242000|-39793000||230474000|-760506000|-184153000||6570000|6570000||159164000|159164000|||0||0||219392000||228879000|WRB
2022-06-30|USD|527971000|11054000||747265000|561780000|12607000|12914000|-323095000||179467000|-1308472000|636000||0|0||0|0|||0||0||168413000||179322000|WRB
