fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-12-31|USD|1299000000|||-585000000|-226000000|1209000000|208000000|3000000|362000000|482000000|-1214000000|-171000000||256000000|256000000||||||||-129000000||||482000000|AMD
2024-09-30|USD|628000000|||832000000|1891000000|756000000|132000000|1489000000|386000000|771000000|-138000000|-706000000||250000000|250000000||||||||-246000000||||771000000|AMD
2024-06-30|USD|593000000|||280000000|965000000|147000000|154000000|711000000|342000000|265000000|386000000|-1056000000||352000000|352000000||||||||-209000000||||265000000|AMD
2024-03-31|USD|521000000|||-636000000|352000000|1406000000|142000000|-338000000|368000000|123000000|-135000000|-129000000|0|4000000|4000000||||||||1000000||||123000000|AMD
2023-12-31|USD|381000000|||-181000000|319000000|1240000000|139000000|320000000|-94000000|667000000|150000000|-159000000|0|233000000|233000000||||||||-113000000||||667000000|AMD
2023-09-30|USD|421000000|||-547000000|765000000|-677000000|124000000|744000000|-122000000|299000000|102000000|-803000000|0|511000000|511000000|||||0|0||-507000000||||299000000|AMD
2023-06-30|USD|379000000|||236000000|1788000000|693000000|125000000|100000000|332000000|27000000|-438000000|75000000|0|0|0|||||0|0||0||16000000||27000000|AMD
2023-03-31|USD|486000000|||73000000|-569000000|1805000000|158000000|86000000|-464000000|-139000000|-1237000000|-259000000||241000000|241000000||||||||-238000000||-1010000000||-139000000|AMD
2023-03-31|USD|486000000|||||2638000000|158000000|86000000|-464000000|-139000000|-1237000000|-259000000|0||0|||||0|0||0||-1010000000||-139000000|AMD
2022-12-31|USD|567000000|||120000000|503000000|1747000000|124000000|-211000000|404000000|21000000|1067000000|-197000000|312000000|250000000|250000000|||||0|0||-162000000||||21000000|AMD
2022-09-30|USD|965000000|||783000000|1596000000|1125000000|123000000|285000000|723000000|66000000|-1298000000|-1233000000|-312000000|617000000|617000000||311000000|311000000|||0||-616000000||66000000||66000000|AMD
2022-06-30|USD|1038000000|||24000000|569000000|1000000000|132000000|344000000|248000000|447000000|-928000000|114000000|0|921000000|921000000||||||0||-845000000||447000000||447000000|AMD
2022-03-31|USD|995000000|||4000000|959000000|628000000|71000000|673000000|26000000|786000000|3158000000|-1948000000||1914000000|1914000000||||||||-1912000000||2205000000||786000000|AMD
2021-12-31|USD|822000000|||275000000|1231000000|431000000|86000000|487000000|52000000|974000000|0|-727000000|0|758000000|758000000||||||||-709000000||95000000||974000000|AMD
2021-09-30|USD|849000000|||180000000|570000000|113000000|85000000|203000000|138000000|923000000|-83000000|-949000000|0|748000000|748000000||||||||-744000000||923000000||923000000|AMD
2021-06-30|USD|952000000|||-120000000|41000000|111000000|64000000|-159000000|112000000|710000000|119000000|-211000000||256000000|256000000||||||||-207000000||710000000||710000000|AMD
2021-03-31|USD|898000000|||466000000|330000000|109000000|66000000|109000000|254000000|555000000|-722000000|-8000000||0|0||||||||2000000||168000000||555000000|AMD
2020-12-31|USD|554000000|||-634000000|98000000|320000000|74000000|-68000000|107000000|1778000000|-294000000|35000000|0||||115000000|115000000|||||40000000||1778000000||1781000000|AMD
2020-09-30|USD|339000000|||282000000|479000000|125000000|74000000|351000000|-32000000|390000000|-549000000|-269000000|0||||78000000|78000000|||||3000000||390000000||390000000|AMD
2020-06-30|USD|243000000|||268000000|353000000|72000000|91000000|104000000|268000000|157000000|-36000000|238000000|0||||||||||39000000||157000000||157000000|AMD
2020-03-31|USD|-65000000|||-429000000|-63000000|68000000|55000000|-168000000|74000000|162000000|-73000000|2000000|||||||||||3000000||-136000000||162000000|AMD
2019-12-31|USD|442000000|73000000||552000000|551000000|64000000|42000000|465000000|-58000000|170000000|-26000000|-107000000|||||||||||36000000||170000000||170000000|AMD
2019-09-30|USD|234000000|18000000||8000000|108000000|60000000|55000000|60000000|25000000|120000000|57000000|-98000000|||||||||||3000000||102000000||120000000|AMD
2019-06-30|USD|30000000|13000000||-60000000|151000000|52000000|58000000|93000000|60000000|35000000|-7000000|-38000000|||||||||||34000000||22000000||35000000|AMD
2019-03-31|USD|-213000000|||-127000000|126000000|46000000|62000000|5000000|110000000|16000000|-173000000|286000000|||||||||||450000000||-100000000||16000000|AMD
2018-12-31|USD|120000000|72000000||86000000|213000000|43000000|41000000|53000000|107000000|38000000|-88000000|0||||||||0|0||26000000||38000000||38000000|AMD
2018-09-30|USD|76000000|7000000||12000000|144000000|41000000|33000000|89000000|-12000000|102000000|11000000|8000000|||||||||||9000000||102000000||102000000|AMD
2018-06-30|USD|-55000000|||70000000|408000000|42000000|43000000|380000000|35000000|116000000|-68000000|28000000|0|||||||0|0||29000000||116000000||116000000|AMD
2018-03-31|USD|-107000000|||39000000|271000000|44000000|46000000|284000000|21000000|81000000|-25000000|-8000000|0|||||||0|0||6000000||-140000000||81000000|AMD
2017-12-31|USD|324000000|||-75000000|-368000000|39000000|44000000|-371000000|8000000|61000000|17000000|-34000000||||||||0|0||5000000||306000000||-19000000|AMD
2017-09-30|USD|69000000|||2000000|126000000|36000000|34000000|22000000|28000000|71000000|51000000|2000000|28000000|||||||0|0||5000000||119000000||61000000|AMD
2017-06-30|USD|-82000000|||-62000000|111000000|35000000|12000000|43000000|43000000|-13000000|124000000|-4000000|||||||||||2000000||38000000||-42000000|AMD
2017-03-31|USD|-299000000|||60000000|348000000|34000000|23000000|395000000|-76000000|-71000000|-246000000|3000000|||||||||||8000000||-542000000||-33000000|AMD
2016-12-31|USD|179000000|||-93000000|-318000000|34000000|21000000|-329000000|-46000000|-49000000|-16000000|-156000000|0||||110000000|110000000||-1000000|101000000||7000000||6000000||-51000000|AMD
2016-09-30|USD|29000000|||-102000000|14000000|33000000|9000000|-31000000|28000000|-406000000|-10000000|282000000||||||||667000000|||668000000||301000000||-406000000|AMD
2016-06-30|USD|-85000000|||280000000|372000000|33000000|21000000|164000000|69000000|69000000|329000000|-3000000||||||||0|||0||241000000||69000000|AMD
2016-03-31|USD|-42000000|||-27000000|-51000000|33000000|26000000|-26000000|-3000000|-109000000|-26000000|-1000000|||||||||||||-69000000||-109000000|AMD
2015-12-31|USD|59000000|||-82000000|-200000000|34000000|32000000|-116000000|-82000000|-102000000|-32000000|3000000||||||||0|||4000000||30000000||-102000000|AMD
2015-09-30|USD|-56000000|||12000000|-19000000|42000000|25000000|-35000000|-24000000|-197000000|-17000000|-1000000||||||||-1000000|||0||-74000000||-197000000|AMD
2015-06-30|USD|-57000000|||38000000|37000000|45000000|17000000|-175000000|111000000|-181000000|211000000|-2000000||||||||1000000|||0||152000000||-181000000|AMD
2015-03-31|USD|-172000000|||-124000000|24000000|46000000|22000000|46000000|6000000|-180000000|-15000000|59000000||||||||0|||4000000||-128000000||-180000000|AMD
2014-12-31|USD|116000000|||-131000000|115000000|48000000|22000000|137000000|-213000000|-364000000|43000000|6000000||||||||-4000000|||3000000||165000000||-364000000|AMD
2014-09-30|USD|18000000|||26000000|-198000000|139000000|29000000|-104000000|-62000000|17000000|119000000|0||||||||2000000|||5000000||137000000||17000000|AMD
2014-06-30|USD|-28000000|||-2000000|-122000000|4000000|23000000|-32000000|62000000|-36000000|-43000000|20000000||||||||1000000|||3000000||-51000000||-36000000|AMD
2014-03-31|USD|-204000000|||-124000000|6000000|9000000|21000000|-8000000|14000000|-20000000|-131000000|20000000||||||||1000000|||1000000||-315000000||-20000000|AMD
2013-12-31|USD|21000000|||-85000000|1294000000|204000000|21000000|442000000|682000000|89000000|296000000|9000000||||||||0|||5000000||326000000||89000000|AMD
2013-09-30|USD|21000000|||248000000|-448000000|5000000|15000000|-203000000|-211000000|48000000|186000000|2000000||||||||1000000|||5000000||209000000||48000000|AMD
2013-06-30|USD|-35000000|||115000000|-161000000|4000000|28000000|-25000000|-97000000|-74000000|-74000000|2000000||||||||1000000|||3000000||-107000000||-74000000|AMD
2013-03-31|USD|-155000000|||-12000000|-60000000|6000000|20000000|-14000000|-52000000|-146000000|47000000|0||||||||1000000|||1000000||-108000000||-146000000|AMD
2012-12-31|USD|-286000000|||-170000000|-217000000|4000000|22000000|-53000000|349000000|-473000000|54000000|5000000||||||||2000000|||7000000||-227000000||-473000000|AMD
2012-09-30|USD|-240000000|||-107000000|-154000000|4000000|32000000|-60000000|89000000|-157000000|-10000000|11000000||||||||0|||6000000||-239000000||-157000000|AMD
2012-06-30|USD|81000000|||-142000000|34000000|4000000|39000000|-217000000|-249000000|37000000|-263000000|4000000||||||||3000000|||3000000||-178000000||37000000|AMD
2012-03-31|USD|107000000|||187000000|162000000|6000000|40000000|40000000|-106000000|-590000000|200000000|17000000||||||||9000000|||9000000||324000000||-590000000|AMD
2011-12-31|USD|187000000|||-91000000|-57000000|221000000|87000000|10000000|-65000000|-177000000|97000000|-40000000||||||||1000000|||1000000||244000000||-177000000|AMD
2011-09-30|USD|189000000|||3000000|52000000|5000000|58000000|150000000|-102000000|97000000|34000000|-152000000||||||||2000000|||2000000||71000000||97000000|AMD
2011-06-30|USD|174000000|||-28000000|1000000|6000000|67000000|-2000000|-6000000|61000000|-230000000|8000000||||||||6000000|||9000000||-48000000||61000000|AMD
2011-03-31|USD|-168000000|||-32000000|195000000|5000000|38000000|189000000|16000000|510000000|-14000000|178000000||||||||9000000|||16000000||-4000000||510000000|AMD
2010-12-31|USD|-213000000|||-12000000|477000000|-7000000|38000000|465000000|10000000|375000000|-103000000|302000000||||||||6000000|||14000000||-14000000||375000000|AMD
2010-09-30|USD|-124000000|||||16000000|31000000||41000000|-118000000|-321000000|-19000000||||||||2000000|||2000000||-464000000||-118000000|AMD
2010-06-30|USD|-98000000|||||100000000|31000000||4000000|-43000000|516000000|24000000||||||||4000000|||15000000||442000000||-43000000|AMD
2010-03-31|USD|23000000|||||100000000|48000000||89000000|257000000|-1215000000|177000000||||||||3000000|||3000000||-1015000000||257000000|AMD
2009-12-31|USD|1150000000|||||284000000|173000000||52000000|1177000000|-557000000|-783000000|||||||||||17000000||-190000000||1177000000|AMD
2009-09-30|USD|-142000000|||||282000000|97000000||22000000|-135000000|-220000000|230000000|||||||||||1000000||-132000000||-135000000|AMD
2009-06-30|USD|-144000000|||||282000000|112000000||46000000|-335000000||38000000|||||||||||5000000||||-335000000|AMD
