fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-09-30|USD|2151000000|139000000||48000000|38000000|186000000|42000000|-196000000||2599000000|-2692000000|1601000000|0|372000000|372000000||||||0||-372000000||||2612000000|UBER
2024-06-30|USD|1820000000|118000000||-70000000|270000000|181000000|99000000|162000000||1008000000|-1676000000|-191000000|0||||||||0||-325000000||||1015000000|UBER
2024-03-31|USD|1416000000|142000000||46000000|744000000|194000000|57000000|422000000||-663000000|-242000000|-100000000|0||||||||0||||||-654000000|UBER
2023-12-31|USD|823000000|527000000||-22000000|676000000|203000000|55000000|395000000|413000000|1700000000|-819000000|46000000|0||||||||1703000000||130000000||||1429000000|UBER
2023-09-30|USD|966000000|157000000||112000000|1466000000|205000000|61000000|518000000|-208000000|219000000|-2416000000|-76000000|1119000000||0||||||0|0|0||||221000000|UBER
2023-06-30|USD|1190000000|155000000||-19000000|127000000|208000000|50000000|13000000|-205000000|394000000|408000000|42000000|-7000000||0||||||0|0|0||1640000000||394000000|UBER
2023-03-31|USD|606000000|157000000||-7000000|-49000000|207000000|57000000|-168000000||-157000000|-399000000|-107000000|-1137000000||0||||||1121000000|0|0||100000000||-157000000|UBER
2022-12-31|USD|-244000000|475000000||-53000000|-1700000000|223000000|59000000|323000000||600000000|-1769000000|-89000000|0||0||||||0|0|0||-2102000000||595000000|UBER
2022-09-30|USD|432000000|137000000||-35000000|205000000|227000000|74000000|90000000||-1204000000|321000000|212000000|0||0||||||0|0|0||965000000||-1206000000|UBER
2022-06-30|USD|439000000|118000000||-53000000|25000000|243000000|57000000|103000000||-2616000000|-54000000|5000000|0||0||||||0|0|0||390000000||-2601000000|UBER
2022-03-31|USD|15000000|135000000||8000000|46000000|254000000|62000000|26000000||-5918000000|-135000000|-113000000|-6000000||0||||||0|0|0||-233000000||-5930000000|UBER
2021-12-31|USD|-107000000|440000000||19000000|250000000|246000000|80000000|243000000|159000000|879000000|-2268000000|414000000|-112000000||0||||||-1000000|0|0||-1961000000||892000000|UBER
2021-09-30|USD|614000000|103000000||-114000000|425000000|218000000|90000000|205000000|-106000000|-2439000000|1216000000|1556000000|-1000000||0||||||0|0|0||-2221000000||-2424000000|UBER
2021-06-30|USD|-341000000|132000000||188000000|56000000|226000000|57000000|114000000|283000000|1112000000|101000000|36000000|0||0||||||0|0|0||1338000000||1144000000|UBER
2021-03-31|USD|-611000000|84000000||-3000000|102000000|212000000|71000000|35000000|477000000|-122000000|-250000000|-226000000|-194000000||0||||||0|0|0||-1087000000||-108000000|UBER
2020-12-31|USD|-805000000|384000000||-99000000|303000000|180000000|123000000|238000000|-19000000|-962000000|-192000000|896000000|||0||||||1136000000|247000000|0||-101000000||-969000000|UBER
2020-09-30|USD|-406000000|184000000||-24000000|119000000|138000000|131000000|137000000|507000000|-1108000000|-365000000|428000000|||0||||||500000000||0||-970000000||-1089000000|UBER
2020-06-30|USD|-1071000000|262000000||36000000|-185000000|129000000|164000000|-73000000|182000000|-1772000000|-456000000|118000000|||0||||||0||0||-1643000000||-1775000000|UBER
2020-03-31|USD|-463000000|91000000||-46000000|-473000000|128000000|198000000|-444000000|-283000000|-2946000000|-1856000000|-63000000|||0||||||0||0||-2382000000||-2936000000|UBER
2019-12-31|USD|-1799000000|204000000||105000000|76000000|101000000|182000000|65000000|-41000000|-1091000000|-711000000|-83000000|||0||59000000|59000000|||0||14000000||-2593000000||-1096000000|UBER
2019-09-30|USD|-878000000|136000000||-45000000|195000000|102000000|129000000|-94000000|-391000000|-1159000000|-129000000|1993000000|||0||||||1189000000||996000000||-1057000000||-1162000000|UBER
2019-06-30|USD|-922000000|182000000||-4000000|329000000|123000000|148000000|226000000|693000000|-5246000000|-154000000|7075000000|||0||||||||8480000000||-5123000000||-5236000000|UBER
2019-03-31|USD|-722000000|97000000||-13000000|285000000|146000000|129000000|210000000||-1016000000|204000000|-46000000|||0||||||||2000000||-564000000||-1012000000|UBER
2018-12-31|USD|-681000000|||||109000000|196000000||-35000000|-889000000|-156000000|2477000000|||0||||||||||||-887000000|UBER
2018-09-30|USD|-410000000|||||131000000|153000000||258000000|-994000000|-73000000|-313000000|||1000000||||||||-1000000||||-986000000|UBER
2018-06-30|USD|-153000000|||||98000000|119000000||143000000|-878000000|-91000000|1362000000|||2000000||||||||-2000000||||-878000000|UBER
2018-03-31|USD|-297000000|||||88000000|90000000||-101000000|3748000000|-375000000|1114000000|||7000000||||||||-7000000||||3748000000|UBER
