fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-09-30|USD|1858000000|25607000000||-610000000|-1612000000|15000000|130000000|-1946000000||480000000|-1473000000|-770000000|1000000|2000000|2000000||107000000|107000000|||0||-2000000||||480000000|HUM
2024-06-30|USD|1213000000|25414000000||-176000000|-330000000|15000000|114000000|165000000||678000000|-1002000000|-620000000|-229000000|49000000|49000000||107000000|107000000|||0||-49000000||||679000000|HUM
2024-03-31|USD|423000000|23794000000||1101000000|1793000000|242000000|177000000|1890000000||739000000|-414000000|1207000000|-664000000|717000000|717000000||109000000|109000000|||2232000000||-717000000||||741000000|HUM
2023-12-31|USD|-7134000000|22980000000||-6423000000|594000000|238000000|283000000|211000000|-775000000|-540000000|-882000000|-2438000000|-800000000|571000000|571000000||111000000|111000000|||1329000000||-562000000||||-541000000|HUM
2023-09-30|USD|1252000000|21995000000||259000000|189000000|17000000|234000000|395000000|395000000|830000000|-585000000|-1733000000|1169000000|379000000|379000000||109000000|109000000|||0||-379000000||||832000000|HUM
2023-06-30|USD|3176000000|21863000000||450000000|-1468000000|16000000|264000000|-1702000000|-1702000000|956000000|-733000000|36000000|466000000|529000000|529000000||111000000|111000000|||0||-529000000||2479000000||959000000|HUM
2023-03-31|USD|6687000000|21201000000||7450000000|2340000000|218000000|223000000|1433000000||1238000000|-1292000000|3279000000|-569000000|94000000|94000000||100000000|100000000|||1215000000||-94000000||8674000000||1239000000|HUM
2022-12-31|USD|-5127000000|18844000000||-5460000000|63000000|217000000|258000000|65000000||-18000000|-1012000000|-2358000000|345000000|1064000000|1064000000||101000000|101000000|||1238000000||-1013000000||-8497000000||-15000000|HUM
2022-09-30|USD|8453000000|18882000000||5473000000|-1934000000|25000000|288000000|-1744000000|-1744000000|1193000000|1676000000|-1791000000|-2396000000|4000000|4000000||100000000|100000000|||0||-4000000||8338000000||1195000000|HUM
2022-06-30|USD|959000000|18931000000||18000000|400000000|18000000|279000000|373000000||697000000|-1022000000|419000000|-79000000|4000000|4000000||100000000|100000000|||0||-4000000||356000000||696000000|HUM
2022-03-31|USD|302000000|18603000000||1020000000|1988000000|205000000|295000000|1360000000|1360000000|930000000|-648000000|1816000000|-274000000|1024000000|1024000000||91000000|91000000|||744000000||-1024000000||1470000000||930000000|HUM
