fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-12-31|USD|899900000|376600999||||239700000|125600000|||611900000|323700000|-1030400000|0|354700000|354700000||188700000|188700000|||0||-307800000||||604300000|TT
2024-09-30|USD|1302600000|32800000||||45300000|88300000|||777900000|-260000000|-485900000|0|301700000|301700000||194500000|189400000|||0||-301700000||||772000000|TT
2024-06-30|USD|695900000|13300000||||44800000|72900000|||759900000|-544900000|-117600000|-99900000|324100000|324100000||195200000|189900000|||498500000||-324100000||||755300000|TT
2024-03-31|USD|247200000|6000000||||44900000|83800000|||439800000|-81700000|-386700000|99900000|300300000|300300000||192400000|189500000|||0||-300300000||||436300000|TT
2023-12-31|USD|934800000|314200000||||221100000|83500000||-96400000|507600000|-436100000|-398200000|0|209500000|209500000||171400000|170700000|||100000||-181200000||||504300000|TT
2023-09-30|USD|922300000|59000000||||45400000|83200000|||632300000|-89100000|-515700000|-199800000|159800000|159800000||177000000|171600000|||0||-137600000||||626300000|TT
2023-06-30|USD|524000000|2800000||||42100000|56900000||-2600000|590700000|-556000000|22800000|0|0|0||175000000|171100000|||0||7500000||||586200000|TT
2023-03-31|USD|8500000|26700000||||34900000|77100000|||311100000|-91000000|-459200000|0|300000000|300000000||173200000|170300000|||699100000||-278700000||||307100000|TT
2022-12-31|USD|760300000|314600000||||213600000|89000000||-466700000|444000000|-214600000|-439200000|0|300100000|300100000||153200000|153200000|||0||-297500000||||439100000|TT
2022-09-30|USD|510200000|75700000||||35800000|58900000||-466700000|552400000|-67100000|-411400000|0|250000000|250000000||161700000|156100000|||0||-270100000||553100000||547900000|TT
2022-06-30|USD|421700000|2600000||||36000000|69100000|||514900000|-175400000|-467000000|0|300100000|300100000||161400000|155000000|||0||-304200000||505300000||509300000|TT
2022-03-31|USD|-188200000|4100000||||33800000|74800000|||263400000|-83300000|-534600000|0|350000000|350000000||158400000|155900000|||0||-325800000||-806100000||260200000|TT
2021-12-31|USD|427100000|366800000||||203400000|101400000||-348800000|321100000|-336900000|-662600000|0|500100000|500100000||139200000|139200000|||0||-483600000||-579600000|-7200000|317800000|TT
2021-09-30|USD|410600000|32500000||||29000000|44100000||-348800000|408700000|-46700000|-527400000|0|246000000|246000000||145000000|140300000|||0||-202900000||408700000|-10100000|405700000|TT
2021-06-30|USD|490500000|13200000||||30900000|33600000||-348800000|469000000|-48400000|-382700000|0|250000000|250000000||148100000|141400000|||0||-238300000||469000000|15000000|464700000|TT
2021-03-31|USD|260100000|28800000||||30800000|43900000||-348800000|237800000|-113700000|-554900000|0|104200000|104200000||143700000|140200000|||0||-97200000||-451900000|-43400000|235200000|TT
2020-12-31|USD|626900000|201300000||||198700000|57100000||109000000|249200000|-237400000|-346600000|0|250000000|250000000||127000000|127000000|||0||-219100000||-182800000|56900000|244700000|TT
2020-09-30|USD|930500000|43800000||||29900000|29500000||109000000|404600000|-30000000|-103700000|0|0|0||139200000|127000000|||0||31700000||360800000|26500000|400600000|TT
2020-06-30|USD|205200000|43300000||||103800000|24900000||109000000|242100000|-68300000|-434800000|0|0|0||127400000|127400000|||0||-3700000||273000000|17000000|238800000|TT
2020-03-31|USD|-327600000|116300000||||105300000|34700000||109000000|-25900000|-40500000|1769400000|0|0|0||132000000|125900000|||0||5600000||1369100000|-32200000|-29200000|TT
2019-12-31|USD|866400000|387600000||||274000000|53800000||3900000|301100000|-66000000|-344100000|0|250000000|250000000||128500000|127000000|||0||-133200000||472700000|16400000|296100000|TT
2019-09-30|USD|659400000|41800000||||47500000|58500000||18400000|463400000|-126700000|-544700000|-179000000|250100000|250100000||128700000|123700000|||0||-250100000||-44700000|-32700000|458800000|TT
2019-06-30|USD|446300000|39900000||||41200000|44100000||18400000|460300000|-1510900000|29200000|155100000|0|0||131700000|131700000|||1500000000||0||-1031800000|3600000|456100000|TT
2019-03-31|USD|-52600000|39400000||||100000000|49000000||18400000|203700000|-76400000|1130100000|0|250000000|250000000||137000000|127700000|||1497900000||-250000000||1004000000|2900000|199900000|TT
2018-12-31|USD|510400000|140500000||||256400000|33500000||-169900000|261400000|-108800000|-509900000|0|386100000|386100000||128600000|128300000|||0||-317200000||-119100000|-10800000|254000000|TT
2018-09-30|USD|519700000|49000000||||34700000|87800000|||519400000|-75700000|-377500000|-249000000|14000000|14000000||135000000|129400000|||0||-14000000||53000000|-13500000|515100000|TT
2018-06-30|USD|443900000|31800000||||35200000|110600000|||452600000|-187200000|-395000000|-5300000|250100000|250100000||134700000|110200000|||0||-250100000||-205600000|-67300000|448100000|TT
2018-03-31|USD|-66200000|19500000||||35200000|52800000|||124100000|-257700000|-96400000|0|250000000|250000000||122600000|111600000|||1147000000||-250000000||-374300000|46000000|120400000|TT
2017-12-31|USD|650300000|105300000||||255200000|71400000||-112400000|457100000|-168300000|-210000000|0|105800000|105800000||112400000|112100000|||0||-29100000||290400000|18400000|459900000|TT
2017-09-30|USD|467700000|74000000||||33400000|70400000|||371900000|-87500000|-455600000|-4000000|335900000|335900000||121700000|113200000|||0||-335900000||-51100000|24300000|367000000|TT
2017-06-30|USD|448900000|17700000||||32400000|44300000|||362200000|-74300000|-425400000|0|325100000|325100000||102200000|102100000|||0||-325100000||-12400000|38400000|358600000|TT
2017-03-31|USD|-43400000|10700000||||32300000|35200000|||121100000|-44600000|-341500000|0|250100000|250100000||109600000|102700000|||0||-250100000||-392200000|37300000|117100000|TT
2016-12-31|USD|405200000|158800000||||253100000|55200000||26800000|202800000|-48300000|-95300000|-100000|0|0||103300000|103000000|||0||62900000||210100000|-65800000|198800000|TT
2016-09-30|USD|688600000|26900000||||33000000|44500000|||381900000|-44300000|-68800000|0|0|0||90200000|83100000|||0||0||575800000|6200000|377400000|TT
2016-06-30|USD|435700000|6100000||||33200000|42900000|||752400000|423000000|-469000000|-404600000|0|0||80300000|80300000|||0||0||315900000|-19600000|747600000|TT
2016-03-31|USD|-7600000|5500000||||32900000|40100000|||155600000|-40100000|-93800000|0|250100000|250100000||88900000|82200000|||0||-250100000||-123900000|22000000|152400000|TT
2015-12-31|USD|635400000|157300000||||251500000|76300000||-6300000|238500000|-82400000|-451500000|-332500000|16700000|16700000||76200000|75900000|||0||44600000||85300000|-16200000|233500000|TT
2015-09-30|USD|83000000|3800000||||36700000|58000000|||306000000|-59200000|-125900000|178100000|233400000|233400000||79900000|76100000|||0||0||-128100000|-26000000|300900000|TT
2015-06-30|USD|295200000|3900000||||41100000|59600000|||82900000|-57900000|-207000000|-142400000|0|0||82700000|77500000|||-100000||0||45700000|15400000|78900000|TT
2015-03-31|USD|-125200000|7400000||||37000000|55700000|||55400000|-993400000|256800000|0|0|0||73800000|73800000|||100000||0||-971300000|-109500000|51300000|TT
2014-12-31|USD|475600000|100500000||||235500000|82800000||-230000000|260200000|-76000000|428500000|99900000|202000000|202000000||70100000|65500000|||1096500000||-121200000||768500000|-59600000|255500000|TT
2014-09-30|USD|366400000|53800000||||32200000|58100000|||296200000|-56800000|-232800000|-38500000|160100000|160100000||67800000|66400000|||3500000||-151300000||6900000|-69900000|291300000|TT
2014-06-30|USD|253200000|27800000||||32300000|42100000|||310600000|-12000000|-203600000|38100000|225100000|225100000||78100000|67000000|||4200000||-205100000||31900000|-5700000|306000000|TT
2014-03-31|USD|-122000000|11400000||||32300000|50500000|||83600000|-52200000|-851600000|0|787700000|787700000||69600000|65800000|||4400000||-784200000||-1039300000|-13500000|79000000|TT
2013-12-31|USD|209500000|193000000||||229700000|66700000||-39400000|53800000|-64900000|868900000|-3700000|418000000|418000000||56800000|62500000|||1600000||-357400000||1027000000|13500000|47700000|TT
2013-09-30|USD|445900000|28500000||||34700000|43900000|||180900000|-20000000|-1567500000|900000|317600000|317600000||69100000|58600000|||0||-243800000||-1116600000|25000000|165900000|TT
2013-06-30|USD|431200000|10000000||||34200000|64500000|||324700000|-63300000|1018600000|9100000|477600000|477600000||65200000|61600000|||1546200000||-449700000||1367600000|-18900000|317200000|TT
2013-03-31|USD|4900000|6800000||||35100000|67100000|||94600000|-67200000|26600000|0|0|0||66800000|62800000|||0||90700000||-49200000|-13500000|88000000|TT
2012-12-31|USD|459900000|190300000||||229100000|72200000||-25300000|241800000|-24400000|-466500000|-60600000|464900000|464900000||51800000|47300000|||0||-369700000||-47500000|-16500000|235600000|TT
2012-09-30|USD|429900000|12900000||||34500000|57100000|||327000000|-56300000|-357100000|64600000|339900000|339900000||51400000|48700000|||0||-307100000||26200000|9700000|321600000|TT
2012-06-30|USD|289200000|13500000||||95100000|60900000|||372900000|-16100000|-438400000|1100000|0|0||58800000|49800000|||0||-23000000||-186100000|-20800000|365800000|TT
2012-03-31|USD|16400000|8200000||||98000000|52900000|||102200000|-49700000|-41900000|0|0|0||51100000|46600000|||0||12900000||-71200000|4000000|95600000|TT
2011-12-31|USD|446000000|187200000||||248500000|88000000||-14300000|248100000|-92000000|-596100000|10000000|581900000|581900000||39100000|35800000|||1500000||-580300000||-243100000|-1000000|242300000|TT
2011-09-30|USD|408300000|8500000||||36200000|50300000|||93500000|302600000|-554500000|6600000|519600000|519600000||43000000|38400000|||500000||-514100000||144000000|-12400000|86200000|TT
2011-06-30|USD|395000000|5100000||||106700000|38000000|||99300000|37900000|-96400000|24900000||||58300000|40000000|||900000||9900000||341700000|5200000|92300000|TT
2011-03-31|USD|218700000|31700000||||98300000|40800000|||-71500000|-41000000|600000|0||||23100000|23100000|||700000||36000000||-96200000|6700000|-77600000|TT
2010-12-31|USD|178500000|||||321300000|62200000||-219000000|219500000|-68400000|87000000|9200000||||33800000|23000000|||11300000||97800000||203600000|6500000|212100000|TT
2010-09-30|USD|246000000|||||38300000|45000000|||237600000|-37400000|-250300000|9800000||||23700000|22700000|||12800000||10400000||-10900000|18700000|232200000|TT
2010-06-30|USD|210100000|||||38300000|38000000|||201900000|-36900000|-57200000|10000000||||30900000|22500000|||19800000||26700000||222500000|-4600000|196400000|TT
2010-03-31|USD|-62400000|||||36200000|34300000|||6000000|-35900000|-183200000|0||||22500000|22500000|||19000000||10400000||-277600000|3900000|1400000|TT
2009-12-31|USD|-74000000|||||304400000|48100000||430000000|147900000|-45400000|-49600000|-45900000||||43200000|23000000|||1008100000||18900000||132800000|-26800000|139400000|TT
2009-09-30|USD|222600000|||||40100000|42300000|||222600000|-38200000|-616700000|-19300000||||22900000|22900000|||-997800000||7200000||-49000000|5300000|216600000|TT
2009-06-30|USD|133800000|||||38800000|54900000|||127600000||-511000000|||||57500000|57500000|||||||299300000|20600000|122100000|TT
2009-03-31|USD|40900000|||||102500000|58900000|||-21800000||-30800000|||||57400000|57400000|||||-1500000||-56600000|-16400000|-26700000|TT
2008-12-31|USD|355700000|||||123300000|109800000|||-3286100000||-424700000|||||57400000|57400000|||||||-191300000|-27000000|-3290200000|TT
2008-09-30|USD|500500000|||||202600000|91500000|||233200000||-482200000|||||57300000|57300000|||||||-45800000|-29600000|227700000|TT
2008-06-30|USD|160400000|||||89100000|67300000|||262600000||3697700000|||||49100000|49100000|||||||||256100000|TT
