fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-12-31|USD|769475000|87500000||302694000||455355000|735410000|||185688000|-511990000|1541499000|-48267000||||10185000|10185000|||1207492000||||||189569000|DLR
2024-09-30|USD|566515000|39200000||3338000||459997000|781530000|||40134000|-1118947000|474351000|-130081000||||418758000|418758000|||980556000||||||51193000|DLR
2024-06-30|USD|573212000|36400000||208258000||425343000|655485000|||74668000|-281839000|857297000|-36189000||||415779000|415779000|||41383000||||||80220000|DLR
2024-03-31|USD|352275000|202000000||-147557000||431102000|659315000|||287837000|6619000|-809714000|135844000||||788525000|788525000|||5568000||||||281508000|DLR
2023-12-31|USD|462305000|84700000||-237052000||420475000|1059136000||-188450000|19891000|-1016405000|1071749000|20534000||||10181000|10181000|||41373000||-278287999||||28310000|DLR
2023-09-30|USD|358361000|37400000||-54972000||420613000|1097802000||82719000|745938000|1180300000|-592607000|0||0|0|388472000|388472000||0|21574000|0|0||||733618000|DLR
2023-06-30|USD|464388000|38300000||80008000||432573000|629983000||119090000|115646000|-529999000|93424000|0||0|0|384015000|384015000||0|15223000|0|0||27813000||118184000|DLR
2023-03-31|USD|349726000|178800000||-12418000||421198000|738677000|||68837000|-749007000|390908000|0||0|0|737976000|737976000||0|790962000|0|0||-8373000||68726000|DLR
2022-12-31|USD|456424000|54000000||36248000||430130000|889577000||-4501000|761000|-971469000|401621000|0||0|0|10156000|10156000||0|364162000|0|0||||3901000|DLR
2022-09-30|USD|419386000|36000000||-31220000||388704000|686493000||28643000|238791000|-2300102000|1934437000|0||0|0|369095000|369095000||0|1301414000|0|0||202791000||237075000|DLR
