fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-09-30|USD|227599000|59959000||29701000|-1723000|100955000|93509000|||103576000|-94928000|-97763000|-290793000|0|0||126011000|121861000|3414000|0|||0|0|||101469000|REG
2024-06-30|USD|203456000|29427000||8165000|666000|100968000|80925000|||104929000|28193000|-381827000|199528000|0|0||127780000|123631000|3412000|0|||-200066000|0|||102668000|REG
2024-03-31|USD|167758000|47981000||-21543000|19438000|97585000|60850000|||112658000|-142336000|113325000|-129597000|0|0||127662000|123507000|3413000|0|||210000|210000|||109774000|REG
2023-12-31|USD|171906000|46313000||-19735000|-7154000|98909000|73873000||10810000|92034000|-110451000|-51171000|86665000|0|0||124553000|120438000||-37000|||4000|41000|||89774000|REG
2023-09-30|USD|213008000|45595000||11643000|-6260000|87505000|58868000||7233000|92173000|-140116000|-34930000|77359000|0|0||111054000|110352000||14000|0||48000|34000|||90720000|REG
2023-06-30|USD|172578000|26984000||28385000|8239000|83161000|55545000||21259000|88172000|-52361000|-145252000|-31310000|0|0||111672000|111190000||0|0||16000|26000|||86782000|REG
2023-03-31|USD|162099000|44107000||-15457000|13303000|82707000|44569000|6710000|-6710000|98488000|-39050000|-123682000|17194000|20006000|20006000||111567000|111085000||0|0||-20004000|2000|-633000||97281000|REG
2022-12-31|USD|127573000|41004000||-37541000|-1825000|82235000|51694000|-16730000|16730000|96385000|-94241000|-119540000|-750000|0|0||107246000|106792000||0|0||0|0|-86208000||95263000|REG
2022-09-30|USD|200485000|44135000||35095000|-1282000|80270000|44254000|-10292000|10292000|88847000|-46605000|-120086000|-5995000|3521000|3521000||108079000|107616000||0|0||-3521000|0|33794000||87578000|REG
2022-06-30|USD|184865000|26559000||31414000|5878000|79350000|45865000|-11648000|11648000|105987000|-123616000|-118789000|0|0|0||107456000|106981000||0|0||-10613000|1000|-57540000||104796000|REG
2022-03-31|USD|142892000|44317000||-30926000|6738000|77842000|53605000|3396000||196816000|58354000|-117543000|0|0|0||107362000|106887000||0|0||63000|63000|83703000||195228000|REG
2021-12-31|USD|150910000|26437000||-10977000|-5843000|76396000|370244000|-16210000||68983000|-284781000|-133787000|-28250000|0|0||101640000|101188000||0|0||0|0|-267658000||67859000|REG
2021-09-30|USD|183191000|43535000||15415000|661000|75459000|126703000|-21370000||118848000|-74605000|-32514000|-9802000|0|0||101120000|100664000||0|0||82510000|0|118848000||117406000|REG
2021-06-30|USD|185925000|25836000||20965000|1666000|74217000|41357000|-3049000||96832000|66264000|-104896000|0|0|0||101107000|100653000||0|0||0|0|96832000||95490000|REG
2021-03-31|USD|139362000|44276000||-13025000|11708000|77259000|31378000|15760000||81625000|6770000|-385262000|-268962000|0|0||101033000|100580000||0|0||96000|96000|-239130000||80656000|REG
2020-12-31|USD|124529000|30031000||-16139000|-4496000|86739000|31511000|12872000||39216000|39881000|-66836000|-63298000|0|0||-1000|-1000||0|0||0|0|258460000||38487000|REG
2020-09-30|USD|157170000|49294000||11127000|438000|84808000|41441000|28183000||13310000|-37396000|-426256000|0|0|0||101023000|100567000||-8000|0||199000|207000|13310000||12688000|REG
2020-06-30|USD|91741000|24101000||40212000|-1322000|85058000|51543000|-42680000||19574000|-25573000|-215655000|-705000000|0|0||101017000|100562000||-157000|0||-144000|13000|19574000||19046000|REG
2020-03-31|USD|125678000|47912000||-37853000|13553000|89295000|73176000|18569000||-24783000|-2553000|498158000|481109000|0|0||99864000|99409000||0|0||125822000|49000|621283000||-25332000|REG
2019-12-31|USD|151915000|24084000||-4827000|-3530000|91644000|72141000|-5210000||41131000|-16384000|-67430000|34350000|1000|1000||98114000|97677000||0|0||-1000|0|288733000||40291000|REG
2019-09-30|USD|180033000|43704000||25198000|-533000|91856000|250981000|-6455000||57944000|-252799000|82863000|-236500000|-1000|-1000||97880000|97675000||0|424588000||1000|0|57944000||56965000|REG
2019-06-30|USD|157959000|25930000||4212000|-1293000|93589000|43683000|6975000||52690000|-60511000|-102868000|-3215000|0|0||97843000|97638000||0|0||1000|1000|52690000||51728000|REG
2019-03-31|USD|131364000|42421000|15000|-19579000|13703000|97194000|55651000|||91493000|47001000|-180771000|-75315000|32778000|32778000||97812000|97608000||0|298983000||-32770000|8000|-2406000||90446000|REG
2018-12-31|USD|145572000|5455000||-1196000|10000000|92876000|51569000|13048000|19059000|79737000|41157000|-186025000|-310000000|88862000|-124989000||93897000|93702000|0|0|0||124989000|0|284560000||78904000|REG
2018-09-30|USD|163849000|0|4481000|16375000|22595000|89183000|53566000|19349000|-5168000|70534000|46730000|-209333000|-51838000|0|0||93910000|93717000|0|0|0||0|0|70534000||69722000|REG
