fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-09-30|USD|79000000|14000000||-247000000|27000000|203000000|88000000|72000000|34000000|120000000|-100000000|-376000000|125000000|0|0||76000000|76000000|||116000000||0||||116000000|CE
2024-06-30|USD|292000000|12000000||70000000|169000000|192000000|105000000|-18000000|124000000|153000000|-91000000|-489000000|12000000|0|0||77000000|77000000|||72000000||0||||155000000|CE
2024-03-31|USD|101000000|13000000||-170000000|40000000|221000000|137000000|55000000|19000000|124000000|-151000000|-259000000|-262000000|0|0||77000000|77000000|||111000000||1000000||||121000000|CE
2023-12-31|USD|830000000|894000000||305000000|763000000|189000000|128000000|-121000000|-25000000|701000000|-168000000|-240000000|0|0|0||77000000|77000000|||0||0||||698000000|CE
2023-09-30|USD|403000000|13000000||-180000000|-179000000|173000000|131000000|6000000|-153000000|949000000|375000000|-700000000|-108000000|0|0||76000000|76000000|||0||0||||951000000|CE
2023-06-30|USD|762000000|12000000||-69000000|-469000000|172000000|145000000|-206000000|-175000000|221000000|-163000000|-447000000|-359000000|0|0||76000000|76000000|||0||0||152000000||220000000|CE
2023-03-31|USD|-96000000|12000000||-320000000|72000000|172000000|164000000|216000000|-45000000|93000000|-178000000|-69000000|38000000|0|0||76000000|76000000|||0||0||-343000000||91000000|CE
2022-12-31|USD|541000000|199000000||42000000|527000000|153000000|143000000|-279000000|-68000000|769000000|-10713000000|1944000000|785000000|0|0||77000000|77000000|||1750000000||0||-8228000000||767000000|CE
2022-09-30|USD|467000000|11000000||132000000|-89000000|100000000|139000000|-155000000|70000000|193000000|-143000000|8600000000|-268000000|0|0||73000000|73000000|||0||0||8924000000||191000000|CE
2022-06-30|USD|495000000|11000000||134000000|173000000|103000000|124000000|-24000000|219000000|436000000|-136000000|-159000000|-55000000|0|0||74000000|74000000|||0||0||539000000||434000000|CE
2022-03-31|USD|316000000|12000000||20000000|272000000|106000000|137000000|240000000|32000000|504000000|-149000000|-95000000|74000000|17000000|17000000||73000000|73000000|||0||-17000000||72000000||502000000|CE
2021-12-31|USD|584000000|170000000||0|71000000|97000000|163000000|-6000000|160000000|526000000|-1286000000|-99000000|189000000|197000000|197000000||74000000|74000000|||-1000000||-197000000||-801000000||524000000|CE
2021-09-30|USD|630000000|12000000||106000000|29000000|93000000|102000000|-35000000|57000000|507000000|-108000000|-228000000|-395000000|286000000|286000000||76000000|76000000|||0||-286000000||600000000||506000000|CE
2021-06-30|USD|427000000|12000000||189000000|381000000|91000000|110000000|253000000|88000000|540000000|177000000|-344000000|404000000|250000000|250000000||76000000|76000000|||0||-250000000||631000000||538000000|CE
2021-03-31|USD|116000000|12000000||60000000|349000000|90000000|92000000|184000000|62000000|323000000|98000000|-371000000|2000000|267000000|267000000||78000000|78000000|||0||-267000000||-157000000||322000000|CE
2020-12-31|USD|274000000|185000000||-99000000|-60000000|89000000|85000000|55000000|-46000000|1454000000|979000000|-933000000|-466000000|378000000|378000000||72000000|72000000|||0||-378000000||320000000||1453000000|CE
2020-09-30|USD|431000000|12000000||194000000|-64000000|89000000|72000000|-29000000|-51000000|209000000|-78000000|-290000000|-96000000|105000000|105000000||73000000|73000000|||0||-105000000||298000000||207000000|CE
2020-06-30|USD|379000000|11000000||-105000000|-258000000|87000000|88000000|-178000000|-38000000|109000000|-181000000|-232000000|-141000000|0|0||74000000|74000000|||0||0||196000000||107000000|CE
2020-03-31|USD|259000000|12000000||-35000000|-20000000|85000000|119000000|11000000|11000000|220000000|-128000000|-16000000|261000000|167000000|167000000||74000000|74000000|||0||-167000000||115000000||218000000|CE
2019-12-31|USD|326000000|145000000||27000000|-78000000|91000000|144000000|-110000000|28000000|45000000|-168000000|-199000000|120000000|233000000|233000000||75000000|75000000|||0||-234000000||-34000000|7000000|43000000|CE
2019-09-30|USD|397000000|54000000||94000000|17000000|94000000|82000000|-3000000|5000000|265000000|-82000000|-299000000|22000000|275000000|275000000||77000000|77000000|||0||-275000000||6000000|-10000000|263000000|CE
2019-06-30|USD|424000000|12000000||15000000|-47000000|84000000|65000000|-46000000|1000000|210000000|-66000000|-307000000|-92000000|276000000|276000000||78000000|78000000|||499000000||-276000000||50000000|-1000000|209000000|CE
2019-03-31|USD|307000000|12000000||-147000000|-23000000|83000000|79000000|-6000000|-40000000|338000000|-177000000|-130000000|197000000|212000000|212000000||70000000|70000000|||0||-212000000||2000000|2000000|337000000|CE
2018-12-31|USD|363000000|149000000||-70000000|-134000000|88000000|93000000|-66000000|16000000|101000000|-98000000|-526000000|48000000|555000000|555000000||71000000|71000000|||561000000||-555000000||-264000000|-3000000|99000000|CE
2018-09-30|USD|467000000|11000000||99000000|85000000|90000000|79000000|-61000000|125000000|402000000|-78000000|-383000000|-126000000|150000000|150000000||73000000|73000000|||0||-150000000||-5000000|-11000000|401000000|CE
2018-06-30|USD|585000000|12000000||105000000|-15000000|86000000|79000000|-15000000|-10000000|345000000|-96000000|-254000000|-61000000|100000000|100000000||73000000|73000000|||0||0||218000000|-17000000|344000000|CE
2018-03-31|USD|143000000|12000000||-63000000|246000000|79000000|86000000|190000000|27000000|365000000|-235000000|-2000000|101000000|0|0||63000000|63000000|||0||0||-86000000|8000000|363000000|CE
2017-12-31|USD|58000000|462000000||289000000|206000000|79000000|87000000|-12000000|83000000|204000000|-92000000|145000000|-113000000|0|0||63000000|63000000|||351000000||0||115000000|4000000|203000000|CE
2017-09-30|USD|255000000|12000000||52000000|39000000|80000000|64000000|-11000000|25000000|228000000|-68000000|-247000000|22000000|200000000|200000000||62000000|62000000|||0||-200000000||-50000000|10000000|226000000|CE
2017-06-30|USD|298000000|13000000||59000000|72000000|75000000|54000000|54000000|-2000000|233000000|-325000000|21000000|196000000|172000000|172000000||65000000|65000000|||0||-171000000||10000000|16000000|231000000|CE
2017-03-31|USD|192000000|11000000||-13000000|49000000|71000000|62000000|79000000|-9000000|184000000|-64000000|-270000000|6000000|128000000|128000000||51000000|51000000|||0||-128000000||-137000000|5000000|183000000|CE
2016-12-31|USD|-47000000|102000000||-72000000|-64000000|72000000|60000000|-23000000|28000000|161000000|-247000000|-292000000|-5000000|200000000|200000000||51000000|51000000|||0||-197000000||-614000000|-28000000|160000000|CE
2016-09-30|USD|304000000|12000000||-29000000|-2000000|72000000|58000000|-2000000|15000000|263000000|-54000000|265000000|6000000|100000000|100000000||52000000|52000000|||1339000000||-100000000||517000000|2000000|262000000|CE
2016-06-30|USD|349000000|||-18000000|-47000000|73000000|58000000|-27000000|-22000000|223000000|-63000000|-259000000|-9000000|200000000|200000000||54000000|54000000|||0||-198000000||19000000|-8000000|221000000|CE
2016-03-31|USD|287000000|||13000000|42000000|73000000|70000000|111000000|-29000000|259000000|-75000000|-473000000|-344000000|0|0||44000000|44000000|||170000000||1000000||-251000000|10000000|257000000|CE
2015-12-31|USD|136000000|||-36000000|-131000000|105000000|64000000|-77000000|-42000000|-301000000|-97000000|-2000000|4000000|0|0||43000000|43000000|||0||1000000||15000000|-22000000|-298000000|CE
2015-09-30|USD|173000000|||-66000000|-74000000|80000000|51000000|-76000000|-21000000|151000000|-107000000|-99000000|348000000|420000000|420000000||47000000|47000000|||0||-420000000||-36000000|-3000000|161000000|CE
2015-06-30|USD|283000000|||52000000|74000000|105000000|53000000|58000000|7000000|201000000|-181000000|18000000|-6000000|0|0||46000000|46000000|||0||0||137000000|17000000|205000000|CE
2015-03-31|USD|270000000|||-67000000|-17000000|67000000|64000000|34000000|-6000000|234000000|-173000000|17000000|4000000|0|0||38000000|38000000|||0||0||71000000|-43000000|236000000|CE
2014-12-31|USD|166000000|||-206000000|-298000000|72000000|65000000|-198000000|22000000|-85000000|-228000000|-652000000|-21000000|49000000|49000000||38000000|38000000|||0||-48000000||-730000000|-16000000|-84000000|CE
2014-09-30|USD|379000000|||59000000|-19000000|73000000|59000000|-10000000|-22000000|252000000|-194000000|287000000|11000000|98000000|98000000||39000000|39000000|||387000000||-97000000||446000000|-26000000|253000000|CE
2014-06-30|USD|253000000|||40000000|31000000|72000000|52000000|62000000|0|258000000|-132000000|-54000000|4000000|50000000|50000000||39000000|39000000|||0||-47000000||66000000|-1000000|259000000|CE
2014-03-31|USD|164000000|||88000000|134000000|75000000|78000000|123000000|15000000|195000000|-151000000|4000000|-3000000|53000000|53000000||28000000|28000000|||0||-53000000||14000000|-3000000|196000000|CE
2013-12-31|USD|154000000|||-123000000|-359000000|78000000|111000000|-90000000|47000000|654000000|-132000000|-143000000|1000000|62000000|62000000||28000000|28000000|||0||-56000000||-116000000|5000000|654000000|CE
