fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-12-31|USD|6287000000|2560000000||602000000|-1801000000|1042000000|2468000000|-1383000000|-178000000|1534000000|-2507000000|-2274000000|807000000|240000000|240000000||1860000000|1860000000|||28000000||-212000000||||1523000000|PEP
2024-09-07|USD|4905000000|148000000||795000000|14000000|739000000|1149000000|383000000|-204000000|2945000000|-1511000000|-2382000000|-2496000000|299000000|299000000||1863000000||||2249000000||-268000000||||2930000000|PEP
2024-06-15|USD|2356000000|158000000||505000000|1470000000|738000000|1087000000|1042000000|405000000|3094000000|-892000000|-2910000000|772000000|315000000|315000000||1739000000||||4000000||-274000000||||3083000000|PEP
2024-03-23|USD|-1041000000|278000000||-3186000000|729000000|641000000|614000000|96000000|291000000|2053000000|-562000000|10000000|1456000000|146000000|146000000||1767000000|1767000000|||1761000000||-80000000||||2042000000|PEP
2023-12-31|USD|5812000000|2269000000||1077000000|-1347000000|975000000|2981000000|-906000000|-212000000|1324000000|-3116000000|-3043000000|-2753000000|249000000|249000000||1741000000|1741000000|||2496000000||-233000000||||1302000000|PEP
2023-09-09|USD|5611000000|266000000||1513000000|-38000000|705000000|1024000000|369000000|-378000000|3116000000|-956000000|-656000000|1389000000|298000000|298000000||1742000000||||0||-284000000||||3092000000|PEP
2023-06-17|USD|2411000000|163000000||109000000|1274000000|678000000|932000000|982000000|309000000|2771000000|-891000000|-87000000|2774000000|293000000|293000000||1591000000||||0||-253000000||||2748000000|PEP
2023-03-31|USD|-392000000|243000000||-1969000000|1178000000|590000000|581000000|348000000|542000000|1944000000|-532000000|777000000|883000000|160000000|160000000||1608000000|1608000000|||2986000000||-114000000||-147000000||1932000000|PEP
2022-12-31|USD|4505000000|1760000000||755000000|-432000000|909000000|2651000000|-495000000|305000000|535000000|-2739000000|-2916000000|17000000|344000000|344000000||1586000000|1586000000|||0||-319000000||||518000000|PEP
2022-09-03|USD|4425000000|180000000||1526000000|290000000|659000000|1057000000|505000000|-153000000|2724000000|-1863000000|-1475000000|-2809000000|457000000|457000000||1589000000||||3377000000||-433000000||||2702000000|PEP
2022-06-11|USD|2055000000|103000000||367000000|1353000000|640000000|977000000|916000000|441000000|1446000000|-783000000|-2352000000|1573000000|506000000|506000000||1492000000||||0||-466000000||||1429000000|PEP
2022-03-19|USD|-174000000|227000000||-749000000|1576000000|555000000|522000000|837000000|549000000|4273000000|2955000000|-1780000000|1206000000|193000000|193000000||1505000000||||0||-144000000||1001000000||4261000000|PEP
2021-12-31|USD|4982000000|2063000000||1048000000|-967000000|847000000|2349000000|-765000000|3000000|1341000000|-2239000000|-3559000000|423000000|0|0||1487000000|1487000000|||4122000000||39000000||||1322000000|PEP
2021-09-04|USD|4294000000|326000000||1342000000|-23000000|650000000|971000000|202000000|-231000000|2243000000|-914000000|-2277000000|-70000000|0|0||1486000000||||0||46000000||||2224000000|PEP
2021-06-12|USD|3059000000|110000000||1081000000|1002000000|653000000|834000000|759000000|413000000|2372000000|-210000000|-3056000000|35000000|0|0||1413000000||||||38000000||||2358000000|PEP
2021-03-20|USD|-719000000|469000000||-1679000000|1062000000|560000000|471000000|455000000|397000000|1723000000|94000000|-1888000000|-343000000|106000000|106000000||1429000000||||||-44000000||||1714000000|PEP
2020-12-31|USD|4490000000|1895000000||-265000000|-1271000000|817000000|2166000000|-1010000000|-33000000|1859000000|-2858000000|-2592000000|-1843000000|457000000|457000000||1415000000|1415000000|||3245000000||-423000000||-1089000000||1845000000|PEP
2020-09-05|USD|4661000000|273000000||1760000000|2000000|609000000|886000000|329000000|-278000000|2307000000|-1999000000|-2560000000|-691000000|406000000|406000000||1417000000||||0||-381000000||2307000000||2291000000|PEP
2020-06-13|USD|2211000000|197000000||327000000|820000000|589000000|704000000|317000000|515000000|1658000000|-5837000000|1509000000|-8000000|564000000|564000000||1328000000||||4135000000||-522000000||1658000000||1646000000|PEP
2020-03-21|USD|-749000000|294000000||-1215000000|1359000000|533000000|484000000|784000000|312000000|1351000000|-925000000|7462000000|2956000000|573000000|573000000||1349000000|1349000000|||6429000000||-495000000||5788000000||1338000000|PEP
2019-12-31|USD|4586000000|1977000000||21000000|-1626000000|798000000|2273000000|-1066000000|-383000000|1778000000|-2152000000|-2660000000|-99000000|732000000|732000000||1333000000|1333000000|||1523000000||-685000000||2269000000||1766000000|PEP
2019-09-07|USD|3675000000|173000000||746000000|-27000000|578000000|792000000|344000000|-299000000|2110000000|-1014000000|-390000000|-558000000|542000000|542000000||1336000000||||1976000000||-470000000||2296000000||2100000000|PEP
2019-06-15|USD|1733000000|158000000||768000000|1357000000|558000000|725000000|966000000|437000000|2043000000|-971000000|-2563000000|541000000|786000000|786000000||1303000000||||0||-679000000||2205000000||2035000000|PEP
2019-03-23|USD|-345000000|312000000||-1087000000|1223000000|498000000|442000000|406000000|435000000|1422000000|-2300000000|-2876000000|117000000|940000000|940000000||1332000000|1332000000|||1122000000||-837000000||-5521000000||1413000000|PEP
2018-12-31|USD|4683000000|1508000000||425000000|-1401000000|763000000|1704000000|-1046000000|-188000000|6867000000|-1034000000|-4898000000|33000000|558000000|558000000||1309000000|1309000000|||0||-492000000||7363000000||6854000000|PEP
2018-09-08|USD|3645000000|144000000||978000000|-61000000|566000000|633000000|280000000|-275000000|2509000000|1771000000|-7213000000|-5473000000|458000000|458000000||1316000000||||0||-388000000||2509000000||2498000000|PEP
2018-06-16|USD|2396000000|139000000||684000000|988000000|574000000|593000000|857000000|254000000|1830000000|2431000000|-4340000000|-216000000|491000000|491000000||1145000000||||0||-471000000||1830000000||1820000000|PEP
2018-03-31|USD|-1309000000|1560000000||-872000000|892000000|496000000|352000000|162000000|383000000|1353000000|1396000000|2682000000|4290000000|493000000|493000000||1160000000|1160000000|||0||-368000000||2769000000||1343000000|PEP
2017-12-31|USD|3943000000|1204000000||-274000000|-1192000000|765000000|1495000000|-797000000|-256000000|-695000000|-2125000000|-1411000000|-2565000000|536000000|536000000||1148000000|1148000000|||3984000000||-470000000||367000000|-29000000|-710000000|PEP
2017-09-09|USD|3836000000|96000000||665000000|-267000000|573000000|596000000|266000000|-402000000|2156000000|-1707000000|-2193000000|1690000000|522000000|522000000||1149000000||||0||-442000000||-39000000|40000000|2144000000|PEP
2017-06-17|USD|2444000000|149000000||686000000|869000000|554000000|561000000|605000000|313000000|2118000000|-840000000|-839000000|-2602000000|498000000|498000000||1077000000||||3525000000||-427000000||754000000|-7000000|2105000000|PEP
2017-03-31|USD|-193000000|7000000||-1214000000|940000000|477000000|317000000|128000000|513000000|1329000000|269000000|257000000|2424000000|444000000|444000000||1098000000|1098000000|||0||-199000000||370000000|43000000|1318000000|PEP
2016-12-31|USD|3839000000|1094000000||-10000000|-1409000000|757000000|1474000000|-952000000|-306000000|1417000000|-4119000000|-596000000|-532000000|921000000|921000000||1083000000|1083000000|||4463000000||-871000000||-1098000000|-234000000|1401000000|PEP
2016-09-03|USD|3717000000|50000000||705000000|-183000000|567000000|647000000|252000000|-374000000|2004000000|-1423000000|-1679000000|-750000000|750000000|750000000||1084000000||||823000000||-628000000||610000000|-5000000|1992000000|PEP
2016-06-11|USD|2802000000|117000000||974000000|872000000|563000000|530000000|700000000|225000000|2013000000|-196000000|-1093000000|2348000000|710000000|710000000||1022000000||||0||-582000000||1522000000|9000000|2005000000|PEP
2016-03-19|USD|305000000|105000000||-343000000|1134000000|481000000|389000000|349000000|530000000|945000000|-1412000000|157000000|471000000|619000000|619000000||1038000000||||2532000000||-454000000||-972000000|-22000000|931000000|PEP
2015-12-31|USD|4089000000|1059000000||-269000000|-1529000000|772000000|1295000000|-1092000000|-330000000|1733000000|-2263000000|-1354000000|-1388000000|1801000000|1801000000||1032000000|1032000000|||2983000000||-1624000000||398000000|-74000000|1718000000|PEP
2015-09-05|USD|4014000000|49000000||1171000000|-151000000|569000000|631000000|244000000|-288000000|543000000|-1148000000|-1659000000|-834000000|1069000000|1069000000||1035000000||||3232000000||-992000000||1136000000|-71000000|533000000|PEP
2015-06-13|USD|2491000000|100000000||1240000000|1324000000|579000000|562000000|874000000|448000000|1994000000|-478000000|-889000000|-1490000000|1006000000|1006000000||995000000||||2487000000||-927000000||1152000000|28000000|1980000000|PEP
2015-03-21|USD|270000000|85000000||-395000000|1111000000|496000000|270000000|435000000|414000000|1231000000|320000000|-210000000|3737000000|1124000000|1124000000||978000000|978000000|||0||-953000000||276000000|-104000000|1221000000|PEP
2014-12-31|USD|3813000000|1050000000||-119000000|-1707000000|831000000|1319000000|-1239000000|-370000000|1326000000|1741000000|-6237000000|-4136000000|1805000000|1805000000||985000000|985000000|||491000000||-1611000000||-1148000000|-465000000|1311000000|PEP
2014-09-06|USD|4021000000|79000000||896000000|-447000000|632000000|619000000|28000000|-341000000|2018000000|-2516000000|-1772000000|591000000|1008000000|1008000000||993000000||||0||-828000000||-325000000|-58000000|2008000000|PEP
2014-06-14|USD|2491000000|104000000||1394000000|1530000000|630000000|566000000|1196000000|416000000|1987000000|-3939000000|-797000000|-577000000|950000000|950000000||864000000||||1374000000||-740000000||-2232000000|13000000|1978000000|PEP
2014-03-22|USD|181000000|72000000||-638000000|998000000|532000000|355000000|358000000|406000000|1227000000|-223000000|542000000|2125000000|1249000000|1249000000||888000000|888000000|||1990000000||-1078000000||464000000|-36000000|1216000000|PEP
2013-12-31|USD|3026000000|1067000000||-452000000|-1620000000|848000000|1298000000|-1174000000|-341000000|1754000000|-1247000000|-1654000000|977000000|960000000|960000000||876000000|876000000|||10000000||-828000000||171000000|46000000|1742000000|PEP
2013-09-07|USD|3647000000|41000000||602000000|-233000000|630000000|586000000|174000000|-322000000|1923000000|-592000000|-1608000000|-565000000|1013000000|1013000000||881000000||||1694000000||-845000000||1411000000|-36000000|1913000000|PEP
2013-06-15|USD|2313000000|97000000||1277000000|1261000000|634000000|608000000|913000000|308000000|2025000000|-501000000|-700000000|906000000|402000000|402000000||846000000||||0||-28000000||1078000000|-34000000|2010000000|PEP
2013-03-23|USD|702000000|77000000||-334000000|727000000|551000000|303000000|175000000|351000000|1085000000|-285000000|173000000|-153000000|626000000|626000000||831000000|831000000|||2491000000||-177000000||418000000|-172000000|1075000000|PEP
2012-12-31|USD|3361000000|1305000000||-566000000|-1600000000|852000000|1305000000|-1050000000|-378000000|1667000000|-1277000000|-1142000000|733000000|891000000|891000000||835000000|835000000|||792000000||-696000000||988000000|46000000|1661000000|PEP
2012-09-08|USD|3871000000|149000000||778000000|-306000000|636000000|508000000|216000000|-409000000|1913000000|-590000000|-1872000000|-2520000000|1122000000|1122000000||844000000||||2474000000||-691000000||1446000000|37000000|1902000000|PEP
2012-06-16|USD|1937000000|176000000||1109000000|1389000000|646000000|585000000|1013000000|377000000|1501000000|-881000000|-575000000|2116000000|1064000000|1064000000||810000000||||0||-842000000||378000000|-103000000|1488000000|PEP
2012-03-31|USD|-690000000|64000000||-870000000|534000000|555000000|316000000|71000000|266000000|1133000000|-257000000|283000000|-1790000000|142000000|142000000||816000000|816000000|||2733000000||132000000||-582000000|82000000|1127000000|PEP
