fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-09-30|USD|1732000000|||168000000|364000000|383000000|1316000000|151000000|190000000|1362000000|-487000000|-1396000000||318000000|318000000||1187000000|1187000000|||0||-201000000||||1362000000|TXN
2024-06-30|USD|1571000000|||222000000|85000000|363000000|1064000000|40000000|23000000|1127000000|0|-1314000000||71000000|71000000||1185000000|1185000000|||0||177000000||||1127000000|TXN
2024-03-31|USD|1017000000|||135000000|-8000000|346000000|1248000000|-116000000|84000000|1105000000|-3329000000|1831000000||3000000|3000000||1183000000|1183000000|||2980000000||62000000||||1105000000|TXN
2023-12-31|USD|1924000000|||48000000|-106000000|322000000|1148000000|-189000000|91000000|1371000000|-311000000|-1215000000||65000000|65000000||1181000000|1181000000|||0||-20000000||||1371000000|TXN
2023-09-30|USD|1937000000|||20000000|171000000|303000000|1495000000|20000000|179000000|1709000000|-1694000000|-1116000000|0|46000000|46000000||1126000000|1126000000|||0||22000000||||1709000000|TXN
2023-06-30|USD|1399000000|||-169000000|506000000|285000000|1446000000|79000000|441000000|1722000000|-2385000000|-52000000|0|79000000|79000000||1125000000|1125000000|||1603000000||-14000000||-1038000000||1722000000|TXN
2023-03-31|USD|1160000000|||61000000|517000000|265000000|982000000|-18000000|531000000|1708000000|28000000|239000000|0|103000000|103000000||1125000000|1125000000|||1397000000||-18000000||1427000000||1708000000|TXN
2022-12-31|USD|2042000000|||102000000|247000000|249000000|967000000|-145000000|353000000|1962000000|-1027000000|-1134000000|0|848000000|848000000||1123000000|1123000000|||799000000||-798000000||-119000000||1962000000|TXN
2022-09-30|USD|2766000000|||63000000|30000000|249000000|790000000|-150000000|205000000|2295000000|-2113000000|-1286000000|0|996000000|996000000||1051000000|1051000000|||695000000||-918000000||-633000000||2295000000|TXN
2022-06-30|USD|1768000000|||-260000000|535000000|227000000|597000000|395000000|139000000|2291000000|1225000000|-2696000000|0|1182000000|1182000000||1060000000|1060000000|||0||-1126000000||6491000000||2291000000|TXN
