fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-12-31|USD|483000000|||239000000|333000000|124000000|48000000|||401000000|1608000000|-2405000000|-15000000|225000000|225000000||903000000|769000000|134000000||0||-224000000||||401000000|CFG
2024-09-30|USD|130000000|||-233000000|314000000|146000000|34000000|||382000000|161000000|-1147000000|13000000|325000000|325000000||225000000|190000000|35000000||2332000000||-325000000||||382000000|CFG
2024-06-30|USD|834000000|||-110000000|-238000000|143000000|30000000|||392000000|179000000|-841000000|-7000000|200000000|200000000||224000000|194000000|30000000||5088000000||191000000||||392000000|CFG
2024-03-31|USD|554000000|||-206000000|-124000000|102000000|10000000|||334000000|1039000000|-1622000000|-496000000|300000000|300000000||228000000|197000000|31000000||5765000000||-300000000||||334000000|CFG
2023-12-31|USD|670000000|||-1057000000|-1417000000|126000000|48000000|||189000000|225000000|-4667000000|273000000|0|0||230000000|199000000|31000000||4750000000||0||||189000000|CFG
2023-09-30|USD|1008000000|||-279000000|-571000000|122000000|33000000|||430000000|382000000|2443000000|-867000000|243000000|243000000||231000000|199000000|32000000||9016000000||-243000000||||430000000|CFG
2023-06-30|USD|125000000|||148000000|825000000|112000000|39000000|||478000000|3149000000|319000000|81000000|259000000|259000000||229000000|205000000|24000000||6507000000||-259000000||3593000000||478000000|CFG
2023-03-31|USD|1154000000|||849000000|453000000|118000000|52000000|||511000000|1492000000|-5219000000|1015000000|400000000|404000000||238000000|205000000|33000000||5710000000||-404000000||-2573000000||511000000|CFG
2022-12-31|USD|1441000000|||459000000|-135000000|119000000|15000000|||653000000|-158000000|1104000000|-269000000|151000000|151000000||233000000|210000000|23000000||13101000000||-151000000||2387000000||653000000|CFG
2022-09-30|USD|3000000000|||229000000|-1829000000|12000000|85000000|||636000000|883000000|-2237000000|-3500000000|0|0||243000000|209000000|34000000||6299000000||0||1646000000||636000000|CFG
2022-06-30|USD|-1876000000|||-1052000000|1807000000|12000000|5000000|||364000000|-9448000000|7902000000|3726000000|2000000|2000000||218000000|195000000|23000000||5217000000||0||-3422000000||364000000|CFG
2022-03-31|USD|1554000000|||1400000000|318000000|5000000|51000000|||420000000|-3914000000|3138000000|-52000000|0|0||198000000|165000000|33000000||0||0||778000000||420000000|CFG
2021-12-31|USD|1105000000|||-76000000|-1136000000|102000000|65000000|||530000000|-7499000000|1836000000|86000000|200000000|200000000||193000000|168000000|25000000||0||-200000000||-4558000000||530000000|CFG
2021-09-30|USD|1280000000|||586000000|-37000000|2000000|27000000|||530000000|-1284000000|1079000000|-57000000|0|0||200000000|167000000|33000000||0||0||530000000||530000000|CFG
2021-06-30|USD|580000000|||264000000|412000000|2000000|22000000|||648000000|-631000000|-1968000000|-7000000|0|0||191000000|168000000|23000000||0||296000000||648000000||648000000|CFG
2021-03-31|USD|-690000000|||-17000000|1395000000|3000000|10000000|||611000000|-1072000000|3689000000|-176000000|95000000|95000000||199000000|167000000|32000000||0||-95000000||1927000000||611000000|CFG
2020-12-31|USD|866000000|||432000000|332000000|115000000|53000000|||456000000|-637000000|3288000000|4000000|0|0||193000000|168000000|25000000||0||0||3517000000||456000000|CFG
2020-09-30|USD|658000000|||270000000|424000000|0|54000000|||314000000|2100000000|-988000000|-25000000|0|0||196000000|168000000|28000000||14000000||0||314000000||314000000|CFG
2020-06-30|USD|-86000000|||469000000|1309000000|3000000|37000000|||253000000|1169000000|2305000000|-798000000|0|0||190000000|168000000|22000000||1509000000||395000000||253000000||253000000|CFG
2020-03-31|USD|-1327000000|||-170000000|1882000000|3000000|16000000|||34000000|-8768000000|10767000000|780000000|270000000|270000000||191000000|168000000|23000000||6800000000||-270000000||672000000||34000000|CFG
2019-12-31|USD|727000000|9069000000|7165000000|198000000|308000000|119000000|288000000|||450000000|-2089000000|906000000|-804000000|400000000|400000000||223000000|158000000|17000000||5550000000||37000000||-456000000||450000000|CFG
2019-09-30|USD|393000000|6428000000|6117000000|212000000|513000000|3000000|37000000|||449000000|-498000000|912000000|-367000000|500000000|500000000||162000000|162000000|18000000||2800000000||-500000000||449000000||449000000|CFG
2019-06-30|USD|105000000|4860000000|4230000000|132000000|726000000|3000000|25000000|||453000000|183000000|311000000|761000000|120000000|120000000||148000000|148000000|15000000||1750000000||-119000000||453000000||453000000|CFG
