fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-11-30|USD|86372000|9762000||-73627000|29074000|35717000|25874000|23377000||150022000|-145060000|-70071000||48790000|48790000||39246000|39246000|||55000000||-9940000||||150022000|FDS
2024-08-31|USD|163161000|75727000||26084000|-9371000|34033000|25959000|-9371000||89496000|-39659000|-157942000||63317000|63317000||39370000|39370000|||0||-55103000||||89496000|FDS
2024-05-31|USD|238235000|9768000||-3086000|-32292000|32504000|21339000|-32292000||158135000|-21339000|-143681000||59753000|59753000||37156000|37156000|||0||-42800000||||158135000|FDS
2024-02-29|USD|143798000|9961000||-37780000|29710000|31582000|21917000|29710000|-5341000|140940000|-58100000|-114663000||52255000|52255000||37088000|37088000|||0||-14115000||||140940000|FDS
2023-11-30|USD|155144000|9850000||24300000|9758000|27068000|16466000|9758000|-64790000|148555000|-25219000|-144564000||59910000|59910000||37053000|37053000|||0||-31506000||||148555000|FDS
2023-08-31|USD|155670000|86671000||19618000|2224000|26703000|-635000|2224000|25785000|65119000|-23083000|-194667000||109628000|109628000||37224000|37224000|||0||-93507000||||65119000|FDS
2023-05-31|USD|218589000|9649000||-10638000|-16415000|26473000|26005000|-16415000|10524000|134663000|-26005000|-151703000||67092000|67092000||33899000|33899000|||0||-54812000||40881000||134663000|FDS
2023-02-28|USD|164678000|9896000||-16494000|30647000|26211000|17456000|30647000||131593000|-18453000|-139422000||0|0||33813000|33813000|||0||20182000||6803000||131593000|FDS
2022-11-30|USD|106636000|9700000||14212000|23647000|25997000|17960000|23647000||136798000|-27852000|-146232000||0|0||33665000|33665000|||0||23423000||-67448000||136798000|FDS
2022-08-31|USD|151353000|39625000||-26058000|-6025000|26507000|15206000|-6025000||104451000|-15406000|-149322000||0|0||33600000|33600000|||0||11874000||-13375000||104422000|FDS
2022-05-31|USD|191972000|10700000||-29690000|-1963000|27349000|15404000|1301000||74880000|-1947455000|1514973000||0|0||30886000|30886000|||0||17245000||-240510000||74910000|FDS
2022-02-28|USD|122034000|11100000||-6370000|37207000|15619000|11963000|32436000||109938000|-11963000|-9935000||0|0||30792000|30792000|||0||21165000||97975000||109938000|FDS
2021-11-30|USD|72918000|11100000||930000|3761000|17208000|8583000|5268000|-20045000|107647000|-58851000|-16482000||18639000|18639000||30656000|30656000|||0||17124000||-2415000||107647000|FDS
2021-08-31|USD|184977000|19221000||17492000|-8110000|16291000|13911000|-10441000|5938000|101043000|-47588000|-107953000||92492000|92492000||30783000|30783000|||0||-75277000||29436000||101062000|FDS
2021-05-31|USD|140313000|10900000||-12457000|-9157000|-4294000|18656000|-8626000|-18529000|100676000|-18656000|-68099000||57570000|57570000||28958000|28958000|||0||-39134000||82020000||100679000|FDS
2021-02-28|USD|140660000|10300000||22591000|18318000|26492000|10425000|15079000|-7156000|96666000|-11426000|-90282000||71496000|71496000||29083000|29083000|||0||-60963000||86241000||96643000|FDS
2020-11-30|USD|89276000|9700000||5818000|-95000|25987000|18333000|342000|3295000|101206000|-58322000|-56377000||43144000|43144000||29103000|29103000|||0||-25151000||-25423000||101206000|FDS
2020-08-31|USD|159427000|22676000||606000|121000|16281000|14733000|3517000|2864000|98577000|-12186000|-29363000||28620000|28620000||29001000|29001000|||0||1577000||98577000||89079000|FDS
2020-05-31|USD|150953000|20500000||-15781000|-27065000|13037000|11010000|-16744000||101240000|-11510000|-24655000||12410000|12410000||27075000|27075000|||0||2426000||90230000||101216000|FDS
2020-02-29|USD|99669000|-1100000||-14349000|19177000|13906000|25119000|22710000|-16616000|88686000|-22793000|-69102000||74172000|74172000||27104000|27104000|||0||-40412000||63567000||88686000|FDS
2019-11-30|USD|95791000|10500000||23298000|5749000|14390000|26780000|-875000|16616000|93957000|-27143000|-94955000||84423000|84423000||27259000|27259000|||0||-67696000||-26307000||93957000|FDS
2019-08-31|USD|121812000|||-18881000|-3521000|16520000|26464000|-7093000|-17006000|111568000|-26557000|-58236000||62078000|62078000||24283000|24283000|||0||-33953000||35839000|-1180000|91527000|FDS
2019-05-31|USD|159770000|||10890000|-33967000|14891000|11424000|-22788000|25480000|92265000|-10175000|-40219000||47555000|47555000||27327000|27327000|||0||-11991000||105625000|-3751000|92265000|FDS
2019-02-28|USD|99234000|||-2796000|23206000|14811000|11957000|16093000|-34244000|84702000|-12059000|-40814000||46021000|46021000||24190000|24190000|||0||-16624000||47957000|1596000|84702000|FDS
2018-11-30|USD|46320000|||-10283000|6355000|14241000|9526000|3583000|6532000|84296000|-7309000|-75005000||64718000|64718000||24252000|24252000|||0||-50753000||-38245000|-2251000|84296000|FDS
2018-08-31|USD|106326000|15676000||10385000|15049000|14437000|15145000|11484000|2010000|88356000|-30420000|-78878000||68086000|68086000||24371000|24371000|||0||-54005000||-4438000|-1466000|68823000|FDS
2018-05-31|USD|125653000|-7000000||-6060000|-18507000|14476000|6000000|-19374000|9174000|74746000|-6121000|-133073000||121963000|121963000||21631000|21631000|||0||-113218000||-20567000|-7026000|74746000|FDS
2018-02-28|USD|92546000|3600000||22937000|22299000|14086000|6463000|19818000|4566000|53137000|-6545000|-77272000||82200000|82200000||21724000|21724000|||0||-55548000||11695000|2966000|53137000|FDS
2017-11-30|USD|61143000|3400000||12474000|3175000|14286000|5912000|-3511000|685000|70379000|-5445000|-30814000||31706000|31706000||21682000|21682000|||0||-9574000||27202000|2318000|70379000|FDS
2017-08-31|USD|100215000|3633000||-4845000|5868000|14524000|10881000|193000|506000|82428000|-12899000|-59568000||46212000|46212000||21774000|21774000|||65000000||-38326000||32973000|5225000|59552000|FDS
2017-05-31|USD|92254000|2900000||-4798000|-11899000|13121000|7936000|-1688000|-58000|65414000|-239024000|149905000||48339000|48339000||19556000|19556000|||510000000||-40905000||6407000|3272000|65414000|FDS
2017-02-28|USD|76945000|1300000||2354000|24516000|10633000|5509000|21013000|-4402000|66710000|-13958000|-80967000||81567000|81567000||19701000|19701000|||0||-63527000||-17937000|43000|66710000|FDS
2016-11-30|USD|51113000|5511000||12711000|4658000|10016000|12537000|9985000|10981000|66583000|-81425000|-17531000||84860000|84860000||19867000|19867000|||65000000||-68175000||-55119000|-7276000|66583000|FDS
2016-08-31|USD|70036000|4878000||9012000|-10907000|9830000|13069000|-7775000|8714000|87734000|140861000|-161297000||164005000|164005000||20176000|20176000|||0||-145999000||40971000|-8629000|144306000|FDS
2016-05-31|USD|96878000|900000||9502000|2476000|9962000|8233000|5633000|4609000|66781000|-8637000|-80518000||77128000|77128000||17910000|17910000|||0||-65131000||12266000|4543000|66781000|FDS
2016-02-29|USD|93139000|900000||-1048000|3003000|9823000|12053000|7282000|-7605000|67762000|-12452000|-80891000||71356000|71356000||18079000|18079000|||0||-64533000||-4978000|-4774000|67762000|FDS
