fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-11-01|USD|1299000000|675000000||-222000000|740000000|494000000|571000000||725000000|1695000000|-520000000|-1868000000|0|751000000|751000000||654000000|654000000|||||-740000000||||1695000000|LOW
2024-08-02|USD|3153000000|46000000||-1383000000|-1598000000|481000000|426000000||-1383000000|2383000000|-422000000|-1608000000|0|1007000000|1007000000||629000000|629000000|||||-938000000||||2383000000|LOW
2024-05-03|USD|4262000000|689000000||3123000000|1416000000|486000000|382000000||1330000000|1755000000|-378000000|-1568000000|0|923000000|923000000||633000000|633000000|||||-908000000||||1755000000|LOW
2024-02-02|USD|1108000000|762000000||-1234000000|-581000000|496000000|620000000||-635000000|1020000000|-595000000|-802000000|0|201000000|201000000||632000000|632000000|||||-139000000||||1020000000|LOW
2023-11-03|USD|1064000000|699000000||-1241000000|95000000|486000000|579000000||107000000|1773000000|-591000000|-2757000000|0|1581000000|1581000000||642000000|642000000|||0||-1578000000||||1773000000|LOW
2023-08-04|USD|3862000000|333000000||-1573000000|-2166000000|476000000|385000000||-2099000000|2673000000|-411000000|-2907000000|0|2250000000|0||624000000|624000000|||0||0||544000000||2673000000|LOW
2023-05-05|USD|2106000000|383000000||1000000|833000000|465000000|380000000||990000000|2260000000|-304000000|-200000000|-427000000|2106000000|2106000000||633000000|633000000|||||-2101000000||1602000000||2260000000|LOW
2023-04-30|USD|2106000000|||||465000000|380000000||-990000000|2260000000|-304000000|-200000000|0||0||633000000|633000000|||0||0||1602000000||2260000000|LOW
2023-02-03|USD|451000000|884000000||-1353000000|250000000|472000000|739000000||286000000|958000000|-194000000|-2117000000|499000000|1997000000|1997000000||643000000|643000000|||||-1932000000||-1860000000||958000000|LOW
2022-10-28|USD|2126000000|473000000||-104000000|440000000|502000000|403000000||580000000|154000000|-406000000|22000000|0|3999000000|3999000000||666000000|666000000|||||-3985000000||1742000000||154000000|LOW
2022-07-29|USD|3035000000|61000000||-1638000000|-1010000000|504000000|344000000||-918000000|2992000000|-399000000|-4568000000|0|4091000000|4091000000||524000000|524000000|||||-4020000000||-1932000000||2992000000|LOW
2022-04-29|USD|2977000000|375000000||2751000000|2858000000|503000000|343000000||2646000000|2333000000|-310000000|-386000000|0|4037000000|4037000000||537000000|537000000|||||-4036000000||2281000000||2333000000|LOW
2022-01-28|USD|934000000|813000000||-150000000|860000000|494000000|597000000||967000000|1207000000|-286000000|-5625000000|0|4013000000|4013000000||551000000|551000000|||||-3953000000||-4985000000|-8000000|1207000000|LOW
2021-10-29|USD|2266000000|325000000||-1028000000|-723000000|481000000|410000000||-650000000|1896000000|485000000|-1464000000|0|2825000000|2825000000||563000000|563000000|||||-2816000000||1896000000||1896000000|LOW
2021-07-30|USD|2421000000|218000000||-2434000000|-1167000000|464000000|385000000||-1027000000|3018000000|-1368000000|-2907000000|0|3136000000|3136000000||430000000|430000000|||||-3082000000||3018000000||3018000000|LOW
2021-04-30|USD|4492000000|219000000||3921000000|2466000000|443000000|461000000||2123000000|2321000000|-477000000|-2020000000|0|3038000000|3038000000||440000000|440000000|||0||-3029000000||1995000000||2321000000|LOW
2021-01-29|USD|-436000000|749000000||-1696000000|243000000|442000000|619000000||422000000|978000000|758000000|-3887000000|0|3443000000|3443000000||452000000|452000000|||||-3393000000||-3555000000|10000000|978000000|LOW
2020-10-30|USD|-267000000|381000000||-852000000|1790000000|405000000|462000000||1871000000|692000000|-1092000000|-2033000000|0|562000000|562000000||416000000|416000000|||3968000000||-543000000||692000000||692000000|LOW
2020-07-31|USD|7302000000|24000000||3161000000|-781000000|374000000|382000000||-509000000|2828000000|-1272000000|-363000000|0|0|0||416000000|416000000|||0||79000000||2828000000||2828000000|LOW
