fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-12-31|USD|506000000|342100000||-65600000|-79700000|40900000|30900000|14500000|-64700000|310400000|789300000|-6701300000||0|0||72400000|72400000|||||-1540500000||||310400000|TPR
2024-09-30|USD|119500000|88800000||124100000|246600000|40900000|25600000|53700000|181400000|186600000|190100000|-74500000||0|0||81400000|81400000|||||41700000||||186600000|TPR
2024-06-30|USD|256000000|657800000||105600000|54100000|48200000|46200000|-25400000|5800000|159300000|-555800000|-519200000||0|0||80500000|80500000|||||12300000||||159300000|TPR
2024-03-31|USD|97800000|86900000||-99600000|-38300000|40000000|19000000|14700000|12200000|139400000|168900000|-75600000||0|0||80500000|80500000|||||11700000||||139400000|TPR
2023-12-31|USD|826500000|69600000||212100000|-179300000|41500000|22800000|-7600000|-133600000|322300000|-632200000|5958600000||0|0||80200000|80200000|||||2900000||||322300000|TPR
2023-09-30|USD|75300000|69200000||-98600000|115100000|44300000|20900000|55600000|29800000|195000000|-22800000|-149400000|0|0|0||80200000|80200000|||||400000||||195000000|TPR
2023-06-30|USD|400400000|446800000||120700000|24300000|51700000|34600000|-51700000|3900000|224100000|-34900000|-267200000|0|201500000|0||69100000|69100000|||||0||98300000||224100000|TPR
2023-03-31|USD|112400000|-116000000||-244500000|-112700000|41900000|40800000|-11900000|-42300000|186700000|-40000000|-264000000||202000000|202000000||70000000|70000000|||||-187200000||-191600000||186700000|TPR
2022-12-31|USD|632800000|262700000||-38200000|-256200000|44800000|81500000|3700000|-193400000|329900000|-66200000|-278500000|0|205100000|205100000||71500000|71500000|||||-197400000||288100000||329900000|TPR
2022-09-30|USD|-170400000|109100000||-90200000|309300000|43800000|27300000|15800000|181900000|195300000|146800000|-226200000||94900000|94900000||72700000|72700000|||||-88800000||-249800000||195300000|TPR
2022-06-30|USD|236800000|152000000||196100000|238500000|47200000|18800000|36500000|119500000|188800000|83900000|-309800000||350200000|350200000||61600000|61600000|||||-347700000||10900000||188800000|TPR
2022-03-31|USD|-51700000|184600000||-111300000|133500000|48500000|3400000|-29400000|174800000|122700000|118200000|-516200000||499800000|499800000||65300000|65300000|||||-451200000||-449700000||122700000|TPR
2021-12-31|USD|646300000|172200000||159300000|-20700000|48800000|38300000|48600000|-67400000|317900000|-27300000|-605900000||500000000|500000000||67900000|67900000|||||-480100000||13100000||317900000|TPR
2021-09-30|USD|21800000|157500000||-183000000|76600000|50800000|33400000|40300000|84800000|226900000|-428400000|-346200000||250000000|250000000||69600000|69600000|||||-246300000||-752800000||226900000|TPR
2021-06-30|USD|379100000|158000000||158400000|109400000|51300000|47100000|-39700000|31700000|199800000|-47400000|22600000||0|0||0|69600000|||||23400000||354300000||199800000|TPR
2021-03-31|USD|198300000|153400000||-22900000|15400000|66500000|19200000|-93900000|80400000|91700000|-17800000|-169700000|0|0|0||0|69600000|||||31600000||158200000||91700000|TPR
2020-12-31|USD|656300000|189500000||223200000|-77600000|51500000|23700000|113800000|-201800000|311000000|-23800000|-510500000|0|0|0||0|69600000|||||0||362500000||311000000|TPR
2020-09-30|USD|90000000|308800000||72100000|153300000|51200000|26000000|29400000|57500000|231700000|-2000000|-8400000||0|0||0||||||-8199999||79600000||231700000|TPR
2020-06-30|USD|-39100000|100100000||-34600000|-118900000|79000000|32500000|13300000|-113000000|498900000|113500000|609000000|700000000|0|0||93200000|93200000|||||2600000||498900000||-293800000|TPR
2020-03-31|USD|-115600000|173600000||-157300000|-9600000|585200000|50700000|-153900000|191100000|-677100000|58700000|-96600000|0|0|0||93100000|93100000|||||0||-91900000||-677100000|TPR
2019-12-31|USD|556000000|124300000||55900000|-85800000|60900000|50300000|40600000|-136200000|298800000|-54300000|-129100000|0|33000000|33000000||97200000|97200000|||||-31400000||359700000||298800000|TPR
2019-09-30|USD|5700000|156300000||14100000|172700000|104100000|71900000|38100000|116700000|20000000|-73600000|-377400000||267000000|267000000||96800000|96800000|||||-266900000||-447100000|-1800000|20000000|TPR
2019-06-30|USD|189600000|48500000||-48900000|21500000|79300000|90000000|25200000|-18400000|999200000|-96500000|-197700000||100000000|100000000||97900000|97900000|||||-96300000||999200000|-1500000|148900000|TPR
2019-03-31|USD|3500000|46100000||-224300000|-5500000|63600000|67800000|-85100000|81000000|117400000|-72200000|-99800000||0|0||97900000|97900000|||||800000||181000000|6800000|117400000|TPR
2018-12-31|USD|618400000|65400000||192600000|-74700000|66100000|61200000|59700000|-108600000|254800000|-182500000|-93800000||0|0||97700000|97700000|||||4600000||332300000|-9800000|254800000|TPR
2018-09-30|USD|-19100000|69200000||-44500000|206900000|61400000|55200000|-25500000|150700000|122300000|-223000000|-94300000||0|0||97200000|97200000|||||26200000||-338700000|-2300000|122300000|TPR
2018-06-30|USD|411000000|-100800000||71600000|-33200000|73900000|80800000|84200000|-18400000|1003200000|-83700000|-92300000|0|0|0||97000000|97000000|||||5800000||211700000|-23300000|211700000|TPR
2018-03-31|USD|155500000|50400000||-154400000|-17600000|65900000|60100000|-64600000|500000|140300000|-92600000|-1098400000|0|0|0||96100000|96100000|||||99600000||-1033300000|2200000|140300000|TPR
2017-12-31|USD|534800000|31500000||254700000|-186200000|66000000|77600000|17600000|-168500000|63200000|233100000|-82400000|||||95900000|95900000|||||16800000||691700000|6200000|63200000|TPR
2017-09-30|USD|-103800000|35300000||-108400000|131300000|65500000|48900000|-31600000|156000000|-17700000|-2221600000|1022400000|0|0|0||95100000|95100000|||||43500000||-1299600000|3400000|-17700000|TPR
2017-06-30|USD|323800000|-24900000||85400000|-18700000|65000000|91000000|65300000|-11100000|754500000|30500000|919700000||0|0||94800000|94800000|||||29700000||1278400000|4400000|151700000|TPR
2017-03-31|USD|201900000|27900000||-106600000|-62500000|50200000|70400000|-71000000|4200000|705700000|-37300000|-83200000|||||94700000|94700000|||||14000000||84800000|3400000|122200000|TPR
