fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-12-31|USD|-224000000|9072000000||-318000000|59000000|48000000|11000000|47000000||251000000|19000000|67000000|150000000|500000000|500000000||||||||-500000000||||251000000|MOH
2024-09-30|USD|873000000|8797000000||767000000|55000000|47000000|35000000|26000000||326000000|-48000000|-364000000||0|0||||||||0||||326000000|MOH
2024-06-30|USD|-219000000|8302000000||-495000000|-121000000|46000000|27000000|-118000000||301000000|53000000|12000000||0|0||||||||0||||301000000|MOH
2024-03-31|USD|214000000|8288000000||-264000000|89000000|45000000|27000000|123000000||301000000|-488000000|-62000000||0|0||||||||0||||301000000|MOH
2023-12-31|USD|-690000000|7565000000||-150000000|644000000|43000000|-5000000|646000000|646000000|216000000|-25000000|3000000||0|0||||||||0||||216000000|MOH
2023-09-30|USD|949000000|7119000000||917000000|153000000|42000000|26000000|49000000|49000000|245000000|-280000000|-6000000|0|0|0||||||0|0|0||||245000000|MOH
2023-06-30|USD|487000000|6971000000||-279000000|-145000000|42000000|31000000|-151000000|-151000000|309000000|-137000000|10000000|0|0|0||||||0|0|0||360000000||309000000|MOH
2023-03-31|USD|916000000|6845000000||477000000|226000000|44000000|32000000|234000000||321000000|-302000000|-65000000|0|0|0||||||0|0|0||549000000||321000000|MOH
2022-12-31|USD|-212000000|7150000000||-364000000|125000000|47000000|10000000|80000000||56000000|148000000|-183000000|0|200000000|200000000||||||0|0|-200000000||-247000000||56000000|MOH
2022-09-30|USD|254000000|6986000000||616000000|56000000|45000000|31000000|-28000000|-28000000|230000000|-347000000|10000000|0|0|0||||||0|0|0||-83000000||230000000|MOH
2022-06-30|USD|368000000|6637000000||50000000|109000000|44000000|27000000|64000000||248000000|-665000000|-191000000|0|200000000|200000000||||||0|0|0||-488000000||248000000|MOH
2022-03-31|USD|363000000|6396000000||-103000000|-5000000|40000000|23000000|-21000000|-21000000|258000000|74000000|-77000000|0|0|0||||||0|0|0||360000000||258000000|MOH
