fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-12-31|USD|84346000|29912000||6845000|6155000|27084000|6821000||8908000|34890000|-5032000|-83837000|0|0|0||12736000|12736000|||0||-70088000||||34890000|TECH
2024-09-30|USD|63889000|25580000||-17091000|5963000|28137000|9172000||2805000|33600000|-21684000|-11571000|-19000000|0|0||12688000|12688000|||0||25101000||||33600000|TECH
2024-06-30|USD|75496000|-29678000||8010000|5779000|28057000|17980000||4616000|40588000|-8808000|-60095000|-70000000|0|0||12627000|12627000|||0||22934000||||40588000|TECH
2024-03-31|USD|80986000|3239000||11663000|-1144000|27311000|16441000||22000|49059000|-16441000|-52416000|-58000000|0|0||12579000|12579000|||0||18331000||||49059000|TECH
2023-12-31|USD|83116000|1434000||21128000|4938000|27803000|14864000||4361000|27465000|-23671000|-81399000|-58000000|0|0||12559000|12559000|||65000000||-74766000||||27465000|TECH
2023-09-30|USD|59383000|41187000||-25631000|7788000|28540000|13592000||5216000|50993000|-154110000|71512000|-70000000|0|0||12654000|12654000|||160000000||14394000||||50993000|TECH
2023-06-30|USD|83393000|-55983000||-8601000|379000|26923000|10831000|-92000|1351000|75484000|-4756000|-24222000|-20000000|0|0||12597000|12597000|||0||8414000||54415000||75484000|TECH
2023-03-31|USD|50535000|39961000||-3693000|14006000|26971000|11748000|-32200000|10454000|70218000|-241096000|150839000|0|0|0||12582000|12582000|||170000000||4422000||-39722000||70218000|TECH
2022-12-31|USD|64384000|17363000||356000|6922000|26703000|6109000|-5910000|7677000|50005000|-109000|-72195000|-64661000|0|0||12561000|12561000|||0||5027000||-7920000||50005000|TECH
2022-09-30|USD|56081000|21961000||1538000|13445000|26641000|9556000|17335000|10685000|89734000|-19688000|-31806000|-441000000|19562000|19562000||12545000|12545000|||449661000||-7612000||4587000||89555000|TECH
2022-06-30|USD|102717000|-14088000||13387000|15479000|25866000|13570000|3334000|15973000|61915000|-18570000|-65728000|-3125000|58818000|58818000||12539000|12539000|||0||-50009000||18419000||61524000|TECH
2022-03-31|USD|73128000|3872000||8296000|3885000|25367000|15100000|-51583000|7334000|60144000|-35993000|-84065000|-63125000|60838000|60838000||12577000|12577000|||40000000||-48992000||56272000||60739000|TECH
2021-12-31|USD|100993000|6712000||15846000|6892000|25102000|10168000|-5710000|5719000|72059000|-35168000|-53376000|-58125000|0|0||12576000|12576000|||40000000||-22674000||65347000||80173000|TECH
2021-09-30|USD|48434000|37235000||-22121000|8833000|24734000|6070000|-3637000|2981000|68981000|-7120000|-39684000|-51125000|0|0||12493000|12493000|||10000000||37880000||1630000||69615000|TECH
2021-06-30|USD|122020000|-3116000||16791000|4540000|24672000|11316000|17161000|3025000|14644000|-226903000|117688000|-130125000|0|0||12448000|12448000|||256000000||10100000||12805000||14960000|TECH
2021-03-31|USD|74866000|11700000||3120000|1607000|21103000|10602000|-30383000|3529000|45402000|129000|-55227000|-16125000|43178000|43178000||12446000|12446000|||0||-20523000||33702000||45782000|TECH
2020-12-31|USD|89269000|4800000||7071000|1758000|20884000|11445000|-2327000|-1382000|46144000|-8604000|-90079000|-92125000|0|0||12392000|12392000|||0||16919000||41344000||46274000|TECH
2020-09-30|USD|66009000|6530000||5535000|336000|21088000|10938000||1968000|33395000|-8138000|-34933000|-33125000|0|0||12336000|12336000|||0||15418000||26865000||33395000|TECH
2020-06-30|USD|0|3741000||-13836000|0|0|0|3864000|0|58845000|0|0|0|0|0||0|0|||0||0||113314000||58847000|TECH
2020-03-31|USD|49469000|1500000||685000|5558000|21108000|9282000|-7258000|5628000|36432000|19358000|-17786000|-3125000|50112000|50112000||12279000|12279000|||40000000||-38869000||45924000|-5117000|36432000|TECH
2019-12-31|USD|70418000|3700000||16812000|2432000|20553000|14564000|11355000|3661000|119622000|33295000|-97027000|-103125000|0|0||12196000|12196000|||0||18295000||10401000|3715000|119622000|TECH
2019-09-30|USD|40539000|13888000||2689000|3269000|20085000|10525000|-1405000|720000|14398000|-15085000|-24269000|-19125000|0|0||12169000|12169000|||0||8952000||-995000|-2180000|14398000|TECH
2019-06-30|USD|0|-6344000||-2912000|0|0|0|-1864000|0|16460000|0|0|0|0|0||0|0|||0||0||5325000|-407000|16459000|TECH
2019-03-31|USD|39662000|1100000||3021000|2080000|19322000|4925000|-20984000|3338000|44654000|-4736000|-27043000|-23125000|1000|1000||12086000|12086000|||0||8168000||9675000|1791000|44654000|TECH
2018-12-31|USD|46563000|300000||-1756000|2438000|19878000|4604000|-459000|1534000|17556000|-13634000|-41207000|-16125000|0|0||12085000|12085000|||0||-12997000||-8788000|-510000|17556000|TECH
2018-09-30|USD|39448000|11676000||-1757000|8032000|19052000|4190000|8307000|6678000|17403000|-288113000|222531000|-357125000|0|0||12066000|12066000|||580000000||16453000||-27316000|-1182000|17403000|TECH
2018-06-30|USD|64839000|-28136000||15344000|-173000|17152000|5818000|-12099000|1751000|122180000|37968000|-62832000|-53500000|0|0||12032000|12032000|||0||5446000||35382000|-4593000|41701000|TECH
2018-03-31|USD|21650000|6477000||11994000|4526000|16273000|3508000|-9237000|4063000|19738000|-57930000|-952000|0|0|0||11995000|11995000|||30000000||7025000||-34850000|2382000|19738000|TECH
2017-12-31|USD|39182000|23288000||-15295000|794000|15615000|6335000|18636000|2067000|48847000|-6345000|15550000|0|0|0||11988000|11988000|||0||2893000||48994000|607000|48847000|TECH
