fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2025-01-31|USD|431000000|3000000||320000000|70000000|72000000|97000000|30000000|40000000|318000000|-94000000|-180000000|-30000000|90000000|90000000||71000000|71000000|||4000000||-60000000||||318000000|A
2024-10-31|USD|481000000|121000000||113000000|41000000|69000000|93000000|60000000|-19000000|351000000|-954000000|25000000|-335000000|335000000|335000000||68000000|68000000|||0||-334000000||||351000000|A
2024-07-31|USD|452000000|21000000||84000000|-35000000|63000000|92000000|-23000000|-12000000|282000000|-100000000|-246000000|375000000|585000000|585000000||68000000|68000000|||0||-552000000||||282000000|A
2024-04-30|USD|333000000|6000000||134000000|-46000000|63000000|103000000|-34000000|-12000000|308000000|-109000000|-291000000|0|230000000|230000000||69000000|69000000|||0||-221000000||||308000000|A
2024-01-31|USD|485000000|41000000||238000000|-1000000|62000000|90000000|-10000000|9000000|348000000|-95000000|-240000000|0|0|0||69000000|69000000|||0||34000000||||348000000|A
2023-10-31|USD|516000000|30000000||46000000|-39000000|62000000|84000000|-19000000|-20000000|475000000|-40000000|-201000000|-55000000|80000000|80000000||66000000|66000000|||||-78000000||||475000000|A
2023-07-31|USD|562000000|16000000||25000000|-82000000|71000000|81000000|-64000000|-18000000|111000000|-89000000|-322000000|55000000|335000000|335000000||66000000|66000000|||||-305000000||||111000000|A
2023-04-30|USD|398000000|29000000||114000000|-52000000|71000000|57000000|-54000000|2000000|302000000|-77000000|-390000000|-238000000|85000000|85000000||66000000|66000000|||||-85000000||-69000000||302000000|A
2023-01-31|USD|296000000|15000000||45000000|74000000|67000000|76000000|5000000|69000000|352000000|-104000000|-17000000|203000000|75000000|75000000||67000000|67000000|||||-40000000||175000000||352000000|A
2022-10-31|USD|448000000|29000000||133000000|130000000|73000000|70000000|88000000|42000000|368000000|-110000000|-341000000|-145000000|135000000|135000000||62000000|62000000|||||-132000000||||368000000|A
2022-07-31|USD|326000000|16000000||161000000|207000000|80000000|82000000|125000000|82000000|329000000|-73000000|-362000000|5000000|323000000|323000000||62000000|62000000|||||-295000000||||329000000|A
2022-04-30|USD|283000000|22000000||195000000|132000000|82000000|64000000|62000000|70000000|274000000|-76000000|-123000000|175000000|234000000|234000000||63000000|63000000|||||-234000000||260000000||274000000|A
2022-01-31|USD|255000000|18000000||47000000|100000000|82000000|75000000|46000000|54000000|283000000|-79000000|-546000000|0|447000000|447000000||63000000|63000000|||||-420000000||-374000000|-4000000|283000000|A
2021-10-31|USD|441000000|23000000||137000000|80000000|84000000|62000000|59000000|21000000|442000000|-59000000|-324000000|-130000000|136000000|136000000||59000000|59000000|||||-133000000||55000000|-3000000|442000000|A
2021-07-31|USD|334000000|17000000||93000000|87000000|84000000|55000000|52000000|35000000|264000000|-61000000|-222000000|-75000000|113000000|113000000||59000000|59000000|||||-87000000||258000000|-3000000|264000000|A
2021-04-30|USD|472000000|17000000||200000000|31000000|77000000|31000000|-14000000|45000000|216000000|-587000000|166000000|-109000000|195000000|195000000||59000000|59000000|||||-194000000||203000000|0|216000000|A
2021-01-31|USD|238000000|19000000||152000000|66000000|76000000|41000000|31000000|35000000|288000000|-42000000|-316000000|239000000|344000000|344000000||59000000|59000000|||||-319000000||-111000000|9000000|288000000|A
2020-10-31|USD|377000000|379000000||114000000|90000000|76000000|27000000|108000000|-18000000|222000000|-27000000|-269000000|-1378000000|250000000|250000000||55000000|55000000|||||-246000000||83000000|2000000|222000000|A
2020-07-31|USD|290000000|14000000||35000000|25000000|77000000|25000000|24000000|1000000|199000000|-32000000|-231000000|753000000|33000000|33000000||56000000|56000000|||||-9000000||188000000|8000000|199000000|A
2020-04-30|USD|313000000|22000000||144000000|-12000000|76000000|33000000|-65000000|53000000|101000000|-53000000|-156000000|25000000|126000000|126000000||55000000|55000000|||||-126000000||92000000|-7000000|101000000|A
2020-01-31|USD|-59000000|17000000||85000000|72000000|79000000|34000000|40000000|32000000|197000000|-35000000|-61000000|60000000|60000000|60000000||56000000|56000000|||||-28000000||-156000000|-1000000|197000000|A
2019-10-31|USD|314000000|178000000||127000000|53000000|76000000|30000000|48000000|5000000|194000000|-1193000000|497000000|0|49000000|49000000||51000000|51000000|||||-47000000||-383000000|-1000000|194000000|A
2019-07-31|USD|242000000|25000000||249000000|127000000|55000000|48000000|75000000|10000000|191000000|-51000000|-582000000|0|549000000|549000000||51000000|51000000|||||-530000000||165000000|1000000|191000000|A
2019-04-30|USD|252000000|11000000||224000000|-4000000|53000000|39000000|5000000|9000000|182000000|-56000000|-92000000|0|50000000|50000000||52000000|52000000|||||-39000000||380000000|-7000000|182000000|A
2019-01-31|USD|213000000|25000000||61000000|-34000000|54000000|39000000|-22000000|12000000|504000000|-290000000|-122000000|0|75000000|75000000||52000000|52000000|||||-53000000||-190000000|9000000|504000000|A
2018-10-31|USD|372000000|114000000||104000000|223000000|56000000|36000000|74000000|17000000|195000000|-114000000|-131000000|-693000000|86000000|86000000||47000000|47000000|||||-83000000||116000000|-12000000|195000000|A
2018-07-31|USD|197000000|25000000||-12000000|-20000000|53000000|33000000|12000000|100000000|236000000|-473000000|-589000000|127000000|243000000|243000000||48000000|48000000|||||-226000000||-880000000|-14000000|236000000|A
2018-04-30|USD|303000000|14000000||44000000|-16000000|50000000|48000000|-16000000|0|205000000|-51000000|-114000000|82000000|46000000|46000000||48000000|48000000|||||-35000000||124000000|-16000000|205000000|A
2018-01-31|USD|215000000|29000000||-65000000|-39000000|51000000|60000000|-5000000|-34000000|-284000000|-67000000|37000000|274000000|47000000|47000000||48000000|48000000|||||-22000000||209000000|25000000|-320000000|A
