fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-12-31|USD|575000000|158000000||137000000|-41000000|142000000|100000000|6000000|-47000000|326000000|-289000000|-95000000|0|1000000|1000000||87000000|87000000|||1000000||0||||326000000|XYL
2024-09-30|USD|370000000|-114000000||-19000000|227000000|141000000|74000000|109000000|118000000|217000000|-74000000|-352000000|0|-11000000|0||95000000|95000000|||0||0||||217000000|XYL
2024-06-30|USD|194000000|||||145000000|73000000||-23000000|194000000||-337000000|||||87000000|87000000|||||-3000000||||194000000|XYL
2024-03-31|USD|89000000|24000000||6000000|99000000|134000000|74000000|47000000|52000000|153000000|-51000000|-82000000|0|15000000|15000000||88000000|88000000|||0||18000000||||153000000|XYL
2023-12-31|USD|455000000|163000000||-29000000|-137000000|137000000|94000000|-55000000|-82000000|266000000|-89000000|-86000000|0|15000000|15000000||80000000|80000000|||3000000||2000000||||266000000|XYL
2023-09-30|USD|373000000|16000000||-12000000|4000000|147000000|74000000|20000000|-16000000|152000000|-50000000|-306000000|-73000000|1000000|1000000||80000000|80000000|||0||4000000||||152000000|XYL
2023-06-30|USD|28000000|22000000||-36000000|96000000|92000000|54000000|94000000|2000000|92000000|-452000000|298000000|0|1000000|1000000||79000000|79000000|||0||32000000||-126000000||92000000|XYL
2023-03-31|USD|-19000000|17000000||-14000000|83000000|60000000|49000000|28000000|55000000|99000000|-37000000|-63000000|0|8000000|8000000||60000000|60000000|||0||-1000000||-119000000||99000000|XYL
2022-12-31|USD|362000000|114000000||196000000|-20000000|60000000|60000000|47000000|-67000000|149000000|-68000000|-580000000|0|0|0||54000000|54000000|||0||2000000||-286000000||149000000|XYL
2022-09-30|USD|202000000|29000000||-5000000|51000000|58000000|53000000|26000000|25000000|12000000|-39000000|-52000000|0|0|0||53000000|53000000|||0||3000000||27000000||12000000|XYL
2022-06-30|USD|113000000|19000000||20000000|138000000|59000000|46000000|55000000|83000000|112000000|-41000000|-52000000|0|1000000|1000000||55000000|55000000|||0||1000000||134000000||112000000|XYL
2022-03-31|USD|-81000000|26000000||20000000|170000000|58000000|49000000|64000000|106000000|82000000|-43000000|-106000000|0|51000000|51000000||55000000|55000000|||0||-50000000||-230000000||82000000|XYL
2021-12-31|USD|220000000|132000000||60000000|24000000|59000000|81000000|-8000000|32000000|113000000|-70000000|-49000000|0|0|0||51000000|51000000|||0||4000000||94000000|-7000000|113000000|XYL
2021-09-30|USD|112000000|28000000||-17000000|58000000|62000000|47000000|12000000|46000000|82000000|-44000000|-644000000|0|0|0||50000000|50000000|||0||6000000||137000000|-9000000|114000000|XYL
2021-06-30|USD|232000000|23000000||65000000|67000000|62000000|41000000|24000000|43000000|113000000|-38000000|-47000000|0|1000000|1000000||51000000|51000000|||0||5000000||142000000|5000000|113000000|XYL
2021-03-31|USD|-26000000|53000000||-29000000|88000000|62000000|39000000|42000000|46000000|87000000|-31000000|-115000000|0|67000000|67000000||51000000|51000000|||0||-64000000||-187000000|-15000000|87000000|XYL
2020-12-31|USD|370000000|144000000||178000000|-109000000|62000000|47000000|-66000000|-43000000|148000000|157000000|-77000000|-40000000|0|0||46000000|46000000|||0||10000000||179000000|23000000|148000000|XYL
2020-09-30|USD|275000000|14000000||-10000000|-10000000|63000000|41000000|5000000|-15000000|37000000|-238000000|-224000000|-178000000|1000000|1000000||47000000|47000000|||-2000000||4000000||62000000|12000000|37000000|XYL
2020-06-30|USD|181000000|37000000||-18000000|-16000000|62000000|44000000|-25000000|9000000|31000000|-40000000|687000000|-253000000|0|0||47000000|47000000|||||0||57000000|10000000|31000000|XYL
2020-03-31|USD|-2000000|20000000||-68000000|31000000|64000000|51000000|-23000000|54000000|38000000|-48000000|87000000|190000000|60000000|60000000||48000000|48000000|||||-55000000||15000000|-22000000|38000000|XYL
2019-12-31|USD|388000000|78000000||201000000|-99000000|65000000|51000000|-50000000|-49000000|118000000|-46000000|-78000000|-36000000|1000000|1000000||43000000|43000000|||||2000000||271000000|7000000|118000000|XYL
2019-09-30|USD|245000000|72000000||-147000000|-3000000|65000000|46000000|5000000|-8000000|65000000|-39000000|-124000000|-81000000|0|0||44000000|44000000|||||2000000||70000000|-12000000|65000000|XYL
2019-06-30|USD|123000000|45000000||-6000000|60000000|63000000|60000000|75000000|-15000000|139000000|-69000000|54000000|94000000|0|0||43000000|43000000|||||4000000||108000000|0|139000000|XYL
2019-03-31|USD|83000000|4000000||-17000000|18000000|64000000|69000000|-7000000|25000000|79000000|-77000000|-29000000|50000000|39000000|39000000||44000000|44000000|||||-35000000||-21000000|2000000|79000000|XYL
2018-12-31|USD|198000000|44000000||-6000000|9000000|66000000|66000000|27000000|-18000000|225000000|-64000000|-235000000|-77000000|1000000|1000000||38000000|38000000|||||-1000000||-108000000|-7000000|225000000|XYL
2018-09-30|USD|187000000|6000000||-3000000|36000000|63000000|60000000|8000000|28000000|130000000|-42000000|-57000000|-23000000|0|0||38000000|38000000|||||3000000||83000000|-5000000|130000000|XYL
2018-06-30|USD|138000000|-7000000||48000000|106000000|65000000|50000000|59000000|47000000|115000000|-46000000|-50000000|12000000|25000000|25000000||38000000|38000000|||||-24000000||24000000|-18000000|115000000|XYL
2018-03-31|USD|63000000|19000000||6000000|49000000|67000000|61000000|9000000|40000000|79000000|-491000000|302000000|371000000|33000000|33000000||38000000|38000000|||||-30000000||-117000000|9000000|79000000|XYL
