fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-11-02|USD|785600000|15100000||690600000|447900000|256100000|426400000|0|434300000|233300000|-409100000|-248000000|-249700000|0|0||||||||2000000||||233300000|DLTR
2024-08-03|USD|306900000|177000000||39200000|121000000|246600000|500700000||48900000|132400000|-477000000|122900000|0|127800000|127800000||||||||-126000000||||132400000|DLTR
2024-05-04|USD|695700000|5700000||58700000|-31100000|234000000|472200000||-32400000|300100000|-473000000|-287800000|0|272200000|272200000||||||||-268300000||||300100000|DLTR
2024-02-03|USD|1254900000|1935000000||308600000|-381800000|837000000|784100000||-405100000|-2138000000|-785300000|-228100000|-229100000|0|0||||||||2400000||||-1709800000|DLTR
2023-10-28|USD|505800000|34400000||210500000|226100000|1700000|541400000|23600000|190000000|212000000|-541300000|-29700000|0|250000000|250000000||231200000|231200000|||0||-247900000||||212000000|DLTR
2023-07-29|USD|171800000|282100000||-25200000|262100000|1100000|425400000||215400000|200400000|-428300000|-104600000|0|106600000|106600000||||||0||-104000000||-361100000||200400000|DLTR
2023-04-29|USD|752000000|6000000||-106100000|-326200000|1200000|350400000||-335900000|299000000|-352700000|-167600000||143400000|143400000||||||||-140500000||231700000||299000000|DLTR
2023-01-28|USD|880700000|1654400000||-163800000|-286800000|764500000|328000000||-210400000|452200000|-327900000|-349000000|-350000000|0|0||2200000|2200000|||||2200000||203800000||452200000|DLTR
2022-10-29|USD|213500000|121300000||-16100000|326700000|1100000|391200000|50400000|240500000|266900000|-392500000|-54500000|0|397500000|397500000||352300000|352300000|||||-395200000||-233500000||266900000|DLTR
2022-07-30|USD|-17900000|310900000||20800000|628100000|1200000|276200000||621200000|359900000|-277100000|-234200000||235800000|235800000||||||||-233900000||359900000||359900000|DLTR
2022-04-30|USD|538500000|6600000||134800000|442100000|1100000|253400000||434100000|536400000|-256300000|-49100000|0|14200000|14200000||||||0||-11300000||233100000||536400000|DLTR
2022-01-29|USD|412800000|1691100000||||711100000|271600000||-940400000|-68200000|-273600000|145100000||0|0||||||0||8800000||-68200000||454200000|DLTR
2021-10-30|USD|282600000|77300000||||1600000|295600000||-940400000|216800000|-294800000|-800000||2500000|2500000||||||||-100000||216800000||216800000|DLTR
2021-07-31|USD|179900000|344300000||||1700000|229100000||-940400000|282400000|-228700000|-704200000|0|706200000|706200000||||||0||-703600000||282400000||282400000|DLTR
2021-05-01|USD|556200000|6600000||||1600000|224900000||-940400000|374500000|-222800000|-276600000||241300000|241300000||||||||-237300000||56800000||374500000|DLTR
2021-01-30|USD|982600000|516400000||||683500000|191800000||97100000|681600000|-182200000|-503200000|0|205800000|205800000||||||||-203100000||681600000||502800000|DLTR
