fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-12-31|USD|599000000|||460000000|578000000|155000000|26000000|504000000||1248000000|480000000|-664000000||395000000|395000000||89000000|89000000||0|0||-395000000||||1246000000|WTW
2024-09-30|USD|482000000|||83000000|-15000000|56000000|27000000|-153000000||-1672000000|-72000000|-159000000||205000000|205000000||89000000|89000000||0|0||-205000000||||-1675000000|WTW
2024-06-30|USD|407000000|||184000000|103000000|60000000|29000000|-5000000||142000000|-84000000|-1192000000||200000000|200000000||90000000|90000000||0|0||-200000000||||141000000|WTW
2024-03-31|USD|24000000|||-426000000|-60000000|180000000|27000000|-113000000||194000000|-74000000|1556000000||101000000|101000000||86000000|86000000||0|746000000||-101000000||||190000000|WTW
2023-12-31|USD|522000000|||207000000|477000000|178000000|23000000|467000000||623000000|-55000000|-472000000||196000000|196000000||87000000|87000000||0|||-196000000||||622000000|WTW
2023-09-30|USD|393000000|||155000000|-3000000|62000000|25000000|-97000000||139000000|5000000|-615000000|0|350000000|350000000||88000000|88000000||0|0||-350000000||||136000000|WTW
2023-06-30|USD|296000000|||65000000|57000000|71000000|22000000|-35000000||96000000|-974000000|340000000|0|350000000|350000000||90000000|90000000||0|0||-350000000||||94000000|WTW
2023-03-31|USD|134000000|||-411000000|-140000000|229000000|19000000|-129000000||206000000|-61000000|-453000000|0|104000000|104000000||87000000|87000000||0|0||-104000000||-380000000||203000000|WTW
2022-12-31|USD|375000000|||15000000|457000000|237000000|16000000|458000000||593000000|-115000000|-336000000|0|440000000|440000000||89000000|89000000||0|0||-433000000||-76000000||588000000|WTW
2022-09-30|USD|179000000|||63000000|-3000000|71000000|17000000|-90000000||192000000|-77000000|-419000000|0|369000000|369000000||91000000|91000000||6000000|0||-363000000||-317000000||190000000|WTW
2022-06-30|USD|237000000|||-115000000|-9000000|84000000|18000000|-98000000||114000000|-55000000|-110000000|0|471000000|471000000||91000000|91000000||0|0||-471000000||72000000||109000000|WTW
2022-03-31|USD|21000000|||-458000000|-60000000|151000000|15000000|-82000000||125000000|74000000|-2580000000|0|2250000000|2250000000||98000000|98000000||1000000|0||-2249000000||-2485000000||122000000|WTW
2021-12-31|USD|184000000|||24000000|296000000|152000000|13000000|309000000||2407000000|2209000000|-858000000|0|627000000|627000000||99000000|99000000||8000000|0||-609000000||2407000000||2402000000|WTW
2021-09-30|USD|1511000000|||307000000|-170000000|85000000|13000000|-214000000||907000000|-13000000|-1189000000|0|1000000000|1000000000||6000000|6000000||0|0||-1000000000||907000000||903000000|WTW
2021-06-30|USD|494000000|||50000000|0|99000000|13000000|-76000000||186000000|-55000000|-235000000|0|0|0||177000000|177000000||1000000|0||1000000||186000000||184000000|WTW
2021-03-31|USD|-128000000|||-556000000|130000000|174000000|14000000|115000000||736000000|429000000|-832000000|0|0|0||92000000|92000000||1000000|0||1000000||-116000000||733000000|WTW
2020-12-31|USD|568000000|||432000000|414000000|184000000|14000000|287000000||483000000|-52000000|712000000|0|0|0||87000000|87000000||8000000|0||24000000||483000000||476000000|WTW
2020-09-30|USD|521000000|||200000000|-71000000|182000000|16000000|-231000000||122000000|141000000|-119000000|0|0|0||88000000|88000000||3000000|0||3000000||195000000||121000000|WTW
2020-06-30|USD|662000000|||65000000|-249000000|186000000|18000000|-174000000||102000000|-87000000|-401000000|0|0|0||87000000|87000000||2000000|0||2000000||169000000||94000000|WTW
2020-03-31|USD|23000000|||-482000000|39000000|220000000|15000000|46000000||313000000|-162000000|186000000|396000000|0|0||84000000|84000000||3000000|0||3000000||47000000||305000000|WTW
2019-12-31|USD|461000000|264000000||32000000|321000000|190000000|16000000|454000000||551000000|-83000000|-319000000|-49000000|3000000|3000000||84000000|84000000||14000000|0||56000000||551000000||544000000|WTW
2019-09-30|USD|317000000|||-11000000|-37000000|119000000|-77000000|-275000000||80000000|-1383000000|1148000000|24000000|96000000|96000000||84000000|84000000||4000000|0||-92000000||80000000||75000000|WTW
2019-06-30|USD|350000000|||94000000|88000000|123000000|63000000|-39000000||149000000|-73000000|-456000000|-244000000|0|0||84000000|84000000||5000000|0||-46000000||149000000|-1000000|138000000|WTW
2019-03-31|USD|-47000000|||-379000000|158000000|181000000|57000000|121000000||293000000|-75000000|82000000|138000000|0|0||77000000|77000000||22000000|0||22000000||-41000000|-1000000|287000000|WTW
2018-12-31|USD|572000000|||320000000|234000000|181000000|59000000|264000000||383000000|-101000000|-361000000|-100000000|201000000|0||78000000|78000000||24000000|0||69000000||383000000|-8000000|378000000|WTW
2018-09-30|USD|321000000|||-15000000|-129000000|127000000|68000000|-251000000||46000000|-87000000|-207000000|-851000000|132000000|-269000000||79000000|79000000||3000000|0||272000000||46000000|-7000000|44000000|WTW
2018-06-30|USD|377000000|||68000000|-148000000|140000000|76000000|-124000000||65000000|-74000000|-311000000|136000000|269000000|269000000||81000000|81000000||7000000|0||-262000000||65000000|-35000000|58000000|WTW
2018-03-31|USD|18000000|||-393000000|-3000000|192000000|65000000|43000000||221000000|-79000000|-24000000|61000000|0|0||68000000|68000000||11000000|0||11000000||-76000000|9000000|215000000|WTW
2017-12-31|USD|347000000|||300000000|128000000|241000000|102000000|95000000||253000000|-73000000|-233000000|-33000000|70000000|0||68000000|68000000||17000000|-1000000||78000000||253000000|77000000|245000000|WTW
2017-09-30|USD|196000000|||-278000000|-326000000|195000000|79000000|-205000000||-54000000|-107000000|-50000000|392000000|166000000|-119000000||72000000|72000000||7000000|0||126000000||-54000000|21000000|-54000000|WTW
2017-06-30|USD|319000000|||36000000|75000000|200000000|119000000|-79000000||41000000|-155000000|-196000000|283000000|296000000|296000000||137000000|137000000||37000000|682000000||-259000000||-18000000|14000000|33000000|WTW
2017-03-31|USD|95000000|||-109000000|315000000|197000000|62000000|253000000||352000000|-82000000|14000000|826000000|156000000|156000000||65000000|65000000||20000000|32000000||-136000000||31000000|4000000|344000000|WTW
2016-12-31|USD|312000000|8000000||222000000|143000000|194000000|67000000|121000000||148000000|-88000000|-116000000|152000000|174000000|0||66000000|66000000||19000000|0||-155000000||148000000|-5000000|142000000|WTW
2016-09-30|USD|185000000|65000000||-7000000|-74000000|202000000|59000000|-143000000||-31000000|-25000000|-335000000|4000000|184000000|-38000000||66000000|66000000||16000000|0||-168000000||14000000|-7000000|-32000000|WTW
2016-06-30|USD|317000000|7000000||27000000|-14000000|169000000|44000000|-38000000||76000000|-109000000|-208000000|-55000000|38000000|38000000||67000000|67000000||17000000|613000000||-21000000||120000000|-5000000|72000000|WTW
2016-03-31|USD|119000000|63000000||-81000000|279000000|204000000|48000000|161000000||245000000|417000000|-116000000|-338000000|0|0||4000000|0||11000000|1397000000||11000000||422000000|2000000|238000000|WTW
2015-12-31|USD|130000000|157000000||332000000|119000000|48000000|46000000|100000000||-18000000|-595000000|547000000|49000000|0|-82000000||114000000|112000000||31000000|0||29000000||110000000|-16000000|-24000000|WTW
2015-09-30|USD|106000000|32000000||16000000|23000000|48000000|53000000|-105000000||116000000|-100000000|-10000000|200000000|3000000|3000000||62000000|56000000||11000000|0||8000000||165000000|-13000000|117000000|WTW
2015-06-30|USD|71000000|33000000||34000000|-27000000|39000000|30000000|8000000||72000000|-240000000|143000000|220000000|64000000|64000000||60000000|55000000||51000000|0||-15000000||-26000000|6000000|70000000|WTW
2015-03-31|USD|-64000000|22000000||113000000|144000000|36000000|17000000|152000000||214000000|-8000000|-39000000|0|15000000|15000000||57000000|54000000||38000000|0||20000000||-111000000|-21000000|210000000|WTW
2014-12-31|USD|196000000|21000000||241000000|15000000|38000000|29000000|35000000||83000000|-159000000|-40000000|0|13000000|13000000||54000000|53000000||33000000|0||15000000||-3000000|-18000000|76000000|WTW
2014-09-30|USD|129000000|68000000||20000000|-86000000|36000000|29000000|-106000000||-8000000|-35000000|-128000000|0|83000000|83000000||55000000|54000000||13000000|0||-70000000||-34000000|-18000000|-7000000|WTW
2014-06-30|USD|147000000|4000000||7000000|-72000000|36000000|32000000|-3000000||48000000|-61000000|-106000000|0|82000000|82000000||66000000|53000000||50000000|0||-32000000||-20000000|-6000000|47000000|WTW
2014-03-31|USD|5000000|60000000||164000000|127000000|36000000|23000000|140000000||250000000|-21000000|-49000000|0|35000000|35000000||52000000|50000000||43000000|0||8000000||-65000000|3000000|246000000|WTW
2013-12-31|USD|195000000|3000000||276000000|39000000|39000000|40000000|60000000||74000000|-15000000|-5000000|0|0|0||50000000|49000000||50000000|-522000000||50000000||175000000|-2000000|68000000|WTW
2013-09-30|USD|229000000|58000000||32000000|-110000000|35000000|29000000|-68000000||-27000000|-30000000|-82000000|0|0|0||50000000|49000000||43000000|0||43000000||117000000|3000000|-27000000|WTW
2013-06-30|USD|98000000|1000000||39000000|4000000|35000000|27000000|-4000000||107000000|-54000000|-68000000|-53000000|0|0||55000000|48000000||43000000|0||43000000||-24000000|-4000000|105000000|WTW
2013-03-31|USD|39000000|57000000||98000000|130000000|40000000|23000000|128000000||223000000|-21000000|18000000|55000000|0|0||48000000|47000000||19000000|0||19000000||36000000|-5000000|219000000|WTW
2012-12-31|USD|215000000|3000000||347000000|-17000000|-138000000|39000000|25000000||-801000000|-73000000|-67000000|0|0|0||46000000|46000000||12000000|0||12000000||75000000|1000000|-805000000|WTW
2012-09-30|USD|152000000|60000000||-105000000|-137000000|21000000|35000000|-119000000||26000000|-33000000|-104000000|-30000000|44000000|44000000||47000000|46000000||18000000|0||-26000000||15000000|2000000|26000000|WTW
2012-06-30|USD|96000000|0||-68000000|16000000|19000000|27000000|31000000||110000000|-29000000|-120000000|-35000000|37000000|37000000||54000000|47000000||12000000|0||-25000000||-53000000|-4000000|108000000|WTW
2012-03-31|USD|62000000|57000000||41000000|89000000|19000000|36000000|80000000||232000000|-37000000|0|85000000|19000000|19000000||49000000|46000000||11000000|0||-8000000||25000000|3000000|225000000|WTW
2011-12-31|USD|167000000|8000000||-16000000|-758000000|5000000|40000000|12000000||29000000|-29000000|-64000000|0||||44000000|44000000||14000000|0||14000000||74000000|-1000000|25000000|WTW
2011-09-30|USD|146000000|58000000||-37000000|-1080000000|17000000|24000000|-108000000||60000000|-20000000|-69000000|0||||47000000|46000000||4000000|0||4000000||57000000|-11000000|60000000|WTW
2011-06-30|USD|119000000|2000000||-64000000|1475000000|19000000|27000000|49000000||89000000|-28000000|-208000000|-100000000||||56000000|45000000||23000000|6000000||23000000||-117000000|2000000|85000000|WTW
2011-03-31|USD|7000000|60000000||85000000|319000000|20000000|20000000|139000000||42000000|-24000000|127000000|10000000||||46000000|45000000||19000000|788000000||19000000||110000000|6000000|34000000|WTW
2010-12-31|USD|241000000|22000000||149000000|36000000|18000000|24000000|39000000|106000000|103000000|-18000000|-67000000|-5000000||||46000000|44000000||10000000|||10000000||156000000|1000000|98000000|WTW
2010-09-30|USD|94000000|59000000||-1599000000|-1599000000|14000000|14000000|-1266000000||65000000|-19000000|-89000000|65000000||||45000000|43000000||9000000|||9000000||-14000000|6000000|64000000|WTW
2010-06-30|USD|85000000|||||16000000|16000000|||91000000|-16000000|-120000000|||||66000000|45000000||6000000|||-35000000||-51000000|-4000000|89000000|WTW
2010-03-31|USD|69000000|||||36000000|29000000||-109000000|211000000|-41000000|-17000000|||||45000000|44000000||11000000|||65000000||11000000|-10000000|204000000|WTW
2009-12-31|USD|133000000|||||41000000|22000000||304000000|86000000|144000000|-289000000|||||49000000|44000000||3000000|||-66000000||-12000000|1000000|79000000|WTW
2009-09-30|USD|78000000|||||44000000|36000000||-119000000|81000000|-27000000|43000000|||||46000000|43000000||3000000|||266000000||94000000|6000000|79000000|WTW
2009-06-30|USD|124000000|||||37000000|21000000||-62000000|91000000||-212000000|||||52000000|52000000|||||-55000000||||87000000|WTW
