fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-09-30|USD|1270000000|40000000||-59000000|-9000000|214000000||-9000000||-93000000|-1030000000|-826000000||500000000|500000000||270000000|270000000|||0||-489000000|9000000|||-93000000|AFL
2024-06-30|USD|255000000|53000000||-514000000|13000000|208000000||13000000||1755000000|2067000000|-1320000000||800000000|800000000||272000000|272000000|||0||-790000000|6000000|||1755000000|AFL
2024-03-31|USD|849000000|34000000||250000000|-32000000|215000000||-32000000||1879000000|227000000|-256000000||750000000|750000000||278000000|278000000|||823000000||-739000000|6000000|||1879000000|AFL
2023-12-31|USD|833000000|101000000||-1131000000|175000000|247000000||175000000||268000000|-1412000000|-787000000||701000000|701000000||236000000|236000000|||204000000||-690000000|8000000|||268000000|AFL
2023-09-30|USD|1270000000|38000000||69000000|-77000000|201000000||-77000000||1569000000|496000000|-992000000||700000000|700000000||239000000|239000000|||0||-693000000|4000000|||1569000000|AFL
2023-06-30|USD|379000000|57000000||-250000000|1000000|202000000||1000000||1634000000|1628000000|-1011000000||700000000|700000000||243000000|243000000|||0||-691000000|3000000|996000000||1634000000|AFL
2023-03-31|USD|890000000|37000000||-207000000|34000000|205000000||34000000||1188000000|-77000000|-933000000||700000000|700000000||248000000|248000000|||0||-694000000|2000000|-120000000||1188000000|AFL
2022-12-31|USD|1033000000|107000000||-113000000|-19000000|339000000||8000000||185000000|-693000000|-1295000000||600000000|600000000||239000000|239000000|||0||-595000000|2000000|-955000000||-21000000|AFL
2022-09-30|USD|1076000000|49000000||-193000000|-12000000|268000000||-37000000||1596000000|-930000000|-612000000||651000000|651000000||242000000|242000000|||1277000000||-642000000|5000000|-466000000||1781000000|AFL
2022-06-30|USD|510000000|67000000||-110000000|-1000000|268000000||-2000000||1388000000|1293000000|-907000000||650000000|650000000||248000000|248000000|||0||-648000000|1000000|896000000||1394000000|AFL
2022-03-31|USD|1260000000|37000000||519000000|30000000|322000000||29000000||1032000000|-1210000000|-737000000||500000000|500000000||250000000|250000000|||0||-483000000|9000000|-687000000||1047000000|AFL
2021-12-31|USD|870000000|123000000||-1000000|-50000000|346000000||-53000000||1039000000|-1207000000|-842000000||625000000|625000000||208000000|208000000|||0||-606000000|13000000|-1157000000|22000000|1039000000|AFL
2021-09-30|USD|1853000000|37000000||519000000|-26000000|278000000||-26000000||888000000|-332000000|-756000000||526000000|526000000||217000000|217000000|||0||-524000000|0|888000000|-26000000|888000000|AFL
2021-06-30|USD|962000000|74000000||41000000|-15000000|280000000||-15000000||1105000000|130000000|-671000000||500000000|500000000||211000000|211000000|||753000000||-493000000|4000000|1105000000|58000000|1105000000|AFL
2021-03-31|USD|1366000000|35000000||535000000|19000000|311000000||19000000||1293000000|-969000000|-470000000||650000000|650000000||219000000|219000000|||400000000||-626000000|9000000|-151000000|-78000000|1293000000|AFL
2020-12-31|USD|1357000000|133000000||512000000|-40000000|341000000||-46000000||951000000|-1108000000|-684000000||500000000|500000000||189000000|189000000|||0||-484000000|7000000|951000000|13000000|952000000|AFL
2020-09-30|USD|2000000000|34000000||-727000000|-77000000|292000000||-77000000||2456000000|-1391000000|-583000000||400000000|400000000||192000000|192000000|||0||-392000000|6000000|2456000000|9000000|2456000000|AFL
2020-06-30|USD|1187000000|58000000||298000000|80000000|289000000||80000000||805000000|-404000000|598000000||188000000|188000000||193000000|193000000|||1000000000||-175000000|12000000|805000000|-1000000|805000000|AFL
2020-03-31|USD|1414000000|39000000||521000000|-15000000|333000000||-15000000||566000000|-1716000000|-446000000||449000000|449000000||195000000|195000000|||545000000||-434000000|9000000|-748000000|0|566000000|AFL
2019-12-31|USD|1192000000|68000000||286000000|-4000000|356000000||-4000000||782000000|-225000000|-284000000||470000000|470000000||192000000|192000000|||347000000||-455000000|11000000|680000000|-3000000|781000000|AFL
2019-09-30|USD|1906000000|146000000||823000000|19000000|317000000||19000000||777000000|-219000000|-451000000||310000000|310000000||190000000|190000000|||0||-292000000|12000000|1197000000|-39000000|777000000|AFL
