fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-09-30|USD|891000000|57000000||68000000|93000000|78000000|108000000|-77000000|-29000000|1160000000|294000000|-1121000000|-333000000|375000000|375000000||415000000|415000000||2000000|||-373000000||||1160000000|ITW
2024-06-30|USD|687000000|83000000||-155000000|28000000|74000000|116000000|31000000|-5000000|759000000|-169000000|-601000000|-818000000|375000000|375000000||418000000|418000000||0|||-375000000||||759000000|ITW
2024-03-31|USD|589000000|76000000||-87000000|145000000|72000000|95000000|139000000|12000000|819000000|-152000000|-524000000|952000000|375000000|375000000||419000000|419000000||41000000|||-334000000||||819000000|ITW
2023-12-31|USD|1039000000|114000000||78000000|-132000000|74000000|131000000|-103000000|-125000000|717000000|-120000000|-877000000|-85000000|375000000|375000000||421000000|421000000||4000000|||-318000000||||717000000|ITW
2023-09-30|USD|982000000|75000000||-26000000|-111000000|70000000|126000000|-3000000|-95000000|772000000|-103000000|-788000000|-25000000|375000000|375000000||396000000|396000000||9000000|0||-366000000||||772000000|ITW
2023-06-30|USD|790000000|79000000||-135000000|-67000000|70000000|85000000|25000000|-76000000|754000000|-69000000|-932000000|-1051000000|375000000|375000000||398000000|398000000||7000000|0||-368000000||-211000000||754000000|ITW
2023-03-31|USD|728000000|62000000||-105000000|0|68000000|113000000|17000000|-64000000|714000000|-111000000|-185000000|709000000|375000000|375000000||400000000|400000000||33000000|0||-342000000||432000000||714000000|ITW
2022-12-31|USD|811000000|96000000||123000000|146000000|67000000|156000000|44000000|-22000000|907000000|127000000|-1035000000|-282000000|500000000|500000000||403000000|403000000||12000000|0||-459000000||-97000000||907000000|ITW
2022-09-30|USD|713000000|57000000||-20000000|108000000|69000000|101000000|21000000|103000000|727000000|-91000000|-681000000|443000000|500000000|500000000||377000000|377000000||0|0||-500000000||-59000000||727000000|ITW
2022-06-30|USD|501000000|55000000||-115000000|239000000|69000000|81000000|95000000|167000000|738000000|-73000000|-795000000|71000000|375000000|375000000||380000000|380000000||1000000|0||-374000000||-367000000||738000000|ITW
2022-03-31|USD|323000000|58000000||131000000|592000000|71000000|74000000|301000000|207000000|662000000|-73000000|-489000000|564000000|375000000|375000000||382000000|382000000||16000000|0||-359000000||-239000000||662000000|ITW
2021-12-31|USD|774000000|89000000||141000000|97000000|71000000|79000000|-30000000|85000000|609000000|-808000000|-417000000|119000000|250000000|250000000||383000000|383000000||8000000|0||-192000000||-451000000||609000000|ITW
2021-09-30|USD|619000000|50000000||13000000|148000000|70000000|71000000|-30000000|143000000|639000000|-62000000|-608000000|1000000|250000000|250000000||359000000|359000000||0|0||-250000000||639000000||639000000|ITW
2021-06-30|USD|555000000|72000000||-6000000|315000000|70000000|78000000|108000000|100000000|775000000|-49000000|-945000000|0|250000000|250000000||360000000|360000000||16000000|0||-234000000||775000000||775000000|ITW
2021-03-31|USD|609000000|56000000||140000000|314000000|66000000|68000000|192000000|122000000|671000000|-65000000|-594000000|0|250000000|250000000||361000000|361000000||26000000|0||-224000000||-50000000||671000000|ITW
2020-12-31|USD|773000000|83000000||24000000|12000000|70000000|68000000|-53000000|7000000|642000000|-63000000|-368000000|0|0|0||360000000|360000000||6000000|0||72000000||642000000||642000000|ITW
2020-09-30|USD|683000000|56000000||138000000|172000000|70000000|52000000|260000000|-64000000|582000000|-48000000|-306000000|0|0|0||339000000|339000000||32000000|0||32000000||582000000||582000000|ITW
2020-06-30|USD|737000000|63000000||-62000000|-364000000|65000000|56000000|-292000000|-34000000|319000000|-50000000|-328000000|0|0|0||338000000|338000000||11000000|0||11000000||319000000||319000000|ITW
2020-03-31|USD|614000000|56000000||-30000000|31000000|68000000|60000000|-10000000|48000000|566000000|-53000000|-1047000000|0|706000000|706000000||342000000|342000000||17000000|0||-689000000||-486000000||566000000|ITW
2019-12-31|USD|774000000|33000000||-44000000|-120000000|68000000|82000000|-78000000|-67000000|641000000|37000000|-685000000|0|375000000|375000000||344000000|344000000||35000000|0||-255000000||641000000||641000000|ITW
2019-09-30|USD|920000000|72000000||37000000|-113000000|66000000|90000000|-78000000|-20000000|660000000|-69000000|-671000000|1000000|375000000|375000000||323000000|323000000||26000000|0||-349000000||660000000||660000000|ITW
2019-06-30|USD|685000000|125000000||-147000000|-86000000|66000000|77000000|10000000|-43000000|623000000|-79000000|-675000000|-1060000000|375000000|375000000||326000000|326000000||13000000|0||-362000000||623000000||623000000|ITW
2019-03-31|USD|616000000|63000000||36000000|138000000|67000000|77000000|106000000|32000000|597000000|-72000000|-295000000|1058000000|375000000|375000000||328000000|328000000||11000000|0||-364000000||249000000||597000000|ITW
2018-12-31|USD|809000000|36000000||-125000000|-205000000|69000000|82000000|-142000000|-14000000|607000000|-67000000|-821000000|0|500000000|500000000||332000000|332000000||11000000|0||-467000000||-85000000|-6000000|607000000|ITW
2018-09-30|USD|844000000|62000000||39000000|-40000000|68000000|101000000|-86000000|27000000|638000000|-93000000|-761000000|0|500000000|500000000||262000000|262000000||1000000|0||-499000000||-39000000|-29000000|638000000|ITW
2018-06-30|USD|620000000|84000000||-92000000|82000000|68000000|87000000|96000000|27000000|666000000|-76000000|-774000000|-10000000|500000000|500000000||264000000|264000000||0|0||-500000000||-312000000|-82000000|666000000|ITW
