fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-09-30|USD|125701000|||||11570000|11023000||114351000|125701000||-311751000|0|0|0||45894000|45894000|||0||0||||125701000|POOL
2024-03-31|USD|145442000|||401384000|117508000|10749000|17038000||133249000|78885000|-18952000|-124162000|-1547000|16304000|16304000||42334000|42334000|||208600000||-7531000||||78885000|POOL
2023-12-31|USD|138211000|||-28506000|7980000|10360000|17138000||99610000|293775000|-17091000|-141297000|414000|119249000|119249000||42478000|42478000|||87000000||-118072000||||51437000|POOL
2023-09-30|USD|373241000|||-55473000|-110462000|10251000|12767000||-129470000|137843000|-12646000|-328293000|302850000|136368000|136368000||42965000|42965000|||76600000||-134399000||||137843000|POOL
2023-06-30|USD|273574000|||-256660000|-298754000|9762000|14621000|-65930000|-297391000|232250000|-24300000|-223024000|-181788000|193000|193000||42945000|42945000|||237700000||1220000||26250000||232250000|POOL
2023-03-31|USD|103203000|||332800000|101797000|9767000|15570000|-211015000|96011000|101699000|-17560000|-105518000|-120816000|50549000|50549000||39073000|39073000|||151200000||-44653000||-19875000||101699000|POOL
2022-12-31|USD|177384000|||-92242000|46774000|9330000|15654000|201460000|40299000|315731000|-16356000|-163254000|-53267000|19000|19000||39052000|39052000|||5000000||1714000||-2226000||71863000|POOL
2022-09-30|USD|278739000|||-161453000|-17224000|9961000|8163000|202470000|-27822000|190055000|-7083000|-313047000|6768000|192530000|192530000||39544000|39544000|||0||-190436000||-41391000||190055000|POOL
2022-06-30|USD|236840000|||-79432000|-58249000|9879000|10643000|-80845000|-55492000|307283000|-18272000|-164074000|33956000|216260000|216260000||39896000|39896000|||60000000||-214288000||54494000||307283000|POOL
2022-03-31|USD|-208109000|||287449000|329912000|9855000|9159000|-303400000|306582000|179261000|-9159000|228717000|-40672000|62420000|62420000||32132000|32132000|||405000000||-59285000||11449000||179261000|POOL
