fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-09-30|USD|5447000000|580000000||267000000|-432000000|2091000000|249000000|-344000000|64000000|1564000000|-8256000000|-3072000000|0|17000000|17000000||2751000000|2751000000|||0||50000000||||1561000000|ABBV
2024-06-30|USD|2271000000|485000000||-1699000000|-151000000|2084000000|241000000|-178000000|52000000|1373000000|-1102000000|-6097000000|-3000000|9000000|9000000||2750000000|2750000000|||0||1000000||||1370000000|ABBV
2024-03-31|USD|4040000000|391000000||362000000|493000000|2083000000|193000000|702000000|75000000|1372000000|-9588000000|10819000000|3000000|1324000000|1324000000||2772000000|2772000000|||14963000000||-1197000000||||1369000000|ABBV
2023-12-31|USD|4753000000|7848000000||179000000|147000000|2030000000|205000000|-339000000|-96000000|824000000|-800000000|-4449000000|0|3000000|3000000||2626000000|2626000000|||0||28000000||||822000000|ABBV
2023-09-30|USD|7574000000|391000000||2554000000|-56000000|2196000000|219000000|-2000000|55000000|1781000000|-369000000|-2661000000|0|4000000|4000000||2627000000|2627000000|||0||32000000||||1778000000|ABBV
2023-06-30|USD|6319000000|2000000||1572000000|-99000000|2290000000|178000000|80000000|273000000|2027000000|-341000000|-3920000000|0|10000000|10000000||2625000000|2625000000|||0||38000000||2058000000||2024000000|ABBV
2023-03-31|USD|4193000000|14000000||-465000000|547000000|2127000000|175000000|195000000|185000000|241000000|-499000000|-6192000000|0|1955000000|1955000000||2661000000|2661000000|||0||-1890000000||-2498000000||239000000|ABBV
2022-12-31|USD|7428000000|5585000000||1275000000|790000000|2157000000|213000000|416000000|170000000|2472000000|-448000000|-9634000000|0|4000000|4000000||2506000000|2506000000|||0||49000000||-2654000000||2473000000|ABBV
2022-09-30|USD|7602000000|||778000000|-266000000|2181000000|177000000|-357000000|17000000|3952000000|1286000000|-5518000000|0|4000000|4000000||2504000000|2504000000|||0||7000000||3396000000||3949000000|ABBV
2022-06-30|USD|5005000000|||-190000000|426000000|2003000000|143000000|611000000|114000000|928000000|130000000|-2679000000|0|9000000|9000000||2507000000|2507000000|||0||61000000||1131000000|-33000000|924000000|ABBV
2022-03-31|USD|4908000000|||-258000000|1455000000|2053000000|162000000|785000000|385000000|4493000000|-1591000000|-6972000000|0|1470000000|1470000000||2526000000|2526000000|||2000000000||-1342000000||-3648000000|7000000|4490000000|ABBV
2021-12-31|USD|5075000000|||174000000|596000000|1961000000|187000000|749000000|112000000|4045000000|-1145000000|-6338000000|0|131000000|131000000||2314000000|2314000000|||0||-56000000||10566000000|-28000000|4044000000|ABBV
2021-09-30|USD|7935000000|||1146000000|-628000000|2123000000|217000000|-590000000|-219000000|3180000000|-615000000|-3643000000|0|6000000|6000000||2315000000|2315000000|||1000000000||19000000||3403000000|-41000000|3179000000|ABBV
2021-06-30|USD|4890000000|||72000000|309000000|2201000000|195000000|296000000|62000000|769000000|-242000000|-5884000000|0|10000000|10000000||2310000000|2310000000|||0||63000000||970000000|27000000|766000000|ABBV
2021-03-31|USD|4877000000|||236000000|1383000000|2215000000|188000000|866000000|187000000|3555000000|-342000000|-3174000000|0|787000000|787000000||2322000000|2322000000|||0||-716000000||1306000000|-55000000|3553000000|ABBV
2020-12-31|USD|4854000000|||-389000000|258000000|2060000000|279000000|355000000|-153000000|38000000|-627000000|-3695000000|0|296000000|296000000||2101000000|2101000000|||0||-196000000||13874000000|27000000|36000000|ABBV
2020-09-30|USD|5830000000|||1437000000|-30000000|2275000000|217000000|31000000|-111000000|2313000000|-1149000000|-2814000000|0|20000000|20000000||2100000000|2100000000|||0||12000000||2488000000|6000000|2308000000|ABBV
2020-06-30|USD|3089000000|||-599000000|-544000000|1549000000|177000000|-482000000|197000000|-739000000|-35652000000|-2570000000|0|19000000|19000000||1752000000|1752000000|||0||46000000||-590000000|8000000|-738000000|ABBV
2020-03-31|USD|3815000000|||1065000000|1151000000|559000000|125000000|1025000000|107000000|3010000000|-129000000|-2422000000|0|643000000|643000000||1763000000|1763000000|||0||-631000000||1218000000|-46000000|3010000000|ABBV
2019-12-31|USD|3275000000|3287000000||-539000000|-217000000|509000000|163000000|-133000000|-170000000|2801000000|-615000000|26602000000|0|2000000|2000000||1595000000|1595000000|||29948000000||0||29276000000|14000000|2801000000|ABBV
2019-09-30|USD|4555000000|||705000000|-56000000|503000000|154000000|111000000|113000000|1884000000|1378000000|-441000000|-306000000|4000000|4000000||1591000000|1591000000|||0||-3000000||5476000000|-16000000|1884000000|ABBV
2019-06-30|USD|2477000000|||-1381000000|-75000000|502000000|128000000|-220000000|160000000|741000000|-140000000|-2070000000|-193000000|3000000|3000000||1592000000|1592000000|||0||-2000000||275000000|8000000|741000000|ABBV
2019-03-31|USD|3017000000|||94000000|556000000|503000000|107000000|316000000|128000000|2456000000|-27000000|-5383000000|-3200000000|620000000|620000000||1588000000|1588000000|||0||-616000000||-2392000000|1000000|2456000000|ABBV
2018-12-31|USD|3392000000|||-691000000|-283000000|442000000|123000000|-215000000|-141000000|-1826000000|-283000000|-3825000000|699000000|2058000000|2058000000||1451000000|1451000000|||0||-2051000000||-726000000|-10000000|-1826000000|ABBV
2018-09-30|USD|4524000000|||869000000|57000000|435000000|282000000|1000000|176000000|2747000000|-963000000|916000000|-509000000|1009000000|1009000000||1461000000|1461000000|||0||-1007000000||4468000000|-9000000|2747000000|ABBV
2018-06-30|USD|2866000000|||-179000000|523000000|443000000|114000000|124000000|120000000|1983000000|687000000|-8978000000|3144000000|7516000000|7516000000||1531000000|1531000000|||0||-7514000000||-5460000000|-35000000|1983000000|ABBV
2018-03-31|USD|2645000000|||191000000|1019000000|445000000|119000000|681000000|71000000|2783000000|-447000000|-2509000000|-33000000|1431000000|1431000000||1137000000|1137000000|||0||-1369000000||-296000000|15000000|2783000000|ABBV
2017-12-31|USD|2584000000|||-19000000|112000000|369000000|182000000|228000000|-212000000|5459000000|201000000|-1928000000|-401000000|505000000|505000000||1030000000|1030000000|||0||-465000000||857000000|0|52000000|ABBV
2017-09-30|USD|3271000000|||974000000|10000000|379000000|126000000|-4000000|120000000|1631000000|-109000000|-810000000|400000000|5000000|5000000||1026000000|1026000000|||0||60000000||2358000000|6000000|1631000000|ABBV
2017-06-30|USD|2003000000|||-264000000|278000000|379000000|126000000|133000000|70000000|1915000000|318000000|-980000000|0|5000000|5000000||1024000000|1024000000|||0||59000000||1348000000|7000000|1915000000|ABBV
2017-03-31|USD|2102000000|||-266000000|16000000|374000000|95000000|34000000|-71000000|1711000000|-684000000|-1794000000|23000000|895000000|895000000||1027000000|1027000000|||0||-810000000||-360000000|16000000|1711000000|ABBV
2016-12-31|USD|5326000000|||-212000000|279000000|328000000|114000000|-58000000|66000000|5241000000|-119000000|-2502000000|377000000|1810000000|1824000000||933000000|933000000|||3856000000||-1763000000||-1118000000|-38000000|1391000000|ABBV
2016-09-30|USD|1454000000|||-1064000000|-113000000|304000000|113000000|-65000000|-28000000|1598000000|-199000000|-1371000000|-494000000|6000000|-3000000||933000000|933000000|||0||41000000||-109000000|7000000|1598000000|ABBV
2016-06-30|USD|1918000000|||47000000|277000000|289000000|131000000|275000000|19000000|1610000000|-4298000000|1164000000|94000000|3808000000|3803000000||927000000|927000000|||0||-3711000000||-1229000000|-13000000|1610000000|ABBV
2016-03-31|USD|2128000000|||42000000|59000000|268000000|121000000|-81000000|-19000000|1354000000|-1458000000|-1219000000|-6000000|409000000|409000000||924000000|924000000|||0||-332000000||-843000000|-294000000|1354000000|ABBV
2015-12-31|USD|4925000000|||175000000|-71000000|261000000|145000000|234000000|-12000000|4925000000|-297000000|-2431000000|-354000000|1244000000|1225000000||840000000|840000000|||4000000000||-1206000000||-824000000|-59000000|1517000000|ABBV
2015-09-30|USD|-1546000000|||919000000|135000000|227000000|127000000|254000000|286000000|1239000000|745000000|-1056000000|760000000|998000000|998000000||850000000|850000000|||5000000||-976000000||1823000000|-21000000|1239000000|ABBV
2015-06-30|USD|1470000000|||221000000|125000000|190000000|115000000|44000000|85000000|1366000000|-12511000000|10169000000|-569000000|5002000000|5002000000||818000000|818000000|||||-4948000000||-506000000|4000000|1366000000|ABBV
2015-03-31|USD|3519000000|||188000000|-266000000|158000000|145000000|544000000|75000000|1022000000|-873000000|-930000000|144000000|342000000|342000000||786000000|786000000|||||-295000000||-442000000|-224000000|1022000000|ABBV
2014-12-31|USD|4333000000|||-192000000|183000000|193000000|153000000|-267000000|223000000|4333000000|2514000000|-882000000|124000000|313000000|300000000||674000000|674000000|||||-239000000||629000000|-425000000|-810000000|ABBV
2014-09-30|USD|600000000|||216000000|209000000|192000000|180000000|-25000000|77000000|506000000|-2284000000|-719000000|50000000|-1000000|-1000000||673000000|673000000|||||38000000||-1367000000|-150000000|506000000|ABBV
2014-06-30|USD|1201000000|||395000000|29000000|202000000|142000000|47000000|-47000000|1098000000|-359000000|-415000000|248000000|24000000|24000000||673000000|673000000|||||18000000||2401000000|3000000|1098000000|ABBV
2014-03-31|USD|624000000|||-612000000|2000000|199000000|137000000|-167000000|-50000000|980000000|-797000000|-1277000000|-410000000|329000000|329000000||641000000|641000000|||||-244000000||-1710000000|-5000000|980000000|ABBV
2013-12-31|USD|3829000000|||-653000000|-479000000|200000000|151000000|-27000000|-30000000|3829000000|123000000|-747000000|2000000|201000000|201000000||641000000|641000000|||||-98000000||-2454000000|-1000000|3829000000|ABBV
