fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-09-30|USD|521000000|||143000000|-21000000|267000000|212000000|-82000000|63000000|150000000|-188000000|-223000000|-37000000|0|0||161000000|161000000|||0||0||||151000000|IP
2024-06-30|USD|365000000|||134000000|137000000|261000000|198000000|168000000|-36000000|498000000|-199000000|-174000000|-9000000|0|0||160000000|160000000|||0||0||||499000000|IP
2024-03-31|USD|395000000|||-44000000|-85000000|278000000|251000000|-7000000|-76000000|56000000|-247000000|-191000000|-5000000|22000000|22000000||161000000|161000000|||0||-22000000||||58000000|IP
2023-12-31|USD|492000000||0|-70000000|-106000000|689000000|305000000|-54000000|-11000000|-284000000|-310000000|-222000000|18000000|0|0||160000000|160000000|||11000000||0||||-284000000|IP
2023-09-30|USD|468000000||0|-52000000|-32000000|258000000|228000000|-41000000|25000000|165000000|245000000|-306000000|-80000000|0|0|0|160000000|160000000||0|0||0||||165000000|IP
2023-06-30|USD|528000000||13000000|-77000000|-135000000|244000000|267000000|-57000000|-35000000|235000000|-264000000|-230000000|403000000|41000000|41000000|0|160000000|160000000||0|102000000||-41000000||34000000||235000000|IP
2023-03-31|USD|345000000||0|-203000000|-103000000|241000000|341000000|-103000000|-52000000|172000000|-339000000|-108000000|-436000000|177000000|177000000|0|162000000|162000000||0|670000000||-177000000||-102000000||172000000|IP
2022-12-31|USD|761000000||0|-108000000|-325000000|251000000|322000000|-235000000|-55000000|-318000000|-315000000|-159000000|1000000|191000000|191000000|0|164000000|164000000||0|259000000||-191000000||287000000||-318000000|IP
2022-09-30|USD|435000000||0|19000000|111000000|261000000|238000000|18000000|84000000|951000000|-76000000|-669000000|47000000|270000000|270000000|0|165000000|165000000||0|520000000||-270000000||-310000000||951000000|IP
2022-06-30|USD|390000000||0|110000000|309000000|267000000|186000000|130000000|164000000|511000000|-37000000|-643000000|19000000|395000000|395000000|0|170000000|170000000||0|144000000||-395000000||778000000||511000000|IP
2022-03-31|USD|588000000||204000000|89000000|229000000|261000000|185000000|146000000|-31000000|360000000|-180000000|-583000000|-66000000|428000000|428000000|0|174000000|174000000||0|88000000||-428000000||-175000000||360000000|IP
2021-12-31|USD|107000000||10000000|-197000000|191000000|277000000|132000000|86000000|130000000|107000000|-130000000|-2301000000|36000000|414000000|414000000|0|178000000|308000000||0|1000000||-414000000||106000000|-2000000|107000000|IP
2021-09-30|USD|645000000||0|349000000|269000000|280000000|126000000|14000000|243000000|864000000|5598000000|-3359000000|27000000|212000000|212000000|0|199000000|199000000||0|1507000000||-212000000||1230000000|-14000000|864000000|IP
2021-06-30|USD|766000000||145000000|299000000|70000000|272000000|133000000|70000000|-17000000|434000000|328000000|-1211000000|21000000|58000000|58000000|0|201000000|201000000||0|2000000||-58000000||670000000|27000000|432000000|IP
2021-03-31|USD|512000000||4000000|68000000|93000000|268000000|89000000|186000000|-93000000|349000000|258000000|-504000000|-19000000|155000000|155000000|0|202000000|202000000||0|2000000||-155000000||246000000|-20000000|349000000|IP
2020-12-31|USD|789000000|162000000|4000000|141000000|41000000|136000000|6000000|37000000|39000000|153000000|-69000000|-841000000|19000000|0|0|0|201000000|201000000||0|-109000000||0||203000000|29000000|153000000|IP
2020-09-30|USD|735000000||7000000|37000000|-31000000|320000000|119000000|-22000000|-9000000|204000000|134000000|-1042000000|26000000|1000000|1000000|0|202000000|202000000||0|113000000||-1000000||529000000|2000000|204000000|IP
2020-06-30|USD|890000000||146000000|-6000000|-186000000|312000000|252000000|-181000000|-5000000|266000000|-299000000|-982000000|-1000000|0|0|0|201000000|201000000||0|19000000||0||-392000000|3000000|266000000|IP
2020-03-31|USD|649000000||5000000|-31000000|47000000|323000000|286000000|107000000|-60000000|-141000000|-35000000|165000000|-9000000|41000000|41000000|0|202000000|202000000||0|560000000||-41000000||728000000|-42000000|-141000000|IP
2019-12-31|USD|928000000|5000000|13000000|150000000|-6000000|109000000|224000000|-6000000|-8000000|166000000|-306000000|-842000000|-37000000|0|0|0|201000000|201000000||0|153000000||0||-186000000|15000000|165000000|IP
2019-09-30|USD|882000000||9000000|-13000000|-63000000|327000000|285000000|-120000000|57000000|342000000|-279000000|-671000000|-15000000|75000000|75000000|0|197000000|197000000||0|-63000000||-75000000||-90000000|-24000000|344000000|IP
2019-06-30|USD|1067000000|||-32000000|-92000000|321000000|335000000|-22000000|-70000000|286000000|-421000000|-487000000|11000000|231000000|231000000|0|197000000|197000000||0|236000000||-231000000||146000000|8000000|292000000|IP
2019-03-31|USD|733000000|||34000000|-4000000|315000000|293000000|-26000000|22000000|426000000|-294000000|-389000000|-25000000|229000000|229000000|0|201000000|201000000||0|208000000||-229000000||52000000|2000000|424000000|IP
2018-12-31|USD|821000000|0||-150000000|-423000000|338000000|286000000|-99000000|116000000|318000000|-259000000|-1000000000|32000000|200000000|200000000|0|201000000|201000000||0|141000000||-200000000||-437000000|1000000|316000000|IP
2018-09-30|USD|941000000|0||159000000|202000000|335000000|357000000|108000000|94000000|562000000|-346000000|-636000000|-9000000|201000000|201000000|0|195000000|195000000||0|-62000000||-201000000||-47000000|-6000000|562000000|IP
2018-06-30|USD|801000000|0||131000000|258000000|330000000|440000000|211000000|47000000|407000000|-475000000|-354000000|-7000000|300000000|300000000|0|196000000|196000000||0|188000000||-300000000||-68000000|-40000000|405000000|IP
2018-03-31|USD|663000000|223000000||11000000|101000000|325000000|489000000|122000000|-21000000|730000000|-489000000|-56000000|-17000000|31000000|31000000|0|197000000|197000000||0|223000000||-31000000||123000000|5000000|729000000|IP
2017-12-31|USD|1188000000|182000000|28000000|109000000|94000000|339000000|345000000|77000000|17000000|1460000000|-383000000|-779000000|21000000|1000000|1000000|0|196000000|196000000||0|541000000||-1000000||20000000|-6000000|1460000000|IP
2017-09-30|USD|-709000000|0||115000000|154000000|350000000|271000000|63000000|91000000|395000000|-278000000|930000000|11000000|0|0|0|191000000|191000000||0|1234000000||0||-43000000|10000000|395000000|IP
2017-06-30|USD|645000000|-354000000|85000000|38000000|137000000|334000000|290000000|173000000|-36000000|80000000|-330000000|-266000000|0|0|0|0|191000000|191000000||0|-54000000||0||43000000|-2000000|80000000|IP
2017-03-31|USD|633000000|212000000||22000000|72000000|320000000|374000000|57000000|15000000|209000000|-400000000|-284000000|-6000000|46000000|46000000|0|191000000|191000000||0|186000000||-46000000||-35000000|16000000|209000000|IP
2016-12-31|USD|912000000|171000000||135000000|-6000000|225000000|338000000|11000000|-17000000|219000000|-2527000000|104000000|5000000|0|0|0|190000000|190000000||0|383000000||0||-1529000000|-18000000|218000000|IP
2016-09-30|USD|341000000|500000000||39000000|51000000|314000000|266000000|-3000000|54000000|309000000|-279000000|1232000000|-11000000|0|0|0|181000000|181000000||0|2243000000||0||1308000000|14000000|312000000|IP
2016-06-30|USD|605000000|250000000||-50000000|22000000|301000000|328000000|79000000|-57000000|40000000|-328000000|-190000000|3000000|1000000|1000000|0|181000000|181000000||0|737000000||-1000000||99000000|0|40000000|IP
2016-03-31|USD|620000000|136000000||-26000000|16000000|284000000|309000000|7000000|9000000|334000000|-364000000|-164000000|3000000|131000000|131000000|0|181000000|181000000||0|467000000||-131000000||105000000|25000000|334000000|IP
2015-12-31|USD|990000000|209000000|0|-166000000|-263000000|187000000|312000000|-173000000|-90000000|178000000|-540000000|-637000000|-29000000|100000000|100000000|0|182000000|182000000||0|4433000000||-100000000||-54000000|-10000000|178000000|IP
2015-09-30|USD|837000000|1622000000|0|-5000000|195000000|329000000|325000000|33000000|162000000|210000000|-461000000|-673000000|-4000000|152000000|152000000|0|166000000|166000000||0|357000000||-152000000||-486000000|-46000000|220000000|IP
2015-06-30|USD|115000000|750000000|4000000|96000000|35000000|328000000|354000000|57000000|-22000000|218000000|-361000000|255000000|19000000|214000000|214000000|0|168000000|168000000||0|2043000000||-214000000||14000000|5000000|227000000|IP
2015-03-31|USD|638000000|129000000|0|-14000000|157000000|323000000|319000000|76000000|81000000|311000000|-377000000|-546000000|0|139000000|139000000|0|169000000|169000000||2000000|40000000||-137000000||-305000000|-20000000|313000000|IP
2014-12-31|USD|1144000000|921000000|0|31000000|-132000000|346000000|405000000|-117000000|-15000000|128000000|-302000000|-644000000|10000000|171000000|171000000|0|169000000|169000000||7000000|12000000||-164000000||163000000|-35000000|134000000|IP
2014-09-30|USD|933000000|59000000|-20000000|19000000|133000000|358000000|327000000|7000000|126000000|349000000|144000000|-629000000|-3000000|206000000|206000000|0|149000000|149000000||19000000|50000000||-187000000||425000000|-23000000|355000000|IP
2014-06-30|USD|529000000|36000000|0|23000000|26000000|355000000|357000000|37000000|-11000000|158000000|-332000000|-250000000|7000000|297000000|297000000|0|149000000|149000000||22000000|1813000000||-275000000||-48000000|5000000|161000000|IP
2014-03-31|USD|471000000|55000000|0|-91000000|173000000|347000000|277000000|170000000|3000000|-99000000|-370000000|-563000000|16000000|388000000|388000000|0|153000000|153000000||18000000|107000000||-370000000||-461000000|1000000|-95000000|IP
2013-12-31|USD|1037000000|276000000||-91000000|-230000000|363000000|439000000|-223000000|-7000000|430000000|-338000000|-838000000|-58000000|442000000|442000000|0|154000000|154000000|0|10000000|29000000||-432000000||-144000000|-5000000|436000000|IP
2013-09-30|USD|712000000|153000000||-97000000|112000000|395000000|271000000|23000000|89000000|376000000|564000000|-543000000|14000000|19000000|19000000|0|134000000|134000000|1000000|45000000|44000000||26000000||741000000|8000000|382000000|IP
2013-06-30|USD|748000000|206000000||62000000|97000000|379000000|272000000|112000000|-15000000|257000000|-263000000|-201000000|-36000000|0|0|0|134000000|134000000|1000000|52000000|2000000||52000000||271000000|-13000000|259000000|IP
2013-03-31|USD|531000000|147000000||16000000|269000000|373000000|216000000|222000000|47000000|315000000|-790000000|-106000000|-43000000|51000000|201000000|150000000|132000000|132000000|1000000|191000000|166000000||-10000000||-368000000|-3000000|318000000|IP
2012-12-31|USD|713000000|244000000||-148000000|-100000000|369000000|382000000|-151000000|51000000|232000000|-376000000|-315000000|63000000|0|0|0|132000000|132000000|2000000|48000000|80000000||48000000||27000000|5000000|235000000|IP
2012-09-30|USD|879000000|147000000||118000000|60000000|375000000|296000000|50000000|10000000|238000000|98000000|-938000000|-6000000|0|0|0|115000000|115000000|1000000|39000000|133000000||39000000||47000000|8000000|237000000|IP
2012-06-30|USD|794000000|301000000||10000000|-157000000|360000000|420000000|-163000000|6000000|137000000|-426000000|-390000000|29000000|0|0|0|114000000|114000000|2000000|0|325000000||0||-60000000|-38000000|134000000|IP
2012-03-31|USD|581000000|92000000||-253000000|-152000000|353000000|285000000|-113000000|-39000000|192000000|-4154000000|848000000|-75000000|35000000|35000000|0|115000000|115000000|1000000|21000000|1594000000||-14000000||-2706000000|19000000|188000000|IP
2011-12-31|USD|637000000|514000000||-402000000|-403000000|309000000|434000000|-374000000|-29000000|285000000|-594000000|1232000000|-2000000|0|0||115000000|115000000|1000000|0|1594000000||0||1272000000|-3000000|281000000|IP
2011-09-30|USD|876000000|103000000||-273000000|15000000|327000000|315000000|15000000|81000000|465000000|-341000000|-129000000|-12000000|0|0||115000000|115000000|1000000|0|-55000000||0||323000000|-83000000|468000000|IP
2011-06-30|USD|648000000|211000000||108000000|84000000|329000000|229000000|73000000|11000000|227000000|-245000000|-81000000|147000000|1000000|1000000||115000000|115000000|2000000|0|178000000||-1000000||350000000|28000000|219000000|IP
2011-03-31|USD|514000000|101000000||178000000|358000000|331000000|181000000|365000000|-7000000|359000000|-307000000|-280000000|-162000000|29000000|29000000||82000000|82000000|1000000|0|49000000||-29000000||-24000000|49000000|354000000|IP
2010-12-31|USD|1044000000|-2075000000||-178000000|-223000000|357000000|318000000|-228000000|5000000|366000000|-223000000|-170000000|-42000000|0|0||55000000|55000000|1000000||16000000||0||644000000|-7000000|316000000|IP
2010-09-30|USD|-213000000|105000000||83000000|301000000|356000000|184000000|231000000|70000000|399000000|-151000000|-126000000|115000000|0|0||54000000|54000000|1000000||11000000||0||-442000000|48000000|397000000|IP
