fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-12-31|USD|339454000|||77926000|-91777000|43834000|53334000|-37321000|-49562000|117669000|-66926000|-202268000|-5680000|0|0||||||35010000||15192000||||117226000|GNRC
2024-09-30|USD|212285000|||47915000|1754000|43152000|28627000|45670000|-61145000|113778000|-67762000|-150058000|-1366000|102134000|102134000||||||503584000||-100388000||||113742000|GNRC
2024-06-30|USD|77664000|||17952000|43976000|42880000|27952000|88131000|-30354000|59053000|-47387000|-60178000|-8764000|0|0||||||2410000||-40308000||||59115000|GNRC
2024-03-31|USD|111898000|||32489000|5365000|41902000|26820000|-13664000|18109000|26478000|-26637000|-36331000|-9519000|0|0||||||471000||319000||||26232000|GNRC
2023-12-31|USD|316946000|||-22031000|-203570000|42453000|51342000|-50703000|-160776000|96810000|-79618000|-199569000|3985000|151246000|151246000||||||3443000||-150570000||||96601000|GNRC
2023-09-30|USD|140136000|||-49746000|-80193000|42951000|23818000|53440000|-117791000|60634000|-23003000|-147064000|-1696000|0|0||99351000|99351000|||27409000||-99351000||||60377000|GNRC
2023-06-30|USD|83147000|||8150000|19628000|41247000|29923000|49460000|-7923000|45515000|-34156000|5823000|10429000|0|0||3228000|3228000|||50106000||1248000||54814000||45198000|GNRC
2023-03-31|USD|-18559000|||-76648000|-4529000|39951000|23977000|-33925000|23820000|14161000|-41286000|63673000|14435000|0|0||4710000|4710000|||267869000||4975000||3828000||12430000|GNRC
2022-12-31|USD|100868000|||-92201000|-73500000|39417000|21355000|-27357000|-34344000|73891000|-49150000|-150828000|-17556000|221940000|221940000||0|0|||90670000||-221781000||-99110000||71015000|GNRC
2022-09-30|USD|-56045000|||-68320000|81558000|39165000|18330000|-122498000|195386000|60446000|-21963000|-151496000|-10805000|0|0||120656000|120656000|||614000||-120656000||-229504000||58270000|GNRC
2022-06-30|USD|23835000|||-86663000|88396000|39098000|18303000|76798000|10982000|157637000|-35744000|270766000|-3618000|0|0||||||825000000||480000||258857000||156359000|GNRC
2022-03-31|USD|-10142000|||106820000|211507000|38461000|28200000|66510000|147250000|116896000|-27375000|95601000|12055000|0|0||||||110000000||9903000||58084000||113858000|GNRC
2021-12-31|USD|61752000|55993000||52500000|157075000|29359000|22536000|15093000|148037000|145962000|-270514000|-69525000|11095000|125992000|125992000|||0|||100088000||-117707000||175481000|1900000|142895000|GNRC
2021-09-30|USD|74411000|5355000||97829000|181758000|23216000|33234000|19922000|159134000|132753000|-79657000|39235000|38696000|0|0||||||0||11935000||161752000|-349000|131570000|GNRC
