fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-09-30|USD|181700000|||||22300000|52200000|||181700000||-217700000|0|0|0||70900000|70900000|||0||0||||181700000|AVY
2024-03-31|USD|119800000|13200000||||77300000|48800000|||172400000|-62000000|-85000000|15900000|15600000|15600000||65300000|65300000|||0||-15600000||||172400000|AVY
2023-12-31|USD|311900000|174300000||||77000000|92300000||111700000|143100000|-114800000|-194500000|-107200000|20400000|20400000||65200000|65200000|||0||-20400000||||143100000|AVY
2023-09-30|USD|322600000|13000000||||22100000|57100000|||138300000|-22300000|-305800000|-211200000|27600000|27600000||65300000|65300000|||0||-27600000||||138300000|AVY
2023-06-30|USD|189600000|||||21600000|51400000|||100400000|-205300000|-116700000|238900000|38800000|0||65400000|65400000|||0||0||-132400000||100400000|AVY
2023-03-31|USD|1900000|||||72300000|64500000|||121200000|-116600000|299800000|42900000|50700000|50700000||60800000|60800000|||394900000||-50700000||185100000||121200000|AVY
2023-03-31|USD|1900000|||||124700000|69800000|||121200000|-116600000|299800000|||0||60800000|60800000|||||0||185100000||121200000|AVY
2022-12-31|USD|345800000|||||73500000|94900000|-22100000|-140700000|122900000|-102700000|-204700000|-81300000|60900000|60900000||60600000|60600000|||0||-60900000||38400000||122900000|AVY
2022-09-30|USD|220800000|||||20400000|76400000||-140700000|221500000|-80400000|-172800000|-61000000|49900000|49900000||60900000|60900000|||0||-49900000||-32400000||221500000|AVY
2022-06-30|USD|268200000|||||20600000|57100000|||214500000|-63000000|-182600000|-2500000|117200000|117200000||61200000|61200000|||0||-117200000||22600000||214500000|AVY
2022-03-31|USD|126200000|||||72000000|49700000|||198200000|-86600000|-55100000|179400000|151500000|151500000||56200000|56200000|||0||-151500000||-15500000||198200000|AVY
2021-12-31|USD|284000000|||||72600000|124400000|-113200000|-182700000|182700000|-132200000|-195800000|-72800000|54900000|54900000||56300000|56300000|||-200000||-53900000||-44000000||182700000|AVY
2021-09-30|USD|286000000|||||11700000|46800000||-182700000|164100000|-1489800000|1067700000|368200000|31000000|31000000||56300000|56300000|||0||-31000000||-136100000||164100000|AVY
