fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-12-31|USD|1030963000|||502414000|135314000|15388000|12452000|9581000|64610000|800996000|-1309941000|-130036000||123796000|123796000||||||||-119116000||||800996000|ANET
2024-09-30|USD|1174456000|||390565000|-108999000|15538000|7025000|-105727000|-83814000|747938000|-373872000|-55626000||65157000|65157000||||||||-44173000||||747938000|ANET
2024-06-30|USD|989011000|||569599000|95985000|15498000|3160000|136754000|-171428000|665428000|-477891000|-173098000||172013000|172013000||||||||-162640000||||665428000|ANET
2024-03-31|USD|513805000|||-181179000|107414000|15614000|9395000|65472000|80024000|637692000|-295650000|-63050000||62653000|62653000||||||||-37509000||||637692000|ANET
2023-12-31|USD|526464000|||493506000|190616000|14397000|6010000|191195000|51642000|613636000|-336957000|-1328000||0|0||||||||8296000||||613636000|ANET
2023-09-30|USD|698977000|||76453000|80610000|17006000|11212000|53648000|29204000|545327000|-225844000|15214000||0|0||||||||23387000||||545327000|ANET
2023-06-30|USD|434090000|||17419000|163429000|18322000|11581000|-83149000|181631000|491885000|-102906000|-29232000||30004000|30004000||||||||-22690000||301952000||491885000|ANET
2023-03-31|USD|374483000|||199886000|388693000|20905000|5631000|-60221000|392997000|436473000|-21747000|-68403000||82275000|82275000||||||||-59179000||284333000||436473000|ANET
2022-12-31|USD|40473000|||74157000|491310000|17531000|10460000|271584000|189156000|427089000|-82825000|-4662000||2817000|2817000||||||||2521000||-47014000||427089000|ANET
2022-09-30|USD|134105000|||-30233000|236555000|17157000|10440000|65612000|247740000|353999000|126193000|-34240000||47582000|47582000||||||||-27500000||226058000||353999000|ANET
2022-06-30|USD|101097000|||-107121000|146048000|14921000|8868000|-67526000|158521000|299099000|245574000|-485890000||483660000|483660000||||||||-479829000||305299000||299099000|ANET
2022-03-31|USD|217138000|||264294000|284031000|13091000|14876000|131861000|43531000|272259000|-72615000|-129809000||136228000|136228000||||||||-117068000||14714000||272259000|ANET
2021-12-31|USD|225236000|||269107000|260190000|12470000|9281000|120919000|74452000|239295000|-64199000|-170902000||176133000|176133000||||||||-165042000||-9865000||239295000|ANET
2021-09-30|USD|272579000|||58996000|90311000|12629000|45888000|31376000|32466000|224305000|-425281000|-109156000||134157000|134157000||||||||-104887000||229205000||224305000|ANET
2021-06-30|USD|263366000|||75292000|72754000|12577000|4471000|-16252000|60031000|196888000|-218133000|4946000||0|0||||||||8803000||201688000||196888000|ANET
