fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-12-31|USD|1727400000|746400000||976700000|150500000|2640300000|2462100000||16900000|665900000|-2827000000|1046400000|864200000||||496500000|496500000||39100000|1368500000||39100000||||657200000|AEP
2024-09-30|USD|850700000|111000000||-533200000|-47100000|-1843900000|1795700000||-243800000|961700000|-1477000000|-775700000|0||||3994700000|473900000||432100000|0||0||||961700000|AEP
2024-06-30|USD|342500000|||||821900000|1592700000||7000000|342500000||84500000|||||469100000|469100000|||||||||342500000|AEP
2024-03-31|USD|1442200000|368300000||-162200000|61500000|-89200000|1761700000||-104300000|1005700000|-1669300000|129900000|907400000||||466900000|466900000||40600000|859900000||40600000||||1005700000|AEP
2023-12-31|USD|1336500000|683500000||532900000|180300000|2469400000|1611200000||159600000|337800000|-1623200000|258600000|99800000||||-3054200000|-3054200000||40300000|1445000000||40300000||||1291600000|AEP
2023-09-30|USD|1794100000|375200000||-237400000|65500000|283400000|1717400000||29300000|958300000|-378000000|-1359700000|-1137200000||||430200000|430200000||881700000|59000000||881700000||||958300000|AEP
2023-06-30|USD|1163800000|461600000||-65500000|460700000|304300000|1959600000|-70600000|199200000|516100000|-2020300000|813700000|245500000||||431800000|431800000||36500000|1111500000||36500000||-42800000||516100000|AEP
2023-03-31|USD|717800000|311900000||-593100000|306500000|-101600000|2090100000|348400000|115900000|400400000|-2245200000|1364400000|-490100000||||431800000|431800000||41100000|2847300000||41100000||-163000000||400400000|AEP
2022-12-31|USD|554800000|598200000||715200000|293200000|2777200000|1923200000|-186000000|179300000|383400000|-1929300000|1353700000|1409900000||||432700000|432700000||-700000|1221300000||-700000||-20800000||1068300000|AEP
2022-09-30|USD|1742500000|265600000||-297700000|9500000|268300000|1610400000|-49900000|24100000|683300000|-1623500000|-162900000|572300000||||409000000|409000000||14500000|789300000||14500000||-43900000||520800000|AEP
